Question,Answer,Domain
માર્ચ 1977ની સામાન્ય ચૂંટણીઓમાં જનતા પાર્ટી અને તેના સહયોગીઓએ કેટલી લોકસભા બેઠકો જીતી હતી?,જનતા પાર્ટી અને તેના સહયોગીઓએ લોકસભાની 542 બેઠકોમાંથી 330 બેઠકો જીતી હતી; જનતા પાર્ટીએ પોતે 295 બેઠકો જીતી અને આમ સ્પષ્ટ બહુમતીનો આનંદ માણ્યો.,Politics
2024 સુધી મહારાષ્ટ્રના મુખ્યમંત્રી કોણ છે?,એકનાથ સંભાજી શિંદે એક ભારતીય રાજકારણી છે જે 30 જૂન 2022 થી મહારાષ્ટ્રના 20મા અને વર્તમાન મુખ્ય પ્રધાન તરીકે સેવા આપી રહ્યા છે. તેઓ ફેબ્રુઆરી 2023 થી શિવસેનાના નેતા અને જુલાઈ 2022 થી મહારાષ્ટ્ર વિધાનસભાના ગૃહના નેતા તરીકે પણ સેવા આપી રહ્યા છે. .,Politics
કઈ હાઈકોર્ટે 12મી જૂન 1975ના રોજ વડાપ્રધાન ઈન્દિરા ગાંધી વિરુદ્ધ ચુકાદો આપ્યો હતો અને તેમણે 1971ની લોકસભાની સદસ્યતા ગુમાવી હતી.,"ઉત્તર પ્રદેશ રાજ્ય વિ. રાજ નારાયણ (1975 AIR 865, 1975 SCR (3) 333) એ 1975નો એક કેસ હતો જેની સુનાવણી અલ્હાબાદ હાઈકોર્ટ દ્વારા કરવામાં આવી હતી જેમાં ભારતના વડા પ્રધાન ઈન્દિરા ગાંધીને ચૂંટણીમાં ગેરરીતિઓ માટે દોષિત ઠેરવવામાં આવ્યા હતા.",Politics
ભારતમાં રજવાડાઓના એકીકરણમાં સરદાર પટેલે ભજવેલી ભૂમિકા સમજાવો.,"સ્વતંત્રતા પછીના નિર્ણાયક સમયગાળા દરમિયાન સરદાર પટેલ ભારતના નાયબ વડા પ્રધાન અને ગૃહ પ્રધાન હતા. તેમણે રજવાડાના શાસકો સાથે મજબૂત પરંતુ રાજદ્વારી રીતે વાટાઘાટો કરવામાં અને તેમાંના મોટાભાગનાને ભારતીય સંઘમાં લાવવામાં ઐતિહાસિક ભૂમિકા ભજવી હતી. સરદાર પટેલે ભારતમાં રજવાડાઓના એકીકરણમાં નીચેની ભૂમિકાઓ ભજવી હતી: તેમણે મુત્સદ્દીગીરી અને વાટાઘાટો દ્વારા રજવાડાઓ પાસેથી વિલયનો પત્ર મેળવ્યો હતો. તેમણે હૈદરાબાદ, જૂનાગઢ, મણિપુર અને કાશ્મીર રાજ્યો સાથે તેમના વિલીનીકરણ માટે બળ અને સમજાવટનો ઉપયોગ કર્યો.",Politics
1952ની પ્રથમ સામાન્ય ચૂંટણીમાં કોંગ્રેસ પાર્ટી અને ભારતીય જનસંઘના ચૂંટણી ચિહ્નો શું હતા?,"1952 ની પ્રથમ સામાન્ય ચૂંટણીમાં, કોંગ્રેસ પક્ષનું પ્રતીક બળદની જોડી અને દીવો (દીપક) ભારતીય જનસંઘનું પ્રતીક હતું.",Politics
શિવસેનાનું મુખ્યાલય ક્યાં આવેલું છે?,"શિવસેનાનું મુખ્યાલય અને મુખ્ય કાર્યાલય થાણેમાં આનંદ દિઘેના ઘરે આવેલું છે. દિઘે શિવસેનાના મુખ્ય નેતા (મુખ્ય નેતા) એકનાથ શિંદેના ગુરુ અને માર્ગદર્શક હતા. 24 ફેબ્રુઆરી 2023ના રોજ, શિંદેએ ઉદ્ધવ ઠાકરે પાસેથી પક્ષની કમાન સંભાળી લીધા પછી મુખ્યમથકને શિવસેના ભવનમાંથી ખસેડવામાં આવ્યું;[75] જ્યારે ઠાકરેના જૂથે શિવસેના ભવન પર નિયંત્રણ જાળવી રાખ્યું.",Politics
પોતાનો સત્તાવાર ધ્વજ ધરાવતું એકમાત્ર ભારતીય રાજ્ય કયું હતું?,"જમ્મુ અને કાશ્મીરનો રાજ્ય ધ્વજ એ ભારતના બંધારણના અનુચ્છેદ 370 દ્વારા પ્રદેશને આપવામાં આવેલ વિશેષ દરજ્જા હેઠળ 1952 અને 2019 ની વચ્ચે ભારતના ભૂતપૂર્વ જમ્મુ અને કાશ્મીર રાજ્યમાં ઉપયોગમાં લેવાતો પ્રતીક હતો. તે હળ અને રાજ્યના ત્રણ ઘટક પ્રદેશોના પ્રતિનિધિત્વ સાથે લાલ અને સફેદ ધ્વજ હતો. ઓગસ્ટ 2019 માં કલમ 370 નાબૂદ થયા પછી, આ ધ્વજ તેની સત્તાવાર સ્થિતિ ગુમાવી બેઠો.",Politics
પંજાબ પર પ્રભુત્વ ધરાવતા ત્રણ રાજકીય પક્ષોની યાદી આપો?,"પુનઃસંગઠિત વર્તમાન પંજાબમાં રાજકારણમાં મુખ્યત્વે ત્રણ પક્ષોનું વર્ચસ્વ છે - ભારતીય રાષ્ટ્રીય કોંગ્રેસ, આમ આદમી પાર્ટી અને શિરોમણી અકાલી દળ (બાદલ).",Politics
2024 સુધી યુપીના આરોગ્ય મંત્રી કોણ છે?,"જય પ્રતાપ સિંહ (જન્મ 7 સપ્ટેમ્બર 1953) એક ભારતીય રાજકારણી છે જેઓ ઉત્તર પ્રદેશ સરકારના યોગી આદિત્યનાથ મંત્રાલયમાં તબીબી અને આરોગ્ય, કુટુંબ કલ્યાણ, માતા અને બાળ કલ્યાણ મંત્રી તરીકે સેવા આપે છે.",Politics
2024 સુધીમાં MP માં હાલમાં કઈ સરકાર સત્તામાં છે?,"ડો. મોહન યાદવ (જન્મ 25 માર્ચ 1965) એક ભારતીય રાજકારણી અને ઉદ્યોગપતિ છે જે 2023 (2024 મુજબ) થી મધ્યપ્રદેશના 19મા અને વર્તમાન મુખ્યમંત્રી તરીકે સેવા આપી રહ્યા છે. ભારતીય જનતા પાર્ટીના સભ્ય, તેઓ 2013 થી મધ્ય પ્રદેશની વિધાનસભાના સભ્ય તરીકે ઉજ્જૈન દક્ષિણ મતવિસ્તારનું પ્રતિનિધિત્વ કરે છે.",Politics
2007 માં યુપી વિધાનસભા ચૂંટણીના મતદાન પરિણામ શું હતું?,બહુજન સમાજ પાર્ટીએ 403 માંથી 206 બેઠકો જીતીને વિધાનસભામાં સંપૂર્ણ બહુમતી મેળવી.,Politics
એમ. કરુણાનિધિ સૌપ્રથમ તમિલનાડુ વિધાનસભા માટે કયા મતદારક્ષેત્રમાંથી ચૂંટાયા હતા?,કુલીથલાઈ,Politics
જેમને દક્ષિણ ભારતના પ્રથમ સામ્યવાદી માનવામાં આવે છે,"મલયાપુરમ સિંગારાવેલુને દક્ષિણ ભારતના પ્રથમ સામ્યવાદી માનવામાં આવે છે. 1925માં, તેઓ કોમ્યુનિસ્ટ પાર્ટી ઓફ ઈન્ડિયાના સ્થાપક પિતાઓમાંના એક બન્યા; અને કાનપુરમાં તેના ઉદ્ઘાટન સંમેલનની અધ્યક્ષતા કરી હતી. તેઓ ભારતમાં પ્રથમ ટ્રેડ યુનિયનનું આયોજન કરવા માટે પણ જાણીતા છે અને 19મી સદીના ભારતમાં પ્રચલિત ગંભીર અસ્પૃશ્યતાના વ્યાપ સામે લડ્યા હતા.",Politics
આંધ્ર પ્રદેશમાં સૌથી પ્રભાવશાળી રાજકીય પક્ષના સ્થાપક કોણ હતા?,તેલુગુ દેશમ પાર્ટી (TDP; અનુવાદ. પાર્ટી ઓફ ધ તેલુગુ લેન્ડ) એ આંધ્ર પ્રદેશ અને તેલંગાણા રાજ્યોમાં પ્રભાવ ધરાવતો ભારતીય પ્રાદેશિક રાજકીય પક્ષ છે. તેની સ્થાપના તેલુગુ મૂવી સ્ટાર એનટી રામા રાવ (એનટીઆર) દ્વારા 29 માર્ચ 1982ના રોજ કરવામાં આવી હતી અને તેણે તેલુગુ લોકોને ટેકો આપવા પર ધ્યાન કેન્દ્રિત કર્યું છે.,Politics
કર્ણાટકની રાજનીતિ પર પ્રભુત્વ ધરાવતા જાતિ જૂથોનો ઉલ્લેખ કરો?,કર્ણાટકના રાજકીય વાતાવરણમાં બે જાતિ જૂથોનું વર્ચસ્વ છે - દક્ષિણ કર્ણાટક વોક્કાલિગાસનું વર્ચસ્વ ધરાવતું અને ઉત્તર અને મધ્ય કર્ણાટકમાં લિંગાયતોનું વર્ચસ્વ છે પરંતુ દલિતો મુખ્ય મતદારો છે અને કર્ણાટકમાં શાસક પક્ષનું નિર્ણાયક પરિબળ છે.,Politics
ભારતના કયા રાજ્યમાં સામ્યવાદીઓ સત્તા માટે ચૂંટાયા?,"કેરળએ 1957માં સામ્યવાદીઓને લોકશાહી રીતે સત્તા પર ચૂંટીને ઈતિહાસ રચ્યો હતો, આવું કરનાર વિશ્વમાં સૌપ્રથમ હતું.",Politics
બિહારમાં વહીવટી હેતુઓ માટે કેટલા વિભાગો છે?,"વહીવટી હેતુઓ માટે, બિહાર રાજ્યમાં નવ વિભાગો છે - પટના, તિર્હુત, સારણ, દરભંગા, કોસી, પૂર્ણિયા, ભાગલપુર, મુંગેર અને મગધ વિભાગ - જે તેમની વચ્ચે આડત્રીસ જિલ્લાઓમાં વિભાજિત છે.",Politics
પશ્ચિમ બંગાળમાં શરણાર્થીઓના ધસારામાં શું પરિણમ્યું?,"1971 ના બાંગ્લાદેશ મુક્તિ યુદ્ધના પરિણામે લાખો શરણાર્થીઓ પશ્ચિમ બંગાળમાં પ્રવેશ્યા, જેના કારણે તેના માળખાકીય સુવિધાઓ પર નોંધપાત્ર તાણ આવી. આંતરરાષ્ટ્રીય મીડિયા દ્વારા શરણાર્થી સંકટને સારી રીતે સંભાળવા માટે સરકારને શ્રેય આપવામાં આવ્યો હતો.",Politics
2024 સુધીમાં પશ્ચિમ બંગાળમાં મુખ્ય રાજકીય પક્ષ કયો છે?,"અખિલ ભારતીય તૃણમૂલ કોંગ્રેસ પશ્ચિમ બંગાળમાં વર્તમાનમાં શાસન કરી રહેલ રાજકીય પક્ષ છે. 2011ની પશ્ચિમ બંગાળ વિધાનસભાની ચૂંટણીમાં, ડાબેરી મોરચાને અખિલ ભારતીય તૃણમૂલ કોંગ્રેસ દ્વારા પરાજય મળ્યો હતો જેણે સંપૂર્ણ બહુમતી બેઠકો જીતી હતી. આનાથી પશ્ચિમ બંગાળમાં 34 વર્ષના સામ્યવાદી શાસનનો અંત આવ્યો તેમજ વિશ્વની સૌથી લાંબી સેવા આપતી લોકતાંત્રિક રીતે ચૂંટાયેલી સામ્યવાદી સરકારનો અંત આવ્યો. તૃણમૂલ કોંગ્રેસના નેતા મમતા બેનર્જી મુખ્યમંત્રી બન્યા.",Politics
ઓરિસ્સામાં પ્રાંતીય વિધાનસભાની ચૂંટણી માટે કયો અધિનિયમ પ્રદાન કરે છે?,"ભારત સરકારનો અધિનિયમ 1935 પ્રાંતીય વિધાનસભા અને સરકારની ચૂંટણી માટે પ્રદાન કરે છે, અને સરકારના વડાને વડા પ્રધાન તરીકે નિયુક્ત કરવામાં આવ્યા હતા.",Politics
ગુજરાતના પ્રથમ મહિલા મુખ્યમંત્રી કોણ હતા?,આનંદીબેન મફતભાઈ પટેલ (જન્મ 21 નવેમ્બર 1941) એ ગુજરાતના પ્રથમ અને એકમાત્ર (2024 સુધી) મહિલા મુખ્યમંત્રી તરીકે સેવા આપી હતી.,Politics
2022ની ગુજરાત વિધાનસભાની ચૂંટણીમાં કયા પક્ષે બહુમતી મેળવી?,"2022ની ગુજરાત વિધાનસભાની ચૂંટણીમાં, ભારતીય જનતા પાર્ટીએ 156 બેઠકોની સુપર બહુમતી જીતી હતી, જે ગુજરાતના ઇતિહાસમાં કોઈપણ પક્ષ દ્વારા જીતવામાં આવેલી સૌથી વધુ છે. ભારતીય રાષ્ટ્રીય કોંગ્રેસ રાજ્યમાં તેની 3 દાયકાની સૌથી નીચી ગણતરીમાં આવી ગઈ, અને આમ આદમી પાર્ટીને પાંચ બેઠકો મળી.",Politics
2012ની ગોવાની ચૂંટણીમાં કઈ પાર્ટીએ ભારતીય રાષ્ટ્રીય કોંગ્રેસને હરાવ્યું હતું?,"2012ની ચૂંટણીમાં, ભારતીય જનતા પાર્ટી (BJP) એ ગોવામાં ભારતીય રાષ્ટ્રીય કોંગ્રેસ સરકારને હરાવ્યું, જેની આગેવાની સીએમ દિગંબર કામત હતી. આ ચૂંટણી ભાજપ-મહારાષ્ટ્રવાદી ગોમંતક ગઠબંધન દ્વારા જીતવામાં આવી હતી જેણે 40 બેઠકોની વિધાનસભામાં 24 બેઠકો જીતી હતી.",Politics
ગુજરાતમાં કુલ કેટલા મતદારક્ષેત્રો છે?,182,Politics
મહારાષ્ટ્ર નવનિર્માણ સેનાની રચના કોણે કરી?,મહારાષ્ટ્ર નવનિર્માણ સેના (અનુવાદ: મહારાષ્ટ્ર રિફોર્મેશન આર્મી; abbr. MNS) એ મહારાષ્ટ્ર રાજ્યમાં સ્થિત એક પ્રાદેશિકવાદી દૂર-જમણેરી ભારતીય રાજકીય પક્ષ છે અને હિન્દુત્વ અને મરાઠી માનુસની વિચારધારા પર કાર્ય કરે છે.[12][13] રાજ ઠાકરેએ તેમના પિતરાઈ ભાઈ ઉદ્ધવ ઠાકરે સાથેના મતભેદોને કારણે શિવસેના પક્ષ છોડી દીધા પછી 9 માર્ચ 2006ના રોજ મુંબઈમાં તેની સ્થાપના કરવામાં આવી હતી.,Politics
"2015 બિહાર ચૂંટણીમાં મુખ્ય પરિબળ શું હતું, જે સામાજિક ઇતિહાસકાર બદ્રી નારાયણ દ્વારા ઓળખવામાં આવ્યું હતું?","હિન્દુત્વની રાજનીતિ એ સામાજિક ઇતિહાસકાર બદ્રી નારાયણ દ્વારા રજૂ કરાયેલ જ્ઞાતિની રાજનીતિનો સામનો કરવાનો હતો, જેમણે 2015 ની રાજકીય ઉથલપાથલને ઘણા પ્રાદેશિક રાજકીય પક્ષો દ્વારા સામનો કરવામાં આવતા પડકારના ભાગ રૂપે ઓળખી હતી અને તે બધા નેતાઓને અંદરના ચોક્કસ જાતિ જૂથોના સમર્થનનો આનંદ માણ્યો હતો. તેમના રાજ્યો.",Politics
ઇન્ડિયન નેશનલ ડેવલપમેન્ટલ ઇન્ક્લુઝિવ એલાયન્સ (ભારત) ની રચના પાછળ શું પ્રેરણા હતી?,"2014 અને 2019 ની સામાન્ય ચૂંટણીઓમાં એનડીએને હરાવવામાં વિપક્ષની અસમર્થતા પછી, 2024 ની સામાન્ય ચૂંટણીઓમાં ભાજપની આગેવાની હેઠળના NDA સામે ઊભા રહેવા માટે લગભગ તમામ મુખ્ય રાજકીય પક્ષોના મહાગઠબંધનની જરૂરિયાતની પ્રેરણા હતી.",Politics
ફ્રીડમ હાઉસે 2023 માં ભારતીય લોકશાહીની સ્થિતિનું વર્ગીકરણ કેવી રીતે કર્યું?,"2023 માં ફ્રીડમ હાઉસ દ્વારા ફ્રિડમ ઇન ધ વર્લ્ડ રિપોર્ટમાં સતત ત્રીજા વર્ષે ભારતને ""અંશતઃ મુક્ત"" દેશ તરીકે વર્ગીકૃત કરવામાં આવ્યું હતું.",Politics
ચૂંટણી પંચ કયા કાયદા હેઠળ કામ કરે છે?,ચૂંટણી પંચ બંધારણના અનુચ્છેદ 324 દ્વારા આપવામાં આવેલી સત્તાઓ અને ત્યારબાદ અમલમાં આવેલ લોકપ્રતિનિધિત્વ અધિનિયમ હેઠળ કાર્ય કરે છે.,Politics
ભારત અને બ્રાઝિલની આબોહવાની તુલના કરો,"1. ભારતમાં ચોમાસાની આબોહવા છે જ્યારે બ્રાઝિલ આબોહવામાં વિવિધ પ્રકારની વિવિધતા અનુભવે છે. દા.ત. બ્રાઝિલમાં, વિષુવવૃત્તની નજીક, આબોહવા ગરમ છે જ્યારે મકર રાશિની ઉષ્ણકટિબંધની નજીક, સમશીતોષ્ણ પ્રકારનું આબોહવા છે. 2. ભારતમાં, સમગ્ર વર્ષ દરમિયાન સરેરાશ તાપમાન ઊંચું રહે છે કારણ કે સૂર્યના કિરણો કેન્સરના ઉષ્ણકટિબંધ સુધી લંબરૂપ હોય છે જે તેમાંથી પસાર થાય છે જ્યારે બ્રાઝિલમાં, વિષુવવૃત્ત દેશના ઉત્તરીય ભાગને કાપી નાખે છે જેનું પરિણામ 25 ""C થી 28 છે. એમેઝોન ખીણમાં સરેરાશ તાપમાન 3. ભારતના ઉત્તરીય રાજ્યોમાં તાપમાન ઠંડું છે, ઉદાહરણ તરીકે, જમ્મુ અને કાશ્મીર અને હિમાલયના પર્વતીય વિસ્તારો -40 ડિગ્રી સેલ્સિયસ તાપમાનમાં વધારો કરે છે તેનાથી વિપરીત, બ્રાઝિલનો ઉત્તરીય ભાગ સામાન્ય રીતે ગરમ હોય છે જ્યારે દક્ષિણ ભાગમાં તાપમાન તુલનાત્મક રીતે ઓછું હોય છે. પ્રકાર જ્યારે બ્રાઝિલ દક્ષિણ-પૂર્વના વેપાર પવનો અને ઉત્તર-પૂર્વના વેપાર પવનોથી ઓરોગ્રાફિક પ્રકારનો વરસાદ મેળવે છે અને બ્રાઝિલના ઉત્તર ભાગમાં વરસાદ કન્વેક્શનલ પ્રકારનો છે 5. ભારતમાં, ગુજરાત અને રાજસ્થાનના પ્રદેશોમાં ઓછો વરસાદ પડે છે જ્યારે બ્રાઝિલના હાઇલેન્ડના ઉત્તરપૂર્વીય ભાગમાં ખૂબ ઓછો વરસાદ પડે છે. 6. ભારતમાં, ઉષ્ણકટિબંધીય ચક્રવાત વારંવાર થાય છે જ્યારે આ ચક્રવાત બ્રાઝિલમાં ભાગ્યે જ થાય છે.",Geography
નર્મદા ખીણમાં કેન્દ્રિત વસાહતો જોવા મળે છે,નદીની નજીક ખેતીલાયક જમીનને કારણે નર્મદા ખીણમાં કેન્દ્રિત વસાહતો જોવા મળે છે. નર્મદા ખીણ મુખ્યત્વે ગુજરાત અને મધ્યપ્રદેશમાં આવેલી છે અને નદીની નજીકની જમીન ખૂબ ખેતીલાયક છે.,Geography
ખેડૂતોના હિતમાં સરકાર દ્વારા રજૂ કરાયેલા વિવિધ સંસ્થાકીય સુધારા કાર્યક્રમોની યાદી બનાવો.,"અન્ય પરિબળો કે જે વસાહતની પદ્ધતિને અસર કરી શકે છે તેમાં સમાવેશ થાય છે: પાણીની ઉપલબ્ધતા, જમીનનો ઢોળાવ અને આબોહવાની પેટર્ન.",Geography
ચોખાના વિકાસ માટે જરૂરી ભૌગોલિક પરિસ્થિતિઓનું વર્ણન કરો.,"ભારતમાં, ન્યુક્લિટેડ વસાહતો ઘણીવાર નર્મદા ખીણના ઉચ્ચપ્રદેશમાં જોવા મળે છે.",Geography
ભારત વિશ્વમાં …………..નું અગ્રણી ઉત્પાદક અને નિકાસકાર છે.,ચા,Geography
પીળી ક્રાંતિનો ઉલ્લેખ કરે છે,તેલીબિયાંના ઉત્પાદનમાં વધારો.,Geography
ચોખાના ઉત્પાદનની દ્રષ્ટિએ વિશ્વમાં ભારત કયું સ્થાન ધરાવે છે?,બીજું,Geography
ભારતમાં કોલસાના વિતરણનું વર્ણન કરો.,"ભારતમાં કોલસો બે મુખ્ય ભૂસ્તરશાસ્ત્રીય યુગની ખડક શ્રેણીમાં જોવા મળે છે, જેમ કે ગોંડવાના, 200 મિલિયન વર્ષથી થોડી વધુ ઉંમરના અને તૃતીય થાપણોમાં જે ફક્ત 55 મિલિયન વર્ષ જૂના છે. ગોંડવાના કોલસાના મુખ્ય સંસાધનો, જે મેટલર્જિકલ કોલસો છે, દામોદર ખીણ (પશ્ચિમ બંગાળ-ઝારખંડ)માં સ્થિત છે. ઝરિયા, રાનીગંજ, બોકારો એ મહત્વપૂર્ણ કોલસા ક્ષેત્ર છે. ગોદાવરી, મહાનદી, સોન અને વર્ધા ખીણોમાં પણ કોલસાનો ભંડાર છે. ઉત્તરપૂર્વીય રાજ્યો મેઘાલય, આસામ, અરુણાચલ પ્રદેશ અને નાગાલેન્ડમાં તૃતીય કોલસો જોવા મળે છે. ઝારખંડ સૌથી મોટું ઉત્પાદક છે જ્યાં ઝરિયા, બોકારો, કરમપુર, પલામુ કોલસાના મુખ્ય ક્ષેત્રો છે. પશ્ચિમ બંગાળમાં, રાણીગંજ, જલપાઈગુડી અને દાર્જિલિંગ કોલસાના ક્ષેત્રો છે. સરગુજા, બિલાસપુર, રાયગઢ અને બસ્તર જિલ્લાઓ છત્તીસગઢમાં જોવા મળતા કોલસાના ક્ષેત્રો છે. એમપી પાસે ચીનવેર જિલ્લામાં કોલસાના ક્ષેત્રો છે અને મહારાષ્ટ્રમાં, ચંદા મુખ્ય ક્ષેત્ર છે.",Geography
ઝારખંડનો કોડરમા ગયા-હઝારીબાગ પટ્ટો કયા ખનીજના ઉત્પાદનમાં અગ્રણી સ્થાન ધરાવે છે?,મીકા,Geography
ભારતમાં સૌથી જૂનું તેલ ઉત્પાદક રાજ્ય કયું છે?,આસામ,Geography
ભારતનો સૌથી ધનિક ખનિજ પટ્ટો છે ………………,દ્વીપકલ્પીય ઉચ્ચપ્રદેશ,Geography
નસો અને લોડ્સમાંથી કયા ખનીજ મેળવે છે?,"મુખ્ય ધાતુના ખનિજો જેવા કે ટીન, તાંબુ, જસત અને સીસું વગેરે નસો અને લોડ્સમાંથી મેળવવામાં આવે છે.",Geography
ચિપકો આંદોલનનો હેતુ શું હતો?,વન સંરક્ષણ,Geography
કયા વન્યજીવ સંરક્ષણ અધિનિયમે પ્રથમ વખત છોડની સંરક્ષિત પ્રજાતિઓની યાદીમાં સમાવેશ કર્યો છે?,વાઇલ્ડલાઇફ પ્રોટેક્શન એક્ટ 1972,Geography
જે માટી તીવ્ર લીચિંગ દ્વારા રચાય છે,લેટેરાઇટ માટી,Geography
ઔદ્યોગિક ક્ષેત્રને જાહેર અને ખાનગી ક્ષેત્રોમાં કયા આધારે વર્ગીકૃત કરવામાં આવે છે?,સાહસોની માલિકી,Geography
કયું શહેર ભારતનું માન્ચેસ્ટર તરીકે ઓળખાય છે?,અમદાવાદ,Geography
