Question,Answer,Domain
१९७३ तमे वर्षे भारतस्य मुख्यन्यायाधीशः कः नियुक्तः ? एषा नियुक्तिः किमर्थं विवादास्पदः अभवत् ?,१९७३ तमे वर्षे सर्वकारेण त्रयाणां न्यायाधीशानां वरिष्ठतां त्यक्त्वा न्यायाधीशः ए.एन.रे भारतस्य मुख्यन्यायाधीशरूपेण नियुक्तः । नियुक्तिः राजनैतिकरूपेण विवादास्पदः अभवत् यतोहि ये त्रयः अपि न्यायाधीशाः प्रतिस्थापिताः आसन् तेषां सर्वकारस्य स्थापनस्य विरुद्धं निर्णयाः दत्ताः आसन् ।,Politics
१९७७ तमस्य वर्षस्य मार्चमासस्य सामान्यनिर्वाचने जनतापक्षेण तस्य मित्रराष्ट्रैः च कति लोकसभासीटानि प्राप्तानि?,लोकसभायाः ५४२ आसनेषु ३३० आसनेषु जनतापक्षः तस्य मित्रपक्षः च प्राप्तवान्; जनतापक्षः एव २९५ आसनानि प्राप्तवान् तथा च स्पष्टबहुमतं प्राप्तवान् ।,Politics
२०२४ तमे वर्षे महाराष्ट्रस्य मुख्यमन्त्री कः ?,एकनाथसंभाजी शिण्डे एकः भारतीयः राजनेता अस्ति यः ३० जून २०२२ तः महाराष्ट्रस्य २०तमः वर्तमानः च मुख्यमन्त्रीरूपेण कार्यं कुर्वन् अस्ति ।सः २०२३ तमस्य वर्षस्य फरवरीतः शिवसेना-नेतृत्वेन अपि च २०२२ तमस्य वर्षस्य जुलै-मासात् महाराष्ट्रविधानसभायाः सदनस्य नेता इति कार्यं कुर्वन् अस्ति .,Politics
कः उच्चन्यायालयः प्रधानमन्त्रिणः इन्दिरागान्धीविरुद्धं १२ जून १९७५ दिनाङ्के निर्णयं दत्तवान् तथा च सा १९७१ तमे वर्षे लोकसभायाः सदस्यतां त्यक्तवती।,"उत्तरप्रदेशराज्य विरुद्धराजनारायण (१९७५ एआइआर ८६५, १९७५ एससीआर (३) ३३३) इलाहाबाद उच्चन्यायालयेन १९७५ तमे वर्षे श्रुतः प्रकरणः आसीत् यस्मिन् भारतस्य प्रधानमन्त्री इन्दिरागान्धी निर्वाचनकदाचारस्य दोषी इति निर्णीतः",Politics
भारते रियासतानां एकीकरणे सरदार पटेलस्य भूमिकां व्याख्यातव्यम्।,"स्वातन्त्र्यानन्तरं तत्क्षणमेव निर्णायककाले सरदारपटेलः भारतस्य उपप्रधानमन्त्री गृहमन्त्री च आसीत् । रियासतानां शासकैः सह दृढतया किन्तु कूटनीतिकरूपेण वार्तालापं कृत्वा तेषां अधिकांशं भारतीयसङ्घं प्रति आनयितुं ऐतिहासिकं भूमिकां निर्वहति स्म । भारते रियासतानां एकीकरणे सरदार पटेलः निम्नलिखितभूमिकां निर्वहति स्म : सः कूटनीति-वार्तालापद्वारा रियासतानां सदस्यतापत्रं क्रीतवान् सः हैदराबाद-जुनागढ-मणिपुर-काश्मीर-राज्यैः सह तेषां विलयार्थं बलस्य, अनुनयस्य च उपयोगं कृतवान् ।",Politics
१९५२ तमे वर्षे प्रथमसामान्यनिर्वाचने काङ्ग्रेसपक्षस्य भारतीयजनसंघस्य च निर्वाचनप्रतीकाः के आसन् ?,१९५२ तमे वर्षे प्रथमे सामान्यनिर्वाचने काङ्ग्रेसपक्षस्य प्रतीकं गोयुगलं दीपकं च (दीपकं) भारतीयजनसंघस्य प्रतीकम् आसीत् ।,Politics
शिवसेनायाः मुख्यालयाः कुत्र सन्ति ?,शिवसेनायाः मुख्यालयः मुख्यकार्यालयः च ठाणे-नगरे आनन्ददीघे इत्यस्य गृहे स्थितः अस्ति । दीघे शिवसेना मुखी नेटा (मुख्य नेता) एकनाथ शिंदे के गुरु व मार्गदर्शक थे। २०२३ तमस्य वर्षस्य फेब्रुवरी-मासस्य २४ दिनाङ्के शिंदेः उद्धवठाकरे इत्यस्मात् दलं स्वीकृत्य मुख्यालयं शिवसेनाभवनात् स्थानान्तरितम्;[७५] यदा तु ठाकरे-गुटेन शिवसेनाभवनस्य नियन्त्रणं स्थापितं,Politics
कस्य एकमात्रं भारतीयराज्यं यस्य स्वकीयः आधिकारिकध्वजः आसीत् ?,जम्मू-कश्मीरस्य राज्यध्वजः भारतस्य संविधानस्य अनुच्छेदः ३७० द्वारा अस्य क्षेत्रस्य विशेषपदवीं प्राप्य १९५२ तः २०१९ पर्यन्तं पूर्वभारतीयजम्मू-कश्मीरराज्ये प्रयुक्तः प्रतीकः आसीत् हलस्य प्रतिनिधित्वं कृत्वा राज्यस्य त्रयः घटकप्रदेशाः च रक्तशुक्लध्वजः आसीत् । २०१९ तमस्य वर्षस्य अगस्तमासे ३७० अनुच्छेदस्य उन्मूलनानन्तरं अस्य ध्वजस्य आधिकारिकं स्थानं नष्टम् अभवत् ।,Politics
पञ्जाबदेशे ये त्रयः राजनैतिकदलाः वर्चस्वं धारयन्ति तेषां सूचीं कुरुत ?,"पुनर्गठितवर्तमानपञ्जाबस्य राजनीतिषु मुख्यतया त्रयः दलाः – भारतीयराष्ट्रीयकाङ्ग्रेसः, आम आदमीपक्षः, शिरोमणि अकालीदलः (बदलः) च प्रधानतया वर्तते ।",Politics
२०२४ तमे वर्षे यूपी-देशस्य स्वास्थ्यमन्त्री कः ?,जयप्रतापसिंह (जन्म ७ सितम्बर १९५३) उत्तरप्रदेशसर्वकारस्य योगीआदित्यनाथमन्त्रालये चिकित्सास्वास्थ्यपरिवारकल्याणमातृबालकल्याणमन्त्रीरूपेण कार्यं कुर्वन् भारतीयराजनेता अस्ति ।,Politics
२०२४ तमे वर्षे मप्रदेशे सम्प्रति कः सर्वकारः सत्तायां वर्तते ?,"डॉ. मोहन यादव (जन्म २५ मार्च १९६५) एकः भारतीयराजनेता व्यापारी च अस्ति, यः २०२३ तः (२०२४ तमे वर्षे) मध्यप्रदेशस्य १९ तमे वर्तमानस्य च मुख्यमन्त्रीरूपेण कार्यं करोति । भारतीयजनतापक्षस्य सदस्यः सः २०१३ तः मध्यप्रदेशस्य विधानसभायाः सदस्यत्वेन उज्जैनदक्षिणक्षेत्रस्य प्रतिनिधित्वं करोति ।",Politics
२००७ तमे वर्षे यूपी-विधानसभानिर्वाचनस्य Poll-परिणामः किम् आसीत् ?,"बहुजनसमाजपक्षः विधानसभायां पूर्णबहुमतं प्राप्तवान्, ४०३ आसनेषु २०६ आसनानि प्राप्तवान् ।",Politics
एम. करुनिधिः प्रथमवारं कस्मात् निर्वाचनक्षेत्रात् तमिलनाडुविधानसभायां निर्वाचितः ?,कुलिथलै,Politics
यः दक्षिणभारतस्य प्रथमः साम्यवादी इति मन्यते,मलयपुरम् सिङ्गरावेलु दक्षिणभारतस्य प्रथमः साम्यवादी इति मन्यते । १९२५ तमे वर्षे सः भारतस्य साम्यवादीदलस्य संस्थापकपितृषु अन्यतमः अभवत्; तथा कानपुरनगरे तस्य उद्घाटनसम्मेलनस्य अध्यक्षतां कृतवान्। सः भारते प्रथमस्य श्रमिकसङ्घस्य आयोजनाय अपि प्रसिद्धः अस्ति तथा च १९ शताब्द्यां भारते प्रचलितस्य तीव्रस्य अस्पृश्यतायाः प्रसारस्य विरुद्धं युद्धं कृतवान् ।,Politics
आन्ध्रप्रदेशस्य प्रभावशालिनः राजनैतिकदलस्य संस्थापकः कः आसीत् ?,"तेलुगुदेशम पार्टी (TDP; transl. Party of the Telugu Land) आन्ध्रप्रदेश-तेलाङ्गाना-राज्ययोः प्रभावं विद्यमानः भारतीयः क्षेत्रीयराजनैतिकदलः अस्ति । अस्य स्थापना तेलुगुचलच्चित्रनटः एनटी रामाराव (एनटीआर) इत्यनेन १९८२ तमे वर्षे मार्चमासस्य २९ दिनाङ्के कृता, तेलुगुजनानाम् समर्थने केन्द्रितम् अस्ति ।",Politics
कर्णाटकस्य राजनीतिषु ये जातिसमूहाः आधिपत्यं कुर्वन्ति तेषां उल्लेखं कुरुत ?,कर्नाटकस्य राजनैतिकवातावरणे द्वयोः जातिसमूहयोः प्रधानता वर्तते — दक्षिणकर्नाटकदेशे वोक्कलिगानां प्रधानता तथा उत्तरमध्यकर्नाटकदेशे लिंगायतानां प्रधानता किन्तु दलिताः प्रमुखमतदातारः कर्नाटकस्य सत्ताधारीपक्षस्य निर्णायककारकाः च सन्ति,Politics
भारते कस्मिन् राज्ये साम्यवादिनः सत्तां निर्वाचिताः ?,"केरलेन १९५७ तमे वर्षे लोकतान्त्रिकरूपेण साम्यवादिनः सत्तायाः निर्वाचनं कृत्वा इतिहासस्य निर्माणं कृतम्, विश्वे प्रथमः देशः अभवत् ।",Politics
प्रशासनिकप्रयोजनार्थं बिहारस्य कति विभागाः सन्ति ?,"प्रशासनिकप्रयोजनार्थं बिहारराज्यस्य नव विभागाः सन्ति-पटना, तिरहुत, सारण, दरभंगा, कोसी, पूर्णिया, भागलपुर, मुंगेर, मगधप्रभागः च येषां मध्ये अष्टत्रिंशत् जिल्हेषु उपविभक्ताः सन्ति",Politics
पश्चिमबङ्गदेशे शरणार्थीनां प्रवाहः किं जातम् ?,"१९७१ तमे वर्षे बाङ्गलादेशस्य मुक्तियुद्धस्य परिणामेण पश्चिमबङ्गदेशं प्रति कोटिकोटिशरणार्थीनां प्रवाहः अभवत्, येन तस्य आधारभूतसंरचनायाः उपरि महत्त्वपूर्णः तनावः उत्पन्नः । अन्तर्राष्ट्रीयमाध्यमेन शरणार्थीसंकटं सम्यक् सम्पादयितुं सर्वकारस्य श्रेयः दत्तः ।",Politics
२०२४ तमे वर्षे पश्चिमबङ्गदेशे कः प्रधानः राजनैतिकदलः अस्ति ?,अखिलभारतीय तृणमूलकाङ्ग्रेसः पश्चिमबङ्गदेशे सम्प्रति वर्तमानः राजनैतिकदलः अस्ति । २०११ तमे वर्षे पश्चिमबङ्गविधानसभानिर्वाचने वाममोर्चा अखिलभारतीयतृणमूलकाङ्ग्रेसपक्षेण पराजितः अभवत् यया आसनानां पूर्णबहुमतं प्राप्तम् । अनेन पश्चिमबङ्गदेशे ३४ वर्षीयस्य साम्यवादीशासनस्य समाप्तिः अभवत् तथा च विश्वस्य दीर्घकालं यावत् लोकतान्त्रिकरूपेण निर्वाचितस्य साम्यवादीसर्वकारस्य समाप्तिः अभवत् । तृणमूलकाङ्ग्रेसस्य नेता ममता बनर्जी मुख्यमन्त्री अभवत् ।,Politics
उड़ीसादेशे प्रान्तीयविधानसभायाः निर्वाचनस्य व्यवस्था कस्मिन् अधिनियमे कृता?,"१९३५ तमे वर्षे भारतसर्वकारस्य अधिनियमेन प्रान्तीयविधानसभायाः, सर्वकारस्य च निर्वाचनस्य व्यवस्था आसीत्, सर्वकारस्य प्रमुखः प्रधानमन्त्रीरूपेण निर्दिष्टः च ।",Politics
गुजरातस्य प्रथमा महिला मुख्यमन्त्री का आसीत् ?,आनन्दिबेन् मफतभाई पटेल (जन्म २१ नवम्बर १९४१) गुजरातस्य प्रथमा एकमात्रं च (२०२४ तमे वर्षे) महिलामुख्यमन्त्रीरूपेण कार्यं कृतवती ।,Politics
२०२२ तमे वर्षे गुजरातविधानसभानिर्वाचने कस्य दलस्य सुपर बहुमतं प्राप्तम्?,"२०२२ तमे वर्षे गुजरातविधानसभानिर्वाचने भारतीयजनतापक्षः १५६ सीटानां सुपर बहुमतं प्राप्तवान्, यत् गुजरातस्य इतिहासे कस्यापि दलस्य सर्वाधिकं विजयं प्राप्तवान् भारतीयराष्ट्रीयकाङ्ग्रेसपक्षः ३ दशकपर्यन्तं राज्ये न्यूनतमगणनायां पतितः, आम आदमीपक्षः च पञ्च आसनानि प्राप्तवान् ।",Politics
२०१२ तमे वर्षे गोवानिर्वाचने भारतीयराष्ट्रीयकाङ्ग्रेसपक्षं कः दलः पराजितवान्?,२०१२ तमे वर्षे निर्वाचने भारतीयजनतापक्षः गोवानगरे सीएम दिगम्बर कामतस्य नेतृत्वे भारतीयराष्ट्रीयकाङ्ग्रेससर्वकारं पराजितवान् । निर्वाचने भाजपा-महाराष्ट्रवादी गोमन्तकगठबन्धनेन विजयः प्राप्तः यः ४० सीटयुक्ते विधानसभायां २४ आसनानि प्राप्तवान् ।,Politics
गुजरातदेशे कुलम् कति निर्वाचनक्षेत्राणि सन्ति ?,182,Politics
महाराष्ट्र नवनिर्मण सेना केन निर्मितम्?,"महाराष्ट्र नवनिर्माणसेना (अनुवादः महाराष्ट्रसुधारसेना; abbr. MNS) महाराष्ट्रराज्ये स्थितः क्षेत्रवादी सुदूरदक्षिणपक्षीयः भारतीयराजनैतिकदलः अस्ति, यः हिन्दुत्वस्य मराठीमनुषां च विचारधारायां कार्यं करोति ।[१२][१३] अस्य स्थापना ९ मार्च २००६ तमे वर्षे मुम्बईनगरे राज ठाकरे इत्यनेन सह स्वमातुलपुत्रेण उद्धवठाकरे इत्यनेन सह मतभेदात् शिवसेनापक्षं त्यक्त्वा अभवत्",Politics
सामाजिक-इतिहासकारः बद्रीनारायणेन चिह्नितः २०१५ तमे वर्षे बिहारनिर्वाचने प्रमुखः कारकः कः आसीत् ?,"हिन्दुत्वराजनीतिः जातिराजनीतेः सामना कर्तुं आसीत् यथा सामाजिक-इतिहासकारः बद्रीनारायणः अवदत्, यः २०१५ तमस्य वर्षस्य राजनैतिक-अशान्तिं अनेकेषां क्षेत्रीयराजनैतिकदलानां, नेतारणाञ्च समक्षं स्थापितायाः आव्हानस्य भागत्वेन चिह्नितवान्, येषां सर्वेषां अन्तः विशिष्टजातीयसमूहानां समर्थनं प्राप्यते स्म तेषां अवस्थाः ।",Politics
भारतीयराष्ट्रीयविकाससमावेशीगठबन्धनस्य (INDIA) निर्माणस्य पृष्ठतः किं प्रेरणा आसीत् ?,२०१४ तमे वर्षे २०१९ तमे वर्षे च सामान्यनिर्वाचने विपक्षस्य एनडीए-पक्षं पराजयितुं असमर्थतायाः अनन्तरं २०२४ तमे वर्षे सामान्यनिर्वाचने भाजपा-नेतृत्वेन एनडीए-विरुद्धं स्थातुं प्रायः सर्वेषां प्रमुखराजनैतिकदलानां भव्यगठबन्धनस्य आवश्यकता एव प्रेरणा आसीत्,Politics
फ्रीडम हाउस् इत्यनेन २०२३ तमे वर्षे भारतीयप्रजातन्त्रस्य स्थितिः कथं वर्गीकृता?,"२०२३ तमे वर्षे फ्रीडम हाउस् इत्यस्य फ्रीडम् इन द वर्ल्ड इति प्रतिवेदने भारतं तृतीयवर्षं यावत् ""अंशतः स्वतन्त्रम्"" इति वर्गीकृतम् ।",Politics
निर्वाचनआयोगः केन कानूनानुसारं कार्यं करोति ?,निर्वाचनआयोगः संविधानस्य अनुच्छेदः ३२४ तदनन्तरं जनप्रतिनिधित्वकानूनेन च प्रदत्तानां अधिकारानां अन्तर्गतं कार्यं करोति ।,Politics
भारतस्य ब्राजीलस्य च जलवायुस्य तुलनां कुर्वन्तु,"1. भारते मानसूनप्रकारस्य जलवायुः अस्ति यदा तु ब्राजील्-देशः जलवायुस्य विस्तृतविविधतां अनुभवति । उदाहरणार्थं ब्राजीलदेशे विषुववृत्तस्य समीपे जलवायुः उष्णः भवति यदा मकरराशिस्य उष्णकटिबंधस्य समीपे समशीतोष्णप्रकारस्य जलवायुः अस्ति । 2. भारते वर्षभरि औसततापमानं अधिकं भवति यतः सूर्यस्य किरणाः कर्करोगस्य उष्णकटिबंधपर्यन्तं लम्बवत् भवन्ति यत् तस्मात् गच्छति यदा तु ब्राजील्देशे विषुववृत्तं देशस्य उत्तरभागं कटयति यस्य परिणामेण 25"" C तः 28 पर्यन्तं भवति ° अमेजन उपत्यकायां औसततापमानस्य C भारतस्य दक्षिणराज्यं प्रति तस्य विपरीतम् ब्राजीलस्य उत्तरभागः सामान्यतया उष्णः भवति यदा दक्षिणभागे तापमानं तुल्यकालिकरूपेण न्यूनं भवति 4. भारते दक्षिणपश्चिममानसूनवायुना वर्षा भवति तथा च वर्षा मुख्यतया ओरोग्राफिकस्य भवति type whereas Brazil receives the orographic type of rainfall from the South-east Trade winds & North-east Trade winds and ब्राजीलस्य उत्तरभागे वर्षा संवहनप्रकारस्य भवति 5. भारते गुजरात-राजस्थानयोः क्षेत्रेषु न्यूनवृष्टिः भवति यदा तु ब्राजीलस्य उच्चभूमिस्य ईशानभागे अत्यल्पवृष्टिः भवति । 6. भारते उष्णकटिबंधीयचक्रवाताः बहुधा भवन्ति यदा तु ब्राजील्देशे एते चक्रवाताः दुर्लभाः भवन्ति ।",Geography
नर्मदा उपत्यकायां सान्द्रवस्तयः दृश्यन्ते यतः...,"नदीसमीपे कृषियोग्यभूमित्वात् नर्मदाउपत्यकायां सान्द्रवस्तयः दृश्यन्ते । नर्मदा उपत्यका मुख्यतया गुजरात-मध्यप्रदेशयोः स्थिता अस्ति, नदीसमीपे भूमिः अतीव कृषियोग्या अस्ति ।",Geography
कृषकाणां हिताय सर्वकारेण प्रवर्तितानां विविधानां संस्थागतसुधारकार्यक्रमानाम् प्रवेशं कुर्वन्तु।,"अन्ये कारकाः ये बस्तीनां स्वरूपं प्रभावितं कर्तुं शक्नुवन्ति ते सन्ति : जलस्य उपलब्धता, भूमिस्य सानुः, जलवायुप्रकारः च ।",Geography
तण्डुलानां वृद्ध्यर्थं आवश्यकाः भौगोलिकाः परिस्थितयः वर्णयतु ।,भारते प्रायः नर्मदा उपत्यकायाः पठारप्रदेशे नाभिकयुक्ताः बस्तयः दृश्यन्ते ।,Geography
भारतं विश्वे ............. इत्यस्य प्रमुखः उत्पादकः निर्यातकः च अस्ति ।,चाय,Geography
पीतक्रान्तिः इति निर्दिशति,तैलबीजानां उत्पादनं वर्धितम् ।,Geography
विश्वे तण्डुलस्य उत्पादनस्य दृष्ट्या भारतस्य स्थानं कस्मिन् स्थाने अस्ति ?,क्षण,Geography
भारते अङ्गारस्य वितरणं वर्णयतु।,"भारते अङ्गारः मुख्यभूवैज्ञानिकयुगद्वयस्य शिलाश्रृङ्खलायां भवति, यथा गोण्डवाना, २० कोटिवर्षेभ्यः किञ्चित् अधिकं आयुः भवति तथा च तृतीयकनिक्षेपेषु भवति ये केवलं प्रायः ५५ मिलियनवर्षपुराणाः सन्ति गोण्डवाना-अङ्गारस्य प्रमुखाः संसाधनाः, ये धातुविज्ञान-अङ्गाराः सन्ति, ते दामोदर-उपत्यकायां (पश्चिमबङ्ग-झारखण्ड) स्थिताः सन्ति । झरिया, रानीगंज, बोकारो इत्यादीनि महत्त्वपूर्णानि अङ्गारक्षेत्राणि सन्ति । गोदावरी, महानदी, सोन, वर्धा उपत्यकासु अपि अङ्गारनिक्षेपाः सन्ति । मेघालय, असम, अरुणाचलप्रदेश, नागालैण्ड् इत्यादिषु ईशानराज्येषु तृतीयाङ्गारः भवति । झारखण्डः सर्वाधिकं उत्पादकः अस्ति यत्र झरिया, बोकारो, करम्पुर , पलामू प्रमुखाः अङ्गारक्षेत्राणि सन्ति । पश्चिमबङ्गदेशे रानीगञ्जः, जलपैगुरी, दार्जिलिंग् च अङ्गारक्षेत्राणि सन्ति । सरगुजा, बिलासपुर, रायगढ, बस्तार मण्डलानि छत्तीसगढे दृश्यन्ते अङ्गारक्षेत्राणि । एमपी इत्यस्य चाइनावेयर-मण्डले अङ्गारक्षेत्राणि सन्ति, महाराष्ट्रे च चण्डा-नगरं मुख्यक्षेत्रम् अस्ति ।",Geography
झारखण्ड की कोडरमा गया-हजरीबाग मेखला किस खनिज के प्रमुख उत्पादक है?,अभ्रक,Geography
भारतस्य प्राचीनतमं तैल-उत्पादक-राज्यं कः राज्यः अस्ति ?,असम,Geography
भारतस्य समृद्धतमः खनिजमेखला ......................,प्रायद्वीपीय पठार,Geography
नाडीभ्यः लोडेभ्यः च के धातुः प्राप्यन्ते ?,"टीन, ताम्र, जस्ता, सीसा इत्यादयः प्रमुखाः धातुधातुः नाडीभ्यः, लोडेभ्यः च प्राप्यन्ते ।",Geography
चिपको आन्दोलनस्य उद्देश्यं किम् आसीत् ?,वनसंरक्षणम्,Geography
कस्मिन् वन्यजीवसंरक्षणकानूने प्रथमवारं संरक्षितवनस्पतिजातीनां सूचीः समाविष्टा अस्ति ?,वन्यजीव संरक्षण अधिनियम 1972,Geography
तीव्र लीचिंग् इत्यनेन का मृत्तिका निर्मीयते,लैटराइट् मृत्तिका,Geography
औद्योगिकक्षेत्रस्य वर्गीकरणं केन आधारेण सार्वजनिकनिजीक्षेत्रेषु भवति ?,उद्यमानाम् स्वामित्वम्,Geography
भारतस्य म्यान्चेस्टर इति नाम्ना कः नगरः प्रसिद्धः ?,अहमदाबाद,Geography
भारते प्रतिव्यक्तिः इस्पातस्य उपभोगः अस्ति,"२०२२-२३ वर्षे देशे इस्पातस्य उपभोगः ११९.८९ मेट्रिकटनः, प्रतिव्यक्तिः इस्पातस्य उपभोगः ८६.७ किलोग्रामः च आसीत् ।",Geography
सिन्धुगङ्गा नद्यः कुतः उत्पत्तिः अस्ति ?,"भागीरथी' इति गङ्गायाः मुख्यजलं गङ्गोत्री हिमशैलेन पोष्यते, उत्तराञ्चलस्य देवप्रयागे अलकनन्देन च मिलति । हरिद्वारे गङ्गा पर्वतात् समतलं प्रति निर्गच्छति । सिन्धुः बाल्टिस्टन्-गिल्गिट्-नगरयोः मध्ये प्रवहति, अटोक्-नगरस्य पर्वतात् निर्गच्छति ।",Geography
प्रायद्वीपीयनदीद्वयं गर्तद्वारा प्रवहति ?,"नर्मदा, टपि च द्वौ प्रायद्वीपौ नद्यौ स्तः, ये गर्तद्वारा प्रवहन्ति ।",Geography
अद्यतनस्य के महाद्वीपाः गोण्डवानाभूमिभागाः आसन् ?,"प्राचीनतमः भूखण्डः, (द्वीपसमूहः भागः), गोण्डवानाभूमिस्य भागः आसीत् । गोण्डवानाभूमौ भारतं, आस्ट्रेलिया, दक्षिणाफ्रिका, दक्षिण-अमेरिका च एकैकं भूखण्डरूपेण अन्तर्भवति स्म ।",Geography
अन्तर्राष्ट्रीयसीमा कौ देशौ दीर्घतमा अस्ति ?,कनाडादेशः अमेरिकादेशः च,Geography
विश्वस्य सघनजनसंख्यायुक्तं नगरं किम् ?,"मनिला, फिलिपिन्स",Geography
भारते निम्नलिखितराज्येषु कः राज्यः काफीयाः बृहत्तमः उत्पादकः अस्ति ?,कर्नाटकम्,Geography
सिरोही-बिन्दुः पृथिव्यां कुत्र स्थितः अस्ति ?,अण्टार्टिका,Geography
भारतस्य बृहत्तमा अन्तर्देशीयलवणार्द्रभूमिव्यवस्था कस्मिन् राज्ये स्थिता अस्ति ?,राजस्थान,Geography
भारतस्य कुलक्षेत्रस्य कियत् प्रतिशतं गङ्गानद्याः व्याप्तम् अस्ति ?,26.30%,Geography
अलकनन्दनदी कस्मात् हिमशैलात् उत्पन्ना अस्ति ?,सतोपन्थ हिमशैल,Geography
का नदी वुलर-सरोवरस्य पोषणं करोति ?,झेलुम्,Geography
