Question,Answer,Domain
ہندوستان کی واحد ریاست کون سی تھی جس کا اپنا سرکاری پرچم تھا؟,جموں اور کشمیر کا ریاستی پرچم 1952 اور 2019 کے درمیان سابق ہندوستانی ریاست جموں اور کشمیر میں استعمال ہونے والی ایک علامت تھی، جو اس خطے کو آئین ہند کے آرٹیکل 370 کے ذریعے دی گئی خصوصی حیثیت کے تحت تھی۔ یہ ایک سرخ اور سفید جھنڈا تھا جس میں ہل اور ریاست کے تین جزوی علاقوں کی نمائندگی تھی۔ اگست 2019 میں آرٹیکل 370 کے خاتمے کے بعد یہ جھنڈا اپنی سرکاری حیثیت کھو بیٹھا۔,Politics
پنجاب پر غلبہ پانے والی تین سیاسی جماعتوں کی فہرست بنائیں؟,از سر نو منظم موجودہ پنجاب کی سیاست پر بنیادی طور پر تین جماعتوں کا غلبہ ہے – انڈین نیشنل کانگریس، عام آدمی پارٹی اور شرومنی اکالی دل (بادل)۔,Politics
2024 تک یوپی کا وزیر صحت کون ہے؟,جے پرتاپ سنگھ (پیدائش 7 ستمبر 1953) ایک ہندوستانی سیاست دان ہے جو یوگی آدتیہ ناتھ کی اتر پردیش حکومت کی وزارت میں طبی اور صحت، خاندانی بہبود، ماں اور بچوں کی بہبود کے وزیر کے طور پر خدمات انجام دے رہے ہیں۔,Politics
2024 تک MP میں فی الحال کون سی حکومت برسراقتدار ہے؟,ڈاکٹر موہن یادیو (پیدائش: 25 مارچ 1965) ایک ہندوستانی سیاست دان اور تاجر ہیں جو 2023 سے (2024 تک) مدھیہ پردیش کے 19ویں اور موجودہ وزیر اعلیٰ کے طور پر خدمات انجام دے رہے ہیں۔ بھارتیہ جنتا پارٹی کے رکن، وہ 2013 سے مدھیہ پردیش کی قانون ساز اسمبلی کے رکن کے طور پر اُجین جنوبی حلقے کی نمائندگی کرتے ہیں۔,Politics
2007 میں یوپی اسمبلی انتخابات کا پول نتیجہ کیا تھا؟,بہوجن سماج پارٹی نے 403 میں سے 206 سیٹیں جیت کر اسمبلی میں مکمل اکثریت حاصل کی۔,Politics
ایم کروناندھی پہلی بار تمل ناڈو اسمبلی کے لیے کس حلقے سے منتخب ہوئے تھے؟,کولتھلائی,Politics
جنہیں جنوبی ہند کا پہلا کمیونسٹ سمجھا جاتا ہے۔,ملیا پورم سنگاراویلو کو جنوبی ہندوستان کا پہلا کمیونسٹ سمجھا جاتا ہے۔ 1925 میں، وہ کمیونسٹ پارٹی آف انڈیا کے بانی باپوں میں سے ایک بن گئے۔ اور کانپور میں اس کے افتتاحی کنونشن کی صدارت کی۔ وہ ہندوستان میں پہلی ٹریڈ یونین کو منظم کرنے کے لئے بھی جانا جاتا ہے اور انہوں نے 19ویں صدی کے ہندوستان میں موجود شدید اچھوت کے پھیلاؤ کے خلاف جدوجہد کی۔,Politics
آندھرا پردیش کی سب سے بااثر سیاسی جماعت کا بانی کون تھا؟,تیلگو دیشم پارٹی (ٹی ڈی پی؛ ترجمہ پارٹی آف دی تیلگو لینڈ) ایک ہندوستانی علاقائی سیاسی جماعت ہے جس کا اثر و رسوخ ریاستوں آندھرا پردیش اور تلنگانہ میں ہے۔ اس کی بنیاد تیلگو فلم اسٹار این ٹی راما راؤ (این ٹی آر) نے 29 مارچ 1982 کو رکھی تھی اور اس نے تیلگو لوگوں کی حمایت پر توجہ مرکوز کی ہے۔,Politics
کرناٹک کی سیاست پر حاوی ذات والے گروہوں کا ذکر کریں؟,کرناٹک کے سیاسی ماحول پر دو ذات پات کے گروہوں کا غلبہ ہے - جنوبی کرناٹک میں ووکلیگا کا غلبہ ہے اور شمالی اور وسطی کرناٹک میں لنگایتوں کا غلبہ ہے لیکن دلت بڑے ووٹر ہیں اور کرناٹک میں حکمراں پارٹی کا فیصلہ کن عنصر ہے۔,Politics
ہندوستان کی کس ریاست نے کمیونسٹوں کو اقتدار کے لیے منتخب کیا؟,کیرالہ نے 1957 میں جمہوری طریقے سے کمیونسٹوں کو اقتدار کے لیے منتخب کرکے تاریخ رقم کی، ایسا کرنے والا دنیا کا پہلا ملک ہے۔,Politics
بہار میں انتظامی مقاصد کے لیے کتنے ڈویژن ہیں؟,انتظامی مقاصد کے لیے، ریاست بہار میں نو ڈویژن ہیں- پٹنہ، ترہوت، سرن، دربھنگہ، کوسی، پورنیہ، بھاگلپور، مونگیر، اور مگدھ ڈویژن — جو ان کے درمیان اڑتیس اضلاع میں تقسیم ہیں۔,Politics
مغربی بنگال میں مہاجرین کی آمد کا کیا نتیجہ نکلا؟,1971 کی بنگلہ دیش کی آزادی کی جنگ کے نتیجے میں لاکھوں پناہ گزینوں کی مغربی بنگال آمد ہوئی، جس کی وجہ سے اس کے بنیادی ڈھانچے پر کافی دباؤ پڑا۔ بین الاقوامی میڈیا کی طرف سے پناہ گزینوں کے بحران کو اچھی طرح سے نمٹنے کا سہرا حکومت کو دیا گیا۔,Politics
2024 تک مغربی بنگال میں کون سی اہم سیاسی جماعت ہے؟,آل انڈیا ترنمول کانگریس اس وقت مغربی بنگال میں راج کرنے والی سیاسی جماعت ہے۔ 2011 کے مغربی بنگال قانون ساز اسمبلی کے انتخابات میں، بائیں محاذ کو آل انڈیا ترنمول کانگریس نے شکست دی جس نے سیٹوں کی قطعی اکثریت حاصل کی۔ اس کے نتیجے میں مغربی بنگال میں 34 سالہ کمیونسٹ حکمرانی کا خاتمہ ہوا اور ساتھ ہی دنیا میں جمہوری طور پر منتخب ہونے والی سب سے طویل خدمت کرنے والی کمیونسٹ حکومت کا خاتمہ ہوا۔ ترنمول کانگریس کی لیڈر ممتا بنرجی وزیر اعلیٰ بنیں۔,Politics
اڑیسہ میں صوبائی قانون ساز اسمبلی کے انتخاب کے لیے کون سا ایکٹ فراہم کیا گیا؟,گورنمنٹ آف انڈیا ایکٹ 1935 میں صوبائی قانون ساز اسمبلی اور حکومت کے انتخاب کے لیے مہیا کیا گیا تھا، اور حکومت کے سربراہ کو وزیر اعظم کے طور پر نامزد کیا گیا تھا۔,Politics
گجرات کی پہلی خاتون وزیر اعلیٰ کون تھیں؟,آنندی بین مفت بھائی پٹیل (پیدائش 21 نومبر 1941) نے گجرات کی پہلی اور واحد (2024 تک) خاتون وزیر اعلیٰ کے طور پر خدمات انجام دیں۔,Politics
2022 کے گجرات قانون ساز اسمبلی انتخابات میں کس پارٹی نے زبردست اکثریت حاصل کی؟,2022 کے گجرات قانون ساز اسمبلی کے انتخابات میں، بھارتیہ جنتا پارٹی نے 156 سیٹوں کی زبردست اکثریت حاصل کی، جو کہ گجرات کی تاریخ میں کسی بھی پارٹی کی طرف سے جیتی گئی سب سے زیادہ ہے۔ انڈین نیشنل کانگریس ریاست میں 3 دہائیوں میں اپنی سب سے کم گنتی میں گر گئی، اور عام آدمی پارٹی نے پانچ سیٹیں حاصل کیں۔,Politics
2012 کے گوا الیکشن میں کس پارٹی نے انڈین نیشنل کانگریس کو شکست دی؟,2012 کے انتخابات میں، بھارتیہ جنتا پارٹی (بی جے پی) نے گوا میں سی ایم دگمبر کامت کی قیادت میں انڈین نیشنل کانگریس کی حکومت کو شکست دی۔ یہ انتخاب بی جے پی-مہاراشٹروادی گومانتک اتحاد نے جیتا جس نے 40 سیٹوں والی اسمبلی میں 24 سیٹیں جیتیں۔,Politics
گجرات میں کل کتنے حلقے ہیں؟,182,Politics
مہاراشٹر نو نرمان سینا کس نے بنائی؟,مہاراشٹر نونرمان سینا (ترجمہ: مہاراشٹر ریفارمیشن آرمی؛ abbr. MNS) ریاست مہاراشٹر میں واقع ایک علاقائی دائیں بازو کی ہندوستانی سیاسی جماعت ہے اور ہندوتوا اور مراٹھی مانوس کے نظریے پر کام کرتی ہے۔[12][13] اس کی بنیاد 9 مارچ 2006 کو ممبئی میں راج ٹھاکرے نے رکھی تھی جب انہوں نے اپنے کزن ادھو ٹھاکرے کے ساتھ اختلافات کی وجہ سے شیوسینا پارٹی چھوڑ دی تھی۔,Politics
2015 کے بہار انتخابات میں کلیدی عنصر کیا تھا، جس کی نشاندہی سماجی مورخ بدری نارائن نے کی ہے؟,ہندوتوا سیاست کا مقصد ذات پات کی سیاست کا مقابلہ کرنا تھا جیسا کہ سماجی تاریخ دان بدری نارائن نے پیش کیا، جس نے 2015 کے سیاسی بحران کو بہت سی علاقائی سیاسی جماعتوں کو درپیش چیلنج کے ایک حصے کے طور پر شناخت کیا اور ان تمام لیڈروں کو اندرون مخصوص ذات پات کے گروہوں کی حمایت حاصل تھی۔ ان کی ریاستیں,Politics
انڈین نیشنل ڈیولپمنٹل انکلوسیو الائنس (انڈیا) کی تشکیل کے پیچھے کیا محرک تھا؟,2014 اور 2019 کے عام انتخابات میں اپوزیشن کی این ڈی اے کو شکست دینے میں ناکامی کے بعد، 2024 کے عام انتخابات میں بی جے پی کی قیادت والی این ڈی اے کے خلاف کھڑے ہونے کے لیے تقریباً تمام بڑی سیاسی جماعتوں کے عظیم اتحاد کی ضرورت تھی۔,Politics
فریڈم ہاؤس نے 2023 میں ہندوستانی جمہوریت کی حالت کی درجہ بندی کیسے کی؟,"2023 میں فریڈم ہاؤس کی فریڈم ان دی ورلڈ رپورٹ نے ہندوستان کو مسلسل تیسرے سال ""جزوی طور پر آزاد"" ملک کے طور پر درجہ بندی کیا۔",Politics
الیکشن کمیشن کس قانون کے تحت کام کرتا ہے؟,الیکشن کمیشن آئین کے آرٹیکل 324 اور اس کے بعد نافذ کردہ عوامی نمائندگی ایکٹ کے تحت حاصل اختیارات کے تحت کام کرتا ہے۔,Politics
ہندوستان اور برازیل کی آب و ہوا کا موازنہ کریں۔,1. ہندوستان میں مون سون کی قسم کی آب و ہوا ہے جب کہ برازیل میں آب و ہوا میں مختلف قسم کے تغیرات کا سامنا ہے۔ مثال کے طور پر برازیل میں خط استوا کے قریب آب و ہوا گرم ہے جبکہ ٹراپک آف مکر کے قریب، ایک معتدل قسم کی آب و ہوا ہے۔ 2. ہندوستان میں، اوسط درجہ حرارت پورے سال میں زیادہ ہوتا ہے کیونکہ سورج کی کرنیں سرطان کے ٹراپک تک کھڑی ہوتی ہیں جو اس سے گزرتی ہے جبکہ برازیل میں خط استوا ملک کے شمالی حصے میں کٹ جاتا ہے جس کے نتیجے میں 25 انچ سے 28 درجہ حرارت ہوتا ہے۔ ایمیزون وادی میں اوسط درجہ حرارت 3. بھارت کی شمالی ریاستوں میں درجہ حرارت سردیوں کے دوران -40 ڈگری سینٹی گریڈ تک رہتا ہے۔ اس کے برعکس، برازیل کا شمالی حصہ عام طور پر گرم ہوتا ہے جبکہ جنوبی حصے میں درجہ حرارت نسبتاً کم ہوتا ہے۔ جب کہ برازیل میں جنوب مشرقی تجارتی ہواؤں اور شمال مشرقی تجارتی ہواؤں سے بارش کی اوروگرافک قسم ہوتی ہے اور برازیل کے شمالی حصے میں بارش کنویکشنل قسم کی ہوتی ہے 5۔ ہندوستان میں گجرات اور راجستھان کے علاقوں میں کم بارش ہوتی ہے۔ جبکہ برازیل کے ہائی لینڈز کے شمال مشرقی حصے میں بہت کم بارش ہوتی ہے۔ 6. ہندوستان میں اشنکٹبندیی طوفان کثرت سے آتے ہیں جبکہ یہ طوفان برازیل میں شاذ و نادر ہی آتے ہیں۔,Geography
کی وجہ سے وادی نرمدا میں متمرکز بستیاں پائی جاتی ہیں۔,دریا کے قریب قابل کاشت زمین کی وجہ سے وادی نرمدا میں مرتکز بستیاں پائی جاتی ہیں۔ وادی نرمدا بنیادی طور پر گجرات اور مدھیہ پردیش میں واقع ہے، اور ایک دریا کے قریب زمین بہت قابل کاشت ہے۔,Geography
کسانوں کے مفاد میں حکومت کی طرف سے متعارف کرائے گئے مختلف ادارہ جاتی اصلاحاتی پروگراموں کی فہرست بنائیں۔,دوسرے عوامل جو آباد کاری کے نمونوں کو متاثر کر سکتے ہیں ان میں شامل ہیں: پانی کی دستیابی، زمین کی ڈھلوان، اور موسمی نمونے۔,Geography
چاول کی افزائش کے لیے درکار جغرافیائی حالات بیان کریں۔,ہندوستان میں، نیوکلیٹیڈ بستیاں اکثر وادی نرمدا کے سطح مرتفع علاقے میں پائی جاتی ہیں۔,Geography
ہندوستان دنیا میں ……….. کا سب سے بڑا پروڈیوسر اور برآمد کنندہ ہے۔,چائے,Geography
زرد انقلاب سے مراد,تیل کے بیجوں کی پیداوار میں اضافہ,Geography
چاول کی پیداوار کے لحاظ سے ہندوستان دنیا میں کس مقام پر ہے؟,دوسرا,Geography
ہندوستان میں کوئلے کی تقسیم کی وضاحت کریں۔,ہندوستان میں کوئلہ دو اہم ارضیاتی دوروں کی چٹان سیریز میں پایا جاتا ہے، یعنی گونڈوانا، عمر میں 200 ملین سال سے کچھ زیادہ اور تیسرے ذخائر میں جو صرف 55 ملین سال پرانے ہیں۔ گونڈوانا کوئلے کے بڑے وسائل، جو میٹالرجیکل کوئلہ ہیں، دامودر وادی (مغربی بنگال-جھارکھنڈ) میں واقع ہیں۔ جھریا، رانی گنج، بوکارو اہم کوئلے کے میدان ہیں۔ گوداوری، مہانادی، سون اور وردھا کی وادیوں میں بھی کوئلے کے ذخائر موجود ہیں۔ ترتیری کوئلے شمال مشرقی ریاستوں میگھالیہ، آسام، اروناچل پردیش اور ناگالینڈ میں پائے جاتے ہیں۔ جھارکھنڈ سب سے بڑا پیدا کرنے والا ملک ہے جہاں جھریا، بوکارو، کرم پور، پالامو کوئلے کے بڑے کھیت ہیں۔ مغربی بنگال میں رانی گنج، جلپائی گوڑی اور دارجلنگ کوئلے کے میدان ہیں۔ سرگوجا، بلاس پور، رائے گڑھ اور بستر اضلاع چھتیس گڑھ میں پائے جانے والے کوئلے کے کھیت ہیں۔ چناویر ضلع میں ایم پی کے پاس کوئلے کے کھیت ہیں اور مہاراشٹر میں چندا اہم کھیت ہے۔,Geography
جھارکھنڈ کا کوڈرما گیا- ہزاری باغ بیلٹ کون سی معدنیات پیدا کرنے والا سب سے بڑا ملک ہے؟,ابرک,Geography
ہندوستان میں تیل پیدا کرنے والی سب سے قدیم ریاست کون سی ہے؟,آسام,Geography
ہندوستان کی سب سے امیر معدنی پٹی ہے ………………,جزیرہ نما سطح مرتفع,Geography
کون سی معدنیات رگوں اور لوڈس سے حاصل ہوتی ہیں؟,اہم دھاتی معدنیات جیسے ٹن، تانبا، زنک اور سیسہ وغیرہ رگوں اور لوڈس سے حاصل کیے جاتے ہیں۔,Geography
چپکو تحریک کا مقصد کیا تھا؟,جنگلات کا تحفظ,Geography
کس وائلڈ لائف پروٹیکشن ایکٹ نے پہلی بار پودوں کی محفوظ انواع کی فہرست میں شامل کیا ہے؟,وائلڈ لائف پروٹیکشن ایکٹ 1972,Geography
کون سی مٹی شدید لیچنگ سے بنتی ہے۔,لیٹریٹ مٹی,Geography
کس بنیاد پر صنعتی شعبے کو سرکاری اور نجی شعبوں میں تقسیم کیا گیا ہے؟,کاروباری اداروں کی ملکیت,Geography
ہندوستان کا مانچسٹر کون سا شہر ہے؟,احمد آباد,Geography
ہندوستان میں اسٹیل کی فی کس کھپت ہے۔,سال 2022-23 کے دوران ملک میں اسٹیل کی کھپت 119.89 MT اور فی کس اسٹیل کی کھپت 86.7 کلوگرام تھی۔,Geography
دریائے سندھ اور گنگا کہاں سے نکلتے ہیں؟,گنگا کے ہیڈ واٹر جسے 'بھگیرتھی' کہا جاتا ہے اسے گنگوتری گلیشیر سے پانی ملتا ہے اور اترانچل کے دیوپرایاگ میں الکنندا سے مل جاتا ہے۔ ہریدوار میں گنگا پہاڑوں سے میدانی علاقوں میں نکلتی ہے۔ دریائے سندھ بلتستان اور گلگت سے بہتا ہے اور اٹک کے پہاڑوں سے نکلتا ہے۔,Geography
کون سے دو جزیرہ نما دریا گرت سے گزرتے ہیں؟,نرمدا اور تاپی دو جزیرہ نما دریا ہیں، جو گرت میں سے بہتی ہیں۔,Geography
آج کے کون سے براعظم گونڈوانا سرزمین کا حصہ تھے؟,سب سے قدیم لینڈ ماس، (جزیرہ نما حصہ)، گونڈوانا سرزمین کا ایک حصہ تھا۔ گونڈوانا کی سرزمین میں ہندوستان، آسٹریلیا، جنوبی افریقہ اور جنوبی امریکہ ایک واحد زمینی بڑے پیمانے پر شامل تھے۔,Geography
کون سے دو ممالک سب سے طویل بین الاقوامی سرحد کا اشتراک کرتے ہیں؟,کینیڈا اور امریکہ,Geography
دنیا کا سب سے زیادہ گنجان آباد شہر کونسا ہے؟,منیلا، فلپائن,Geography
مندرجہ ذیل ریاستوں میں سے کون سی ہندوستان میں کافی کی سب سے زیادہ پروڈیوسر ہے؟,کرناٹک,Geography
سروہی پوائنٹ زمین پر کہاں واقع ہے؟,انٹارکٹیکا,Geography
ہندوستان کا سب سے بڑا اندرون ملک نمکین ویٹ لینڈ سسٹم کس ریاست میں واقع ہے؟,راجستھان,Geography
بھارت کے کل رقبے کا کتنے فیصد پر دریائے گنگا کا قبضہ ہے؟,26.30%,Geography
دریائے الکنندا کس گلیشیر سے نکلتی ہے؟,ستوپنتھ گلیشیر,Geography
کون سا دریا وولر جھیل کو پانی فراہم کرتا ہے؟,جہلم,Geography
وہیلر آئی لینڈ کس جزیرے کا پرانا نام تھا؟,وہیلر جزیرہ عبدالکلام جزیرہ کا سابقہ نام تھا۔ یہ اوڈیشہ کے ساحل پر واقع ہے۔ ڈیفنس ریسرچ اینڈ ڈیولپمنٹ آرگنائزیشن (DRDO) کا انٹیگریٹڈ ٹیسٹ رینج اس جزیرے پر واقع ہے۔,Geography
وہ واحد پناہ گاہ کون سی ہے جہاں کشمیر کا ہرن پایا جاتا ہے؟,دچیگام نیشنل پارک واحد پناہ گاہ ہے جہاں کشمیر کا ہرن پایا جاتا ہے۔ یہ کشمیر میں واقع ہے۔,Geography
بایوسفیئر ریزرو پروگرام ہندوستان میں کس سال شروع کیا گیا تھا؟,Biosphere Reserves Program ہندوستان میں سال 1986 میں شروع کیا گیا تھا۔ ہندوستان میں کل 18 بایوسفیئر ریزرو ہیں۔,Geography
عام طور پر کس قسم کی چٹان میں فوسلز پائے جاتے ہیں؟,فوسلز عام طور پر تلچھٹ کی چٹانوں میں بنتے ہیں۔ جب کوئی جاندار مر جاتا ہے اور تلچھٹ میں دفن ہو جاتا ہے، تو یہ تلچھٹ بالآخر تلچھٹ کی چٹان میں سخت ہو جاتے ہیں جس کے ساتھ حیاتیات کو فوسل کے طور پر محفوظ کیا جاتا ہے۔ اس عمل کو فوسلائزیشن کہتے ہیں۔ اگنیئس اور میٹامورفک چٹانیں گرمی یا دباؤ سے بنتی ہیں اور ان کے فوسلز کو تباہ کرنے کا امکان ہوتا ہے۔,Geography
"""میڈیسن لائن"" عرض بلد کے دائرے کا دوسرا نام ہے؟",49 ویں متوازی کو میڈیسن لائن کا نام دیا گیا کیونکہ 1800 کی دہائی میں مہمات کے دوران امریکی فوجیوں کو اسے عبور کرنے سے روکنے کی بظاہر جادوئی صلاحیت تھی۔ 49 واں متوازی شمال یورپ، ایشیا، بحرالکاہل، شمالی امریکہ اور بحر اوقیانوس کو عبور کرتا ہے۔,Geography
دریائے چناب جسے چندر بھاگا بھی کہا جاتا ہے، چندرا اور بھاگا ندیوں کے ملاپ سے کس جگہ کے قریب بنتا ہے؟,"دریائے چناب، جسے دریائے چندر بھاگا بھی کہا جاتا ہے، ہماچل پردیش کے لاہول سپتی ضلع میں ٹنڈی کے مقام پر چندرا اور بھاگا ندیوں کے ملاپ سے بنتا ہے۔ چندرا اور بھاگا ندیاں 4,891 میٹر کی بلندی پر بارالچا درہ کے مخالف سمتوں سے نکلتی ہیں۔ وہ ٹنڈی میں 2,286 میٹر کی بلندی پر ملتے ہیں۔",Geography
کون سا سیارہ ہے جس کے دن کی لمبائی اور اس کے محور کا جھکاؤ تقریباً زمین کے برابر ہے؟,مریخ,Geography
دنیا کا سب سے بڑا جزیرہ نما ملک کون سا ہے؟,"انڈونیشیا دنیا کا سب سے بڑا جزیرہ نما ملک ہے کیونکہ اس کا رقبہ 1,904,569 مربع کلومیٹر ہے اور یہ 18,307 سے زیادہ جزائر پر مشتمل ہے۔ یہ دنیا کا سب سے زیادہ آبادی والا جزیرہ ملک بھی ہے۔",Geography
