Question,Answer,Domain
1973-ൽ ഇന്ത്യയുടെ ചീഫ് ജസ്റ്റിസായി നിയമിതനായത് ആരാണ്? എന്തുകൊണ്ടാണ് ഈ നിയമനം വിവാദമായത്?,1973ൽ സർക്കാർ മൂന്ന് ജഡ്ജിമാരുടെ സീനിയോറിറ്റി മാറ്റിവെച്ച് ജസ്റ്റിസ് എഎൻ റേയെ ചീഫ് ജസ്റ്റിസായി നിയമിച്ചു. അസാധുവാക്കപ്പെട്ട മൂന്ന് ജഡ്ജിമാരും സർക്കാർ നിലപാടിന് വിരുദ്ധമായി വിധി പറഞ്ഞതിനാലാണ് നിയമനം രാഷ്ട്രീയമായി വിവാദമായത്.,Politics
1977 മാർച്ചിലെ പൊതുതെരഞ്ഞെടുപ്പിൽ ജനതാ പാർട്ടിയും സഖ്യകക്ഷികളും എത്ര ലോക്‌സഭാ സീറ്റുകൾ നേടി?,ലോക്‌സഭയിലെ 542 സീറ്റിൽ 330 സീറ്റുകളും ജനതാ പാർട്ടിയും സഖ്യകക്ഷികളും നേടി; ജനതാ പാർട്ടി തന്നെ 295 സീറ്റുകൾ നേടി വ്യക്തമായ ഭൂരിപക്ഷം ആസ്വദിച്ചു.,Politics
2024 ലെ മഹാരാഷ്ട്ര മുഖ്യമന്ത്രി ആരാണ്?,2022 ജൂൺ 30 മുതൽ മഹാരാഷ്ട്രയുടെ 20-ാമത്തെയും നിലവിലെ മുഖ്യമന്ത്രിയുമായി സേവനമനുഷ്ഠിക്കുന്ന ഒരു ഇന്ത്യൻ രാഷ്ട്രീയക്കാരനാണ് ഏകനാഥ് സംഭാജി ഷിൻഡെ. 2023 ഫെബ്രുവരി മുതൽ ശിവസേനയുടെ നേതാവായും 2022 ജൂലൈ മുതൽ മഹാരാഷ്ട്ര നിയമസഭയുടെ ഹൗസ് ലീഡറായും അദ്ദേഹം സേവനമനുഷ്ഠിക്കുന്നു. .,Politics
1975 ജൂൺ 12ന് പ്രധാനമന്ത്രി ഇന്ദിരാഗാന്ധിക്കെതിരെ വിധി പുറപ്പെടുവിച്ച ഹൈക്കോടതി 1971ലെ ലോക്‌സഭാ അംഗത്വം നഷ്‌ടപ്പെട്ടു.,"ഇന്ത്യൻ പ്രധാനമന്ത്രി ഇന്ദിരാഗാന്ധി തിരഞ്ഞെടുപ്പ് ക്രമക്കേടുകളിൽ കുറ്റക്കാരനാണെന്ന് കണ്ടെത്തിയ അലഹബാദ് ഹൈക്കോടതി 1975-ൽ കേട്ട ഒരു കേസാണ് സ്റ്റേറ്റ് ഓഫ് ഉത്തർപ്രദേശ് v. രാജ് നരേൻ (1975 AIR 865, 1975 SCR (3) 333).",Politics
ഇന്ത്യയിലെ നാട്ടുരാജ്യങ്ങളുടെ ഏകീകരണത്തിൽ സർദാർ പട്ടേൽ വഹിച്ച പങ്ക് വിശദീകരിക്കുക.,"സ്വാതന്ത്ര്യത്തിന് തൊട്ടുപിന്നാലെയുള്ള നിർണായക കാലഘട്ടത്തിൽ ഇന്ത്യയുടെ ഉപപ്രധാനമന്ത്രിയും ആഭ്യന്തര മന്ത്രിയുമായിരുന്നു സർദാർ പട്ടേൽ. നാട്ടുരാജ്യങ്ങളിലെ ഭരണാധികാരികളുമായി ദൃഢമായും നയതന്ത്രപരമായും ചർച്ചകൾ നടത്തി അവരിൽ ഭൂരിഭാഗവും ഇന്ത്യൻ യൂണിയനിലേക്ക് കൊണ്ടുവരുന്നതിലും അദ്ദേഹം ചരിത്രപരമായ പങ്ക് വഹിച്ചു. ഇന്ത്യയിലെ നാട്ടുരാജ്യങ്ങളുടെ ഏകീകരണത്തിൽ സർദാർ പട്ടേൽ ഇനിപ്പറയുന്ന പങ്ക് വഹിച്ചു: നയതന്ത്രത്തിലൂടെയും ചർച്ചകളിലൂടെയും അദ്ദേഹം നാട്ടുരാജ്യങ്ങളിൽ നിന്ന് പ്രവേശന കത്ത് വാങ്ങി. ഹൈദരാബാദ്, ജുനഗഡ്, മണിപ്പൂർ, കാശ്മീർ എന്നീ സംസ്ഥാനങ്ങളുടെ ലയനത്തിനായി അദ്ദേഹം ബലപ്രയോഗവും അനുനയവും ഉപയോഗിച്ചു.",Politics
1952ലെ ആദ്യ പൊതുതെരഞ്ഞെടുപ്പിൽ കോൺഗ്രസ് പാർട്ടിയുടെയും ഭാരതീയ ജനസംഘത്തിൻ്റെയും തിരഞ്ഞെടുപ്പ് ചിഹ്നങ്ങൾ എന്തായിരുന്നു?,1952ലെ ആദ്യ പൊതുതെരഞ്ഞെടുപ്പിൽ കോൺഗ്രസ് പാർട്ടിയുടെ ചിഹ്നം ജോടി കാളയും ദീപം ഭാരതീയ ജനസംഘത്തിൻ്റെ ചിഹ്നവുമായിരുന്നു.,Politics
ശിവസേനയുടെ ആസ്ഥാനം എവിടെയാണ്?,"താനെയിലെ ആനന്ദ് ദിഗെയുടെ വീട്ടിലാണ് ശിവസേനയുടെ ആസ്ഥാനവും പ്രധാന ഓഫീസും. ശിവസേന മുഖി നേതയുടെ (പ്രധാന നേതാവ്) ഏകനാഥ് ഷിൻഡെയുടെ ഗുരുവും ഉപദേശകനുമായിരുന്നു ദിഗെ. 2023 ഫെബ്രുവരി 24-ന്, ഉദ്ധവ് താക്കറെയിൽ നിന്ന് ഷിൻഡെ പാർട്ടിയെ ഏറ്റെടുത്തതിന് ശേഷം ആസ്ഥാനം ശിവസേന ഭവനിൽ നിന്ന് മാറ്റിസ്ഥാപിച്ചു;[75] അതേസമയം താക്കറെയുടെ വിഭാഗം ശിവസേന ഭവനിൽ നിയന്ത്രണം നിലനിർത്തി.",Politics
സ്വന്തമായി ഔദ്യോഗിക പതാകയുള്ള ഒരേയൊരു ഇന്ത്യൻ സംസ്ഥാനം ഏതാണ്?,"1952 നും 2019 നും ഇടയിൽ മുൻ ഇന്ത്യൻ സംസ്ഥാനമായ ജമ്മു കശ്മീരിൽ, ഇന്ത്യൻ ഭരണഘടനയുടെ ആർട്ടിക്കിൾ 370 പ്രകാരം പ്രദേശത്തിന് നൽകിയിട്ടുള്ള പ്രത്യേക പദവി പ്രകാരം ഉപയോഗിച്ചിരുന്ന ഒരു ചിഹ്നമായിരുന്നു ജമ്മു കാശ്മീരിൻ്റെ സംസ്ഥാന പതാക. ഒരു കലപ്പയുടെയും സംസ്ഥാനത്തിൻ്റെ മൂന്ന് ഘടക പ്രദേശങ്ങളുടെയും പ്രതിനിധീകരിക്കുന്ന ചുവപ്പും വെള്ളയും കലർന്ന പതാകയായിരുന്നു അത്. 2019 ഓഗസ്റ്റിൽ ആർട്ടിക്കിൾ 370 റദ്ദാക്കിയതിന് ശേഷം, ഈ പതാകയ്ക്ക് അതിൻ്റെ ഔദ്യോഗിക പദവി നഷ്ടപ്പെട്ടു.",Politics
പഞ്ചാബിൽ ആധിപത്യം പുലർത്തുന്ന മൂന്ന് രാഷ്ട്രീയ പാർട്ടികളെ പട്ടികപ്പെടുത്തുക?,"പുനഃസംഘടിപ്പിച്ച ഇന്നത്തെ പഞ്ചാബിലെ രാഷ്ട്രീയം പ്രധാനമായും മൂന്ന് പാർട്ടികളാണ് - ഇന്ത്യൻ നാഷണൽ കോൺഗ്രസ്, ആം ആദ്മി പാർട്ടി, ശിരോമണി അകാലിദൾ (ബാദൽ).",Politics
2024 ലെ യുപിയിലെ ആരോഗ്യമന്ത്രി ആരാണ്?,"ജയ് പ്രതാപ് സിംഗ് (ജനനം 7 സെപ്റ്റംബർ 1953) ഉത്തർപ്രദേശ് ഗവൺമെൻ്റിൻ്റെ യോഗി ആദിത്യനാഥ് മന്ത്രിസഭയിൽ മെഡിക്കൽ, ഹെൽത്ത്, കുടുംബക്ഷേമം, അമ്മ, ശിശുക്ഷേമം എന്നിവയുടെ മന്ത്രിയായി സേവനമനുഷ്ഠിക്കുന്ന ഒരു ഇന്ത്യൻ രാഷ്ട്രീയക്കാരനാണ്.",Politics
2024-ലെ എംപിയിൽ നിലവിൽ ഏത് സർക്കാരാണ് അധികാരത്തിലുള്ളത്?,"ഡോ. മോഹൻ യാദവ് (ജനനം: 25 മാർച്ച് 1965) ഒരു ഇന്ത്യൻ രാഷ്ട്രീയക്കാരനും വ്യവസായിയുമാണ്, 2023 മുതൽ (2024 വരെ) മധ്യപ്രദേശിൻ്റെ 19-ാമത്തേതും നിലവിലെ മുഖ്യമന്ത്രിയുമായിരുന്നു. ഭാരതീയ ജനതാ പാർട്ടി അംഗമായ അദ്ദേഹം 2013 മുതൽ മധ്യപ്രദേശിലെ നിയമസഭാംഗമായി ഉജ്ജയിൻ സൗത്ത് മണ്ഡലത്തെ പ്രതിനിധീകരിക്കുന്നു.",Politics
2007ലെ യുപി നിയമസഭാ തെരഞ്ഞെടുപ്പിൻ്റെ പോൾ ഫലം എന്തായിരുന്നു?,403ൽ 206 സീറ്റുകൾ നേടി ബഹുജൻ സമാജ് പാർട്ടി നിയമസഭയിൽ കേവല ഭൂരിപക്ഷം ഉറപ്പിച്ചു.,Politics
എം. കരുണാനിധി ആദ്യമായി തമിഴ്നാട് നിയമസഭയിലേക്ക് തിരഞ്ഞെടുക്കപ്പെട്ടത് ഏത് മണ്ഡലത്തിൽ നിന്നാണ്?,കുളത്തലൈ,Politics
ദക്ഷിണേന്ത്യയിലെ ആദ്യത്തെ കമ്മ്യൂണിസ്റ്റായി കണക്കാക്കപ്പെടുന്നത്,"ദക്ഷിണേന്ത്യയിലെ ആദ്യത്തെ കമ്മ്യൂണിസ്റ്റായി മലയപുരം ശിങ്കാരവേലു കണക്കാക്കപ്പെടുന്നു. 1925-ൽ അദ്ദേഹം കമ്മ്യൂണിസ്റ്റ് പാർട്ടി ഓഫ് ഇന്ത്യയുടെ സ്ഥാപക പിതാക്കന്മാരിൽ ഒരാളായി; കാൺപൂരിൽ നടന്ന അതിൻ്റെ ഉദ്ഘാടന കൺവെൻഷനിൽ അധ്യക്ഷനായി. ഇന്ത്യയിലെ ആദ്യത്തെ ട്രേഡ് യൂണിയൻ സംഘടിപ്പിച്ചതിലും അദ്ദേഹം അറിയപ്പെടുന്നു, കൂടാതെ 19-ാം നൂറ്റാണ്ടിൽ ഇന്ത്യയിൽ നിലനിന്നിരുന്ന കടുത്ത തൊട്ടുകൂടായ്മയ്‌ക്കെതിരെ പോരാടുകയും ചെയ്തു.",Politics
ആന്ധ്രാപ്രദേശിലെ ഏറ്റവും സ്വാധീനമുള്ള രാഷ്ട്രീയ പാർട്ടിയുടെ സ്ഥാപകൻ ആരാണ്?,"ആന്ധ്രാപ്രദേശ്, തെലങ്കാന സംസ്ഥാനങ്ങളിൽ സ്വാധീനമുള്ള ഒരു ഇന്ത്യൻ പ്രാദേശിക രാഷ്ട്രീയ പാർട്ടിയാണ് തെലുങ്ക് ദേശം പാർട്ടി (ടിഡിപി; വിവർത്തനം. പാർട്ടി ഓഫ് തെലുങ്ക് ലാൻഡ്). 1982 മാർച്ച് 29-ന് തെലുങ്ക് സിനിമാതാരം എൻ ടി രാമറാവു (എൻടിആർ) സ്ഥാപിച്ച ഇത് തെലുങ്കുകാരെ പിന്തുണയ്ക്കുന്നതിൽ ശ്രദ്ധ കേന്ദ്രീകരിച്ചു.",Politics
കർണാടക രാഷ്ട്രീയത്തിൽ ആധിപത്യം പുലർത്തുന്ന ജാതി ഗ്രൂപ്പുകളെ പരാമർശിക്കുമോ?,"കർണാടകയുടെ രാഷ്ട്രീയ അന്തരീക്ഷം രണ്ട് ജാതി ഗ്രൂപ്പുകളാൽ ആധിപത്യം പുലർത്തുന്നു - തെക്കൻ കർണാടകയിൽ വൊക്കലിഗകൾ ആധിപത്യം പുലർത്തുന്നു, വടക്കൻ, മധ്യ കർണാടകയിൽ ലിംഗായത്തുകൾ ആധിപത്യം പുലർത്തുന്നു, എന്നാൽ ദലിതുകൾ പ്രധാന വോട്ടർമാരും കർണാടകയിലെ ഭരണകക്ഷിയുടെ നിർണ്ണായക ഘടകവുമാണ്.",Politics
ഇന്ത്യയിലെ ഏത് സംസ്ഥാനമാണ് കമ്മ്യൂണിസ്റ്റുകളെ അധികാരത്തിലേക്ക് തിരഞ്ഞെടുത്തത്?,"1957-ൽ കമ്മ്യൂണിസ്റ്റുകാരെ ജനാധിപത്യപരമായി അധികാരത്തിലെത്തി, ലോകത്ത് ആദ്യമായി അധികാരത്തിലെത്തി കേരളം ചരിത്രം സൃഷ്ടിച്ചു.",Politics
ഭരണപരമായ ആവശ്യങ്ങൾക്കായി ബീഹാറിന് എത്ര ഡിവിഷനുകളുണ്ട്?,"ഭരണപരമായ ആവശ്യങ്ങൾക്കായി, ബീഹാർ സംസ്ഥാനത്തിന് ഒമ്പത് ഡിവിഷനുകളുണ്ട് - പട്ന, തിര്ഹട്ട്, സരൺ, ദർഭംഗ, കോസി, പൂർണിയ, ഭഗൽപൂർ, മുൻഗർ, മഗധ് ഡിവിഷൻ - അവയ്ക്കിടയിൽ മുപ്പത്തിയെട്ട് ജില്ലകളായി തിരിച്ചിരിക്കുന്നു.",Politics
എന്താണ് പശ്ചിമ ബംഗാളിൽ അഭയാർത്ഥികളുടെ ഒഴുക്കിന് കാരണമായത്?,"1971-ലെ ബംഗ്ലാദേശ് വിമോചനയുദ്ധത്തിൻ്റെ ഫലമായി ദശലക്ഷക്കണക്കിന് അഭയാർത്ഥികൾ പശ്ചിമ ബംഗാളിലേയ്‌ക്ക് ഒഴുകി, ഇത് അതിൻ്റെ അടിസ്ഥാന സൗകര്യങ്ങളിൽ കാര്യമായ ബുദ്ധിമുട്ടുകൾ സൃഷ്ടിച്ചു. അഭയാർത്ഥി പ്രതിസന്ധിയെ മികച്ച രീതിയിൽ കൈകാര്യം ചെയ്തതിന് അന്താരാഷ്ട്ര മാധ്യമങ്ങൾ സർക്കാരിന് അംഗീകാരം നൽകി.",Politics
2024 ലെ പശ്ചിമ ബംഗാളിലെ പ്രധാന രാഷ്ട്രീയ പാർട്ടി ഏതാണ്?,"നിലവിൽ പശ്ചിമ ബംഗാളിൽ ഭരിക്കുന്ന രാഷ്ട്രീയ പാർട്ടിയാണ് അഖിലേന്ത്യ തൃണമൂൽ കോൺഗ്രസ്. 2011-ലെ പശ്ചിമ ബംഗാൾ നിയമസഭാ തിരഞ്ഞെടുപ്പിൽ, കേവല ഭൂരിപക്ഷം സീറ്റുകൾ നേടിയ അഖിലേന്ത്യാ തൃണമൂൽ കോൺഗ്രസ് ഇടതുമുന്നണിയെ പരാജയപ്പെടുത്തി. ഇത് പശ്ചിമ ബംഗാളിലെ 34 വർഷത്തെ കമ്മ്യൂണിസ്റ്റ് ഭരണത്തിൻ്റെ അന്ത്യത്തിനും അതുപോലെ തന്നെ ലോകത്ത് ഏറ്റവും കൂടുതൽ കാലം ജനാധിപത്യപരമായി തിരഞ്ഞെടുക്കപ്പെട്ട കമ്മ്യൂണിസ്റ്റ് സർക്കാരിൻ്റെ അന്ത്യത്തിനും കാരണമായി. തൃണമൂൽ കോൺഗ്രസ് നേതാവ് മമത ബാനർജി മുഖ്യമന്ത്രിയായി.",Politics
ഒറീസയിലെ ഒരു പ്രവിശ്യാ നിയമനിർമ്മാണ സഭയുടെ തിരഞ്ഞെടുപ്പിന് വ്യവസ്ഥ ചെയ്ത നിയമം ഏത്?,"1935-ലെ ഗവൺമെൻ്റ് ഓഫ് ഇന്ത്യ ആക്‌ട് ഒരു പ്രവിശ്യാ നിയമസഭയെയും സർക്കാരിനെയും തിരഞ്ഞെടുക്കുന്നതിന് വ്യവസ്ഥ ചെയ്‌തു, ഗവൺമെൻ്റിൻ്റെ തലവൻ പ്രധാനമന്ത്രിയായി നിയോഗിക്കപ്പെട്ടു.",Politics
ഗുജറാത്തിലെ ആദ്യ വനിതാ മുഖ്യമന്ത്രി ആരായിരുന്നു?,ആനന്ദിബെൻ മഫത്ഭായ് പട്ടേൽ (ജനനം 21 നവംബർ 1941) ഗുജറാത്തിലെ ആദ്യത്തെയും ഏക (2024 ലെ കണക്കനുസരിച്ച്) വനിതാ മുഖ്യമന്ത്രിയായി സേവനമനുഷ്ഠിച്ചു.,Politics
2022 ലെ ഗുജറാത്ത് നിയമസഭാ തിരഞ്ഞെടുപ്പിൽ ഏത് പാർട്ടിയാണ് സൂപ്പർ ഭൂരിപക്ഷം നേടിയത്?,"2022 ലെ ഗുജറാത്ത് നിയമസഭാ തിരഞ്ഞെടുപ്പിൽ, ഭാരതീയ ജനതാ പാർട്ടി 156 സീറ്റുകളുടെ സൂപ്പർ ഭൂരിപക്ഷം നേടി, ഗുജറാത്തിൻ്റെ ചരിത്രത്തിൽ ഒരു പാർട്ടിയും നേടിയ ഏറ്റവും വലിയ ഭൂരിപക്ഷമാണിത്. ഇന്ത്യൻ നാഷണൽ കോൺഗ്രസ് 3 പതിറ്റാണ്ടിനിടയിലെ ഏറ്റവും താഴ്ന്ന നിലയിലേക്ക് വീണു, ആം ആദ്മി പാർട്ടി അഞ്ച് സീറ്റുകൾ നേടി.",Politics
2012ലെ ഗോവ തിരഞ്ഞെടുപ്പിൽ ഇന്ത്യൻ നാഷണൽ കോൺഗ്രസിനെ പരാജയപ്പെടുത്തിയ പാർട്ടി ഏത്?,"2012 ലെ തിരഞ്ഞെടുപ്പിൽ, മുഖ്യമന്ത്രി ദിഗംബർ കാമത്തിൻ്റെ നേതൃത്വത്തിലുള്ള ഗോവയിലെ ഇന്ത്യൻ നാഷണൽ കോൺഗ്രസ് സർക്കാരിനെ ഭാരതീയ ജനതാ പാർട്ടി (ബിജെപി) പരാജയപ്പെടുത്തി. 40 സീറ്റുകളുള്ള നിയമസഭയിൽ 24 സീറ്റുകൾ നേടിയ ബിജെപി-മഹാരാഷ്ട്രവാദി ഗോമന്തക് സഖ്യമാണ് തിരഞ്ഞെടുപ്പിൽ വിജയിച്ചത്.",Politics
ഗുജറാത്തിൽ ആകെ എത്ര മണ്ഡലങ്ങളുണ്ട്?,182,Politics
മഹാരാഷ്ട്ര നവനിർമാൺ സേന രൂപീകരിച്ചത് ആരാണ്?,"മഹാരാഷ്ട്ര നവനിർമാൺ സേന (വിവർത്തനം: മഹാരാഷ്ട്ര റിഫോർമേഷൻ ആർമി; abbr. MNS) മഹാരാഷ്ട്ര ആസ്ഥാനമായി പ്രവർത്തിക്കുന്ന ഒരു പ്രാദേശിക തീവ്ര വലതുപക്ഷ ഇന്ത്യൻ രാഷ്ട്രീയ പാർട്ടിയാണ്, ഹിന്ദുത്വയുടെയും മറാത്തി മനുസിൻ്റെയും പ്രത്യയശാസ്ത്രത്തിൽ പ്രവർത്തിക്കുന്നു.[12][13] തൻ്റെ ബന്ധുവായ ഉദ്ധവ് താക്കറെയുമായുള്ള അഭിപ്രായവ്യത്യാസത്തെത്തുടർന്ന് രാജ് താക്കറെ ശിവസേന പാർട്ടി വിട്ടതിന് ശേഷം 2006 മാർച്ച് 9 ന് മുംബൈയിൽ ഇത് സ്ഥാപിച്ചു.",Politics
സാമൂഹിക ചരിത്രകാരനായ ബദ്‌രി നാരായൺ 2015ലെ ബിഹാർ തിരഞ്ഞെടുപ്പിലെ പ്രധാന ഘടകം എന്തായിരുന്നു?,സാമൂഹിക ചരിത്രകാരനായ ബദ്രി നാരായണൻ്റെ ജാതി രാഷ്ട്രീയത്തെ നേരിടുക എന്നതായിരുന്നു ഹിന്ദുത്വ രാഷ്ട്രീയം. 2015ലെ രാഷ്ട്രീയ അരാജകത്വം പല പ്രാദേശിക രാഷ്ട്രീയ പാർട്ടികളും നേതാക്കളും നേരിട്ട വെല്ലുവിളിയുടെ ഭാഗമായി തിരിച്ചറിഞ്ഞു. അവരുടെ സംസ്ഥാനങ്ങൾ.,Politics
ഇന്ത്യൻ നാഷണൽ ഡെവലപ്‌മെൻ്റൽ ഇൻക്ലൂസീവ് അലയൻസ് (ഇന്ത്യ) രൂപീകരിക്കുന്നതിന് പിന്നിലെ പ്രചോദനം എന്തായിരുന്നു?,2014ലെയും 2019ലെയും പൊതുതിരഞ്ഞെടുപ്പുകളിൽ എൻഡിഎയെ പരാജയപ്പെടുത്താൻ പ്രതിപക്ഷത്തിന് കഴിയാതിരുന്നതിനെത്തുടർന്ന് 2024ലെ പൊതുതിരഞ്ഞെടുപ്പിൽ ബിജെപിയുടെ നേതൃത്വത്തിലുള്ള എൻഡിഎയ്‌ക്കെതിരെ നിൽക്കാൻ മിക്കവാറും എല്ലാ പ്രധാന രാഷ്ട്രീയ പാർട്ടികളുടെയും മഹാസഖ്യത്തിൻ്റെ ആവശ്യകതയായിരുന്നു പ്രചോദനം.,Politics
