Question,Answer,Domain
1973లో భారత ప్రధాన న్యాయమూర్తిగా ఎవరు నియమితులయ్యారు? ఈ నియామకం ఎందుకు వివాదాస్పదమైంది?,"1973లో ప్రభుత్వం ముగ్గురు న్యాయమూర్తుల సీనియారిటీని పక్కన పెట్టి జస్టిస్ ఏఎన్ రేను భారత ప్రధాన న్యాయమూర్తిగా నియమించింది. ఈ నియామకం రాజకీయంగా వివాదాస్పదమైంది, ఎందుకంటే భర్తీ చేయబడిన ముగ్గురు న్యాయమూర్తులు ప్రభుత్వ వైఖరికి వ్యతిరేకంగా తీర్పులు ఇచ్చారు.",Politics
మార్చి 1977 సాధారణ ఎన్నికలలో జనతా పార్టీ మరియు దాని మిత్రపక్షాలు ఎన్ని లోక్‌సభ స్థానాలను గెలుచుకున్నాయి?,జనతా పార్టీ మరియు దాని మిత్రపక్షాలు లోక్‌సభలోని 542 సీట్లలో 330 గెలుచుకున్నాయి; జనతా పార్టీ స్వయంగా 295 సీట్లు గెలుచుకుని స్పష్టమైన మెజారిటీని సాధించింది.,Politics
2024 నాటికి మహారాష్ట్ర ముఖ్యమంత్రి ఎవరు?,ఏక్‌నాథ్ శంభాజీ షిండే 30 జూన్ 2022 నుండి మహారాష్ట్ర 20వ మరియు ప్రస్తుత ముఖ్యమంత్రిగా పనిచేస్తున్న భారతీయ రాజకీయ నాయకుడు. అతను ఫిబ్రవరి 2023 నుండి శివసేన నాయకుడిగా మరియు జూలై 2022 నుండి మహారాష్ట్ర శాసనసభ సభా నాయకుడిగా కూడా పనిచేస్తున్నారు. .,Politics
1975 జూన్ 12న ప్రధాన మంత్రి ఇందిరా గాంధీకి వ్యతిరేకంగా ఏ హైకోర్టు తీర్పు వెలువరించింది మరియు ఆమె 1971 లోక్‌సభ సభ్యత్వాన్ని కోల్పోయింది.,"స్టేట్ ఆఫ్ ఉత్తరప్రదేశ్ v. రాజ్ నారాయణ్ (1975 AIR 865, 1975 SCR (3) 333) అనేది 1975లో అలహాబాద్ హైకోర్టు విచారించిన కేసు, ఇది భారత ప్రధాని ఇందిరా గాంధీ ఎన్నికల అక్రమాలకు పాల్పడినట్లు నిర్ధారించింది.",Politics
భారతదేశంలోని సంస్థానాల ఏకీకరణలో సర్దార్ పటేల్ పోషించిన పాత్రను వివరించండి.,"స్వాతంత్ర్యం వచ్చిన వెంటనే కీలకమైన కాలంలో సర్దార్ పటేల్ భారతదేశానికి డిప్యూటీ పిఎం మరియు హోం మంత్రిగా ఉన్నారు. రాచరిక రాష్ట్రాల పాలకులతో దృఢంగా కానీ దౌత్యపరంగా చర్చలు జరిపి వారిలో ఎక్కువమందిని భారత యూనియన్‌లోకి తీసుకురావడంలో చారిత్రాత్మక పాత్ర పోషించాడు. భారతదేశంలో రాచరిక రాష్ట్రాల ఏకీకరణలో సర్దార్ పటేల్ ఈ క్రింది పాత్రలను పోషించాడు: అతను దౌత్యం మరియు చర్చల ద్వారా రాచరిక రాష్ట్రాల నుండి చేరిక లేఖను సేకరించాడు. హైదరాబాద్, జునాగఢ్, మణిపూర్ మరియు కాశ్మీర్ రాష్ట్రాల విలీనం కోసం అతను బలవంతం మరియు ప్రలోభాలను ఉపయోగించాడు.",Politics
1952 మొదటి సార్వత్రిక ఎన్నికల్లో కాంగ్రెస్ పార్టీ మరియు భారతీయ జనసంఘ్ ఎన్నికల చిహ్నాలు ఏమిటి?,"1952లో జరిగిన మొదటి సార్వత్రిక ఎన్నికల్లో కాంగ్రెస్ పార్టీ గుర్తుగా జత ఎద్దులు, దీపం (దీపక్) భారతీయ జనసంఘ్ చిహ్నం.",Politics
శివసేన ప్రధాన కార్యాలయం ఎక్కడ ఉంది?,"శివసేన ప్రధాన కార్యాలయం మరియు ప్రధాన కార్యాలయం థానేలోని ఆనంద్ దిఘే ఇంట్లో ఉంది. డిఘే శివసేన ముఖి నేత (ప్రధాన నాయకుడు) ఏక్‌నాథ్ షిండేకు గురువు మరియు గురువు. 24 ఫిబ్రవరి 2023న, ఉద్ధవ్ థాకరే నుండి షిండే పార్టీని చేజిక్కించుకున్న తర్వాత ప్రధాన కార్యాలయం శివసేన భవన్ నుండి మార్చబడింది;[75] అయితే థాకరే వర్గం శివసేన భవన్‌పై నియంత్రణను కలిగి ఉంది.",Politics
భారతదేశంలో తన స్వంత అధికారిక జెండాను కలిగి ఉన్న ఏకైక రాష్ట్రం ఏది?,"జమ్మూ మరియు కాశ్మీర్ రాష్ట్ర జెండా 1952 మరియు 2019 మధ్య భారత రాజ్యాంగంలోని ఆర్టికల్ 370 ద్వారా ఈ ప్రాంతానికి అందించబడిన ప్రత్యేక హోదా కింద, పూర్వ భారత రాష్ట్రమైన జమ్మూ మరియు కాశ్మీర్‌లో ఉపయోగించబడిన చిహ్నం. ఇది ఒక నాగలి మరియు రాష్ట్రంలోని మూడు భాగాలను సూచించే ఎరుపు-తెలుపు జెండా. ఆగస్టు 2019లో ఆర్టికల్ 370 రద్దు తర్వాత, ఈ జెండా అధికారిక హోదాను కోల్పోయింది.",Politics
పంజాబ్‌లో ఆధిపత్యం చెలాయించే మూడు రాజకీయ పార్టీలను జాబితా చేయండి?,"పునర్వ్యవస్థీకరించబడిన ప్రస్తుత పంజాబ్‌లో రాజకీయాలు ప్రధానంగా మూడు పార్టీలు - ఇండియన్ నేషనల్ కాంగ్రెస్, ఆమ్ ఆద్మీ పార్టీ మరియు శిరోమణి అకాలీదళ్ (బాదల్)ల ఆధిపత్యం.",Politics
2024 నాటికి UP ఆరోగ్య మంత్రి ఎవరు?,"జై ప్రతాప్ సింగ్ (జననం 7 సెప్టెంబర్ 1953) ఉత్తర ప్రదేశ్ ప్రభుత్వంలోని యోగి ఆదిత్యనాథ్ మంత్రిత్వ శాఖలో వైద్య మరియు ఆరోగ్య, కుటుంబ సంక్షేమం, తల్లి మరియు శిశు సంక్షేమ శాఖ మంత్రిగా పనిచేస్తున్న భారతీయ రాజకీయ నాయకుడు.",Politics
2024 నాటికి MPలో ప్రస్తుతం ఏ ప్రభుత్వం అధికారంలో ఉంది?,"డాక్టర్. మోహన్ యాదవ్ (జననం 25 మార్చి 1965) 2023 నుండి (2024 నాటికి) మధ్యప్రదేశ్‌కు 19వ మరియు ప్రస్తుత ముఖ్యమంత్రిగా పనిచేస్తున్న భారతీయ రాజకీయవేత్త మరియు వ్యాపారవేత్త. భారతీయ జనతా పార్టీ సభ్యుడు, అతను 2013 నుండి మధ్యప్రదేశ్ శాసన సభ సభ్యునిగా ఉజ్జయిని సౌత్ నియోజకవర్గానికి ప్రాతినిధ్యం వహిస్తున్నాడు.",Politics
2007లో జరిగిన యుపి అసెంబ్లీ ఎన్నికల పోల్ ఫలితాలు ఏమిటి?,బహుజన్ సమాజ్ పార్టీ 403 స్థానాలకు గాను 206 స్థానాలను గెలుచుకుని సంపూర్ణ మెజారిటీ సాధించింది.,Politics
M. కరుణానిధి ఏ నియోజకవర్గం నుండి తమిళనాడు అసెంబ్లీకి తొలిసారిగా ఎన్నికయ్యారు?,కుళితలై,Politics
దక్షిణ భారత తొలి కమ్యూనిస్టుగా ఎవరు పరిగణించబడ్డారు,"మలయపురం సింగరవేలు దక్షిణ భారతదేశంలోని తొలి కమ్యూనిస్టుగా పరిగణించబడ్డాడు. 1925లో, అతను కమ్యూనిస్ట్ పార్టీ ఆఫ్ ఇండియా వ్యవస్థాపక పితామహులలో ఒకడు; మరియు కాన్పూర్‌లో దాని ప్రారంభ సమావేశానికి అధ్యక్షత వహించారు. అతను భారతదేశంలో మొదటి ట్రేడ్ యూనియన్‌ను నిర్వహించడంలో కూడా ప్రసిద్ది చెందాడు మరియు 19వ శతాబ్దంలో భారతదేశంలో ప్రబలంగా ఉన్న తీవ్రమైన అంటరానితనానికి వ్యతిరేకంగా పోరాడాడు.",Politics
ఆంధ్రప్రదేశ్‌లో అత్యంత ప్రభావవంతమైన రాజకీయ పార్టీని స్థాపించిన వ్యక్తి ఎవరు?,తెలుగు దేశం పార్టీ (TDP; తెలుగు భూమి అనువాదం పార్టీ) అనేది ఆంధ్ర ప్రదేశ్ మరియు తెలంగాణా రాష్ట్రాలలో ప్రభావంతో ఉన్న ఒక భారతీయ ప్రాంతీయ రాజకీయ పార్టీ. ఇది 29 మార్చి 1982న తెలుగు సినీ నటుడు NT రామారావు (NTR)చే స్థాపించబడింది మరియు తెలుగు ప్రజలకు మద్దతు ఇవ్వడంపై దృష్టి సారించింది.,Politics
కర్నాటక రాజకీయాల్లో ఆధిపత్యం చెలాయించే కుల సంఘాలను ప్రస్తావించండి?,"కర్ణాటక రాజకీయ వాతావరణంలో రెండు కుల సమూహాలు ఆధిపత్యం చెలాయిస్తున్నాయి - దక్షిణ కర్ణాటకలో వొక్కలిగాలు మరియు ఉత్తర మరియు మధ్య కర్ణాటకలో లింగాయత్‌లు ఆధిపత్యం చెలాయిస్తున్నారు, అయితే దళితులు ప్రధాన ఓటర్లు మరియు కర్ణాటకలో అధికార పార్టీని నిర్ణయించే అంశం.",Politics
భారతదేశంలో కమ్యూనిస్టులు అధికారంలోకి వచ్చిన రాష్ట్రం ఏది?,"1957లో ప్రజాస్వామ్యబద్ధంగా కమ్యూనిస్టులను అధికారంలోకి తెచ్చి, ప్రపంచంలోనే తొలిసారిగా కేరళ చరిత్ర సృష్టించింది.",Politics
పరిపాలనా ప్రయోజనాల కోసం బీహార్‌లో ఎన్ని విభాగాలు ఉన్నాయి?,"పరిపాలనా ప్రయోజనాల కోసం, బీహార్ రాష్ట్రంలో తొమ్మిది విభాగాలు ఉన్నాయి-పాట్నా, తిర్హట్, సరన్, దర్భంగా, కోసి, పూర్నియా, భాగల్పూర్, ముంగేర్ మరియు మగద్ డివిజన్-వీటి మధ్య ముప్పై ఎనిమిది జిల్లాలుగా విభజించబడ్డాయి.",Politics
పశ్చిమ బెంగాల్‌లో శరణార్థుల ప్రవాహానికి కారణమేమిటి?,1971 నాటి బంగ్లాదేశ్ విముక్తి యుద్ధం ఫలితంగా పశ్చిమ బెంగాల్‌కు లక్షలాది మంది శరణార్థులు రావడంతో దాని మౌలిక సదుపాయాలపై గణనీయమైన ఒత్తిడి ఏర్పడింది. అంతర్జాతీయ మీడియా ద్వారా శరణార్థుల సంక్షోభాన్ని చక్కగా పరిష్కరించినందుకు ప్రభుత్వం ఘనత పొందింది.,Politics
2024 నాటికి పశ్చిమ బెంగాల్‌లో ప్రధాన రాజకీయ పార్టీ ఏది?,"ఆల్ ఇండియా తృణమూల్ కాంగ్రెస్ ప్రస్తుతం పశ్చిమ బెంగాల్‌లో అధికారంలో ఉన్న రాజకీయ పార్టీ. 2011 పశ్చిమ బెంగాల్ శాసనసభ ఎన్నికలలో, పూర్తి మెజారిటీ సీట్లను గెలుచుకున్న ఆల్ ఇండియా తృణమూల్ కాంగ్రెస్ చేతిలో లెఫ్ట్ ఫ్రంట్ ఓడిపోయింది. ఇది పశ్చిమ బెంగాల్‌లో 34 సంవత్సరాల కమ్యూనిస్ట్ పాలనకు ముగింపు పలికింది, అలాగే ప్రపంచంలోనే అత్యధిక కాలం పాటు ప్రజాస్వామ్యబద్ధంగా ఎన్నికైన కమ్యూనిస్ట్ ప్రభుత్వం ముగిసింది. తృణమూల్ కాంగ్రెస్ అధినేత్రి మమతా బెనర్జీ ముఖ్యమంత్రి అయ్యారు.",Politics
ఒరిస్సాలో ప్రావిన్షియల్ లెజిస్లేటివ్ అసెంబ్లీ ఎన్నిక కోసం ఏ చట్టం అందించబడింది?,భారత ప్రభుత్వ చట్టం 1935 ప్రావిన్షియల్ లెజిస్లేటివ్ అసెంబ్లీ మరియు ప్రభుత్వాన్ని ఎన్నుకోవటానికి అందించింది మరియు ప్రభుత్వ అధిపతిని ప్రధానమంత్రిగా నియమించారు.,Politics
గుజరాత్ మొదటి మహిళా ముఖ్యమంత్రి ఎవరు?,ఆనందిబెన్ మఫత్ భాయ్ పటేల్ (జననం 21 నవంబర్ 1941) గుజరాత్ మొదటి మరియు ఏకైక (2024 నాటికి) మహిళా ముఖ్యమంత్రిగా పనిచేశారు.,Politics
2022 గుజరాత్ శాసనసభ ఎన్నికల్లో ఏ పార్టీ సూపర్ మెజారిటీ సాధించింది?,"2022 గుజరాత్ శాసనసభ ఎన్నికలలో, భారతీయ జనతా పార్టీ 156 సీట్ల సూపర్ మెజారిటీని గెలుచుకుంది, గుజరాత్ చరిత్రలో ఏ పార్టీ కూడా గెలుపొందలేదు. భారత జాతీయ కాంగ్రెస్ 3 దశాబ్దాలుగా రాష్ట్రంలో కనిష్ట స్థాయికి పడిపోయింది మరియు ఆమ్ ఆద్మీ పార్టీ ఐదు స్థానాలను గెలుచుకుంది.",Politics
2012 గోవా ఎన్నికల్లో భారత జాతీయ కాంగ్రెస్‌ను ఏ పార్టీ ఓడించింది?,"2012 ఎన్నికలలో, భారతీయ జనతా పార్టీ (BJP) గోవాలో CM దిగంబర్ కామత్ నేతృత్వంలోని భారత జాతీయ కాంగ్రెస్ ప్రభుత్వాన్ని ఓడించింది. 40 సీట్ల అసెంబ్లీలో 24 సీట్లు గెలుచుకున్న బీజేపీ-మహారాష్ట్రవాది గోమంతక్ కూటమి ఈ ఎన్నికల్లో విజయం సాధించింది.",Politics
గుజరాత్‌లో మొత్తం ఎన్ని నియోజకవర్గాలు ఉన్నాయి?,182,Politics
మహారాష్ట్ర నవనిర్మాణ సేనను ఎవరు స్థాపించారు?,మహారాష్ట్ర నవనిర్మాణ సేన (అనువాదం: మహారాష్ట్ర రిఫార్మేషన్ ఆర్మీ; abbr. MNS) అనేది మహారాష్ట్రలో ఉన్న ఒక ప్రాంతీయవాద తీవ్ర-రైట్ భారతీయ రాజకీయ పార్టీ మరియు ఇది హిందుత్వ మరియు మరాఠీ మనుస్ యొక్క భావజాలంపై పనిచేస్తుంది.[12][13] ఇది తన బంధువు ఉద్ధవ్ థాకరేతో విభేదాల కారణంగా శివసేన పార్టీని విడిచిపెట్టిన తర్వాత రాజ్ థాకరేచే 9 మార్చి 2006న ముంబైలో స్థాపించబడింది.,Politics
సామాజిక చరిత్రకారుడు బద్రీ నారాయణ్ గుర్తించిన 2015 బీహార్ ఎన్నికల్లో కీలక అంశం ఏమిటి?,"సామాజిక చరిత్రకారుడు బద్రి నారాయణ్ చెప్పిన విధంగా కుల రాజకీయాలను ఎదుర్కోవడమే హిందూత్వ రాజకీయం, 2015 రాజకీయ గందరగోళాన్ని అనేక ప్రాంతీయ రాజకీయ పార్టీలు మరియు నాయకులు ఎదుర్కొన్న సవాలులో భాగంగా గుర్తించారు. వారి రాష్ట్రాలు.",Politics
ఇండియన్ నేషనల్ డెవలప్‌మెంటల్ ఇన్‌క్లూజివ్ అలయన్స్ (INDIA) ఏర్పాటు వెనుక ప్రేరణ ఏమిటి?,"2014 మరియు 2019 సార్వత్రిక ఎన్నికలలో ప్రతిపక్షాలు ఎన్‌డిఎను ఓడించలేకపోయిన తరువాత, 2024 సార్వత్రిక ఎన్నికల్లో బిజెపి నేతృత్వంలోని ఎన్‌డిఎకు వ్యతిరేకంగా దాదాపు అన్ని ప్రధాన రాజకీయ పార్టీల మహా కూటమి అవసరం.",Politics
ఫ్రీడమ్ హౌస్ 2023లో భారత ప్రజాస్వామ్య స్థితిని ఎలా వర్గీకరించింది?,"2023లో ఫ్రీడమ్ హౌస్ ద్వారా ఫ్రీడమ్ ఇన్ వరల్డ్ నివేదిక వరుసగా మూడవ సంవత్సరం భారతదేశాన్ని ""పాక్షికంగా స్వేచ్ఛా"" దేశంగా వర్గీకరించింది.",Politics
ఎన్నికల సంఘం ఏ చట్టం ప్రకారం పనిచేస్తుంది?,ఎన్నికల సంఘం రాజ్యాంగంలోని ఆర్టికల్ 324 మరియు తదనంతరం అమలులోకి వచ్చిన ప్రజాప్రాతినిధ్య చట్టం ద్వారా మంజూరు చేయబడిన అధికారాల క్రింద పనిచేస్తుంది.,Politics
భారతదేశం మరియు బ్రెజిల్ వాతావరణాన్ని సరిపోల్చండి,"1. భారతదేశం రుతుపవన రకం వాతావరణాన్ని కలిగి ఉంది, అయితే బ్రెజిల్ వాతావరణంలో విస్తృతమైన వైవిధ్యాలను అనుభవిస్తుంది. ఉదా బ్రెజిల్‌లో, భూమధ్యరేఖకు సమీపంలో, వాతావరణం వేడిగా ఉంటుంది, అయితే ట్రాపిక్ ఆఫ్ మకరానికి సమీపంలో, సమశీతోష్ణ రకం వాతావరణం ఉంటుంది. 2. భారతదేశంలో, సూర్యుని కిరణాలు కర్కాటక రాశి వరకు లంబంగా ఉన్నందున ఏడాది పొడవునా సగటు ఉష్ణోగ్రత ఎక్కువగా ఉంటుంది, బ్రెజిల్‌లో భూమధ్యరేఖ దేశం యొక్క ఉత్తర భాగంలో 25"" C నుండి 28 వరకు ఉంటుంది. ° C అమెజాన్ లోయలో సగటు ఉష్ణోగ్రత 3. ఉదా జమ్మూ & కాశ్మీర్ మరియు హిమాలయాలలోని కొన్ని ప్రాంతాలలో ఉష్ణోగ్రతలు -40 ° C వరకు ఉంటాయి భారతదేశంలోని దక్షిణాది రాష్ట్రాలకు విరుద్ధంగా, బ్రెజిల్ యొక్క ఉత్తర భాగం సాధారణంగా వేడిగా ఉంటుంది, అయితే దక్షిణ భాగంలో ఉష్ణోగ్రత తక్కువగా ఉంటుంది. నైరుతి రుతుపవనాల కారణంగా భారతదేశంలో వర్షపాతం ఎక్కువగా ఉంటుంది. రకం అయితే బ్రెజిల్ ఆగ్నేయ వాణిజ్య గాలులు & ఈశాన్య వాణిజ్య గాలుల నుండి ఒరోగ్రాఫిక్ రకం వర్షపాతం పొందుతుంది మరియు బ్రెజిల్ యొక్క ఉత్తర భాగంలో వర్షపాతం ఉష్ణప్రసరణ రకం 5. భారతదేశంలో, గుజరాత్ మరియు రాజస్థాన్ ప్రాంతాలు తక్కువ వర్షపాతాన్ని అనుభవిస్తాయి బ్రెజిలియన్ హైలాండ్స్ యొక్క ఈశాన్య భాగం చాలా తక్కువ వర్షపాతం పొందుతుంది. 6. భారతదేశంలో, ఉష్ణమండల తుఫానులు తరచుగా సంభవిస్తాయి, అయితే ఈ తుఫానులు బ్రెజిల్‌లో అరుదుగా సంభవిస్తాయి.",Geography
నర్మదా లోయలో కేంద్రీకృతమైన స్థావరాలు కనిపిస్తాయి,నర్మదా లోయలో నదికి సమీపంలో సాగు భూమి ఉన్నందున కేంద్రీకృత స్థావరాలు కనిపిస్తాయి. నర్మదా లోయ ప్రధానంగా గుజరాత్ మరియు మధ్యప్రదేశ్‌లో ఉంది మరియు నదికి సమీపంలో ఉన్న భూమి చాలా వ్యవసాయ యోగ్యమైనది.,Geography
రైతుల ప్రయోజనాల కోసం ప్రభుత్వం ప్రవేశపెట్టిన వివిధ సంస్థాగత సంస్కరణ కార్యక్రమాలను నమోదు చేయండి.,"స్థిరనివాస నమూనాలను ప్రభావితం చేసే ఇతర అంశాలు: నీటి లభ్యత, భూమి యొక్క వాలు మరియు వాతావరణ నమూనాలు.",Geography
వరి ఎదుగుదలకు అవసరమైన భౌగోళిక పరిస్థితులను వివరించండి.,"భారతదేశంలో, నర్మదా లోయలోని పీఠభూమి ప్రాంతంలో తరచుగా న్యూక్లియేటెడ్ సెటిల్మెంట్లు కనిపిస్తాయి.",Geography
భారతదేశం ప్రపంచంలోని అగ్రగామి ఉత్పత్తిదారు మరియు ఎగుమతిదారు.,టీ,Geography
పసుపు విప్లవం సూచిస్తుంది,నూనె గింజల ఉత్పత్తి పెరిగింది.,Geography
ప్రపంచంలో బియ్యం ఉత్పత్తిలో భారతదేశం ఏ స్థానంలో ఉంది?,రెండవది,Geography
భారతదేశంలో బొగ్గు పంపిణీని వివరించండి.,"భారతదేశంలో బొగ్గు రెండు ప్రధాన భౌగోళిక యుగాలకు చెందిన రాతి శ్రేణిలో సంభవిస్తుంది, అవి గోండ్వానా, 200 మిలియన్ సంవత్సరాల వయస్సులో మరియు తృతీయ నిక్షేపాలలో 55 మిలియన్ సంవత్సరాల వయస్సు మాత్రమే. గోండ్వానా బొగ్గు యొక్క ప్రధాన వనరులు, ఇవి మెటలర్జికల్ బొగ్గు, దామోదర్ లోయ (పశ్చిమ బెంగాల్-జార్ఖండ్)లో ఉన్నాయి. ఝరియా, రాణిగంజ్, బొకారో ముఖ్యమైన బొగ్గు క్షేత్రాలు. గోదావరి, మహానది, సోన్ మరియు వార్ధా లోయలలో కూడా బొగ్గు నిక్షేపాలు ఉన్నాయి. మేఘాలయ, అస్సాం, అరుణాచల్ ప్రదేశ్ మరియు నాగాలాండ్ ఈశాన్య రాష్ట్రాలలో తృతీయ బొగ్గు ఏర్పడుతుంది. జార్ఖండ్ అతిపెద్ద ఉత్పత్తిదారు, ఇక్కడ ఝరియా, బొకారో, కారంపూర్, పాలము ప్రధాన బొగ్గు క్షేత్రాలు. పశ్చిమ బెంగాల్‌లో రాణిగంజ్, జల్పైగురి మరియు డార్జిలింగ్ బొగ్గు క్షేత్రాలు. సర్గుజా, బిలాస్‌పూర్, రాయ్‌గఢ్ మరియు బస్తర్ జిల్లాలు ఛతీస్‌గఢ్‌లో కనిపించే బొగ్గు క్షేత్రాలు. ఎంపీకి చైనావేర్ జిల్లాలో బొగ్గు క్షేత్రాలు ఉన్నాయి మరియు మహారాష్ట్రలో చందా ప్రధాన క్షేత్రం.",Geography
జార్ఖండ్‌లోని కోదర్మ గయా-హజారీబాగ్ బెల్ట్ ఏ ఖనిజాల ఉత్పత్తిలో అగ్రగామిగా ఉంది?,మైకా,Geography
భారతదేశంలో అత్యంత పురాతనమైన చమురు ఉత్పత్తి చేసే రాష్ట్రం ఏది?,అస్సాం,Geography
భారతదేశంలోని అత్యంత సంపన్నమైన మినరల్ బెల్ట్.,పెనిన్సులర్ పీఠభూమి,Geography
సిరలు మరియు లోడ్స్ నుండి ఏ ఖనిజాలు లభిస్తాయి?,"టిన్, రాగి, జింక్ మరియు సీసం మొదలైన ప్రధాన లోహ ఖనిజాలు సిరలు మరియు లోడ్స్ నుండి పొందబడతాయి.",Geography
చిప్కో ఉద్యమం యొక్క లక్ష్యం ఏమిటి?,అటవీ సంరక్షణ,Geography
ఏ వన్యప్రాణి సంరక్షణ చట్టంలో మొదటిసారిగా రక్షిత జాతుల మొక్కల జాబితాను చేర్చారు?,వన్యప్రాణుల రక్షణ చట్టం 1972,Geography
తీవ్రమైన లీచింగ్ వల్ల ఏ నేల ఏర్పడుతుంది,లేటరైట్ నేల,Geography
