Question,Answer,Domain
مارچ 1977 جي عام چونڊن ۾ جنتا پارٽي ۽ ان جي اتحادين پاران ڪيتريون لوڪ سبھا سيٽون کٽيون ويون؟,جنتا پارٽي ۽ ان جي اتحادين لوڪ سڀا ۾ 542 سيٽن مان 330 سيٽون حاصل ڪيون. جنتا پارٽي پاڻ 295 سيٽون کٽيون ۽ اهڙي طرح واضح اڪثريت حاصل ڪئي.,Politics
2024 تائين مهاراشٽرا جو وڏو وزير ڪير آهي؟,Eknath Sambhaji Shinde هڪ هندستاني سياستدان آهي جيڪو 30 جون 2022 کان مهاراشٽرا جي 20 هين ۽ موجوده وزيراعليٰ طور خدمتون سرانجام ڏئي رهيو آهي. هو فيبروري 2023 کان شيو سينا جي اڳواڻ ۽ جولاءِ 2022 کان مهاراشٽرا قانون ساز اسيمبليءَ جي ليڊر جي حيثيت سان پڻ خدمتون سرانجام ڏئي رهيو آهي. .,Politics
جنهن هاءِ ڪورٽ 12 جون 1975ع تي وزير اعظم اندرا گانڌي خلاف فيصلو ڏنو ۽ هوءَ 1971ع ۾ لوڪ سڀا جي ميمبرشپ وڃائي وئي.,اتر پرديش جي رياست بمقابله راج نارائن (1975 AIR 865، 1975 SCR (3) 333) 1975 ۾ اله آباد هاءِ ڪورٽ پاران ٻڌو ويو هڪ ڪيس جنهن هندستان جي وزير اعظم اندرا گانڌي کي چونڊ بدعنوانين جو ڏوهي قرار ڏنو.,Politics
هندستان ۾ شاهي رياستن جي اتحاد ۾ سردار پٽيل جي ڪردار جي وضاحت ڪريو.,سردار پٽيل آزاديءَ کان پوءِ فوري طور تي اهم دور ۾ هندستان جو نائب وزيراعظم ۽ گهرو وزير هو. هن شاهي رياستن جي حڪمرانن سان مضبوطيءَ سان پر سفارتي طور ڳالهين ۽ انهن مان اڪثر کي هندستاني اتحاد ۾ آڻڻ ۾ تاريخي ڪردار ادا ڪيو. سردار پٽيل هندستان ۾ شاهي رياستن جي اتحاد ۾ هيٺيان ڪردار ادا ڪيا: هن سفارتڪاري ۽ ڳالهين ذريعي شاهي رياستن کان الحاق جو خط حاصل ڪيو. هن حيدرآباد، جوناگڑھ، مني پور ۽ ڪشمير جي رياستن کي سندن ضم ڪرڻ لاءِ طاقت ۽ قائل ڪيو.,Politics
1952ع جي پهرين عام چونڊن ۾ ڪانگريس پارٽي ۽ ڀارتيه جن سنگھ جا چونڊ نشان ڪهڙا هئا؟,1952ع جي پهرئين عام چونڊن ۾ ڪانگريس پارٽيءَ جو نشان ڳئون جو جوڙو هو ۽ (ديپڪ) ڀارتيه جن سنگھ جو نشان هو.,Politics
شيو سينا جو هيڊ ڪوارٽر ڪٿي آهي؟,شيو سينا جو هيڊ ڪوارٽر ۽ مکيه آفيس ٿاني ۾ آنند ديگ جي گهر تي آهي. ديگھي گرو هو ۽ شيو سينا مڪي نيتا (مکيه اڳواڻ) ايڪناٿ شندي جو مرشد هو. 24 فيبروري 2023 تي، هيڊ ڪوارٽر شيو سينا ڀون کان منتقل ڪيو ويو جڏهن شنڊي ادھو ٿڪريءَ کان پارٽي سنڀالي ورتي؛ [75] جڏهن ته ٺڪري جي گروهه شيوسينا ڀون تي ڪنٽرول برقرار رکيو.,Politics
ڪهڙي واحد هندستاني رياست هئي جنهن جو پنهنجو سرڪاري پرچم هو؟,ڄمون ۽ ڪشمير جو رياستي پرچم 1952 ۽ 2019 جي وچ ۾ اڳوڻي هندستاني رياست ڄمون ۽ ڪشمير ۾ استعمال ڪيو ويو، هندستان جي آئين جي آرٽيڪل 370 پاران علائقي کي ڏنل خاص حيثيت جي تحت. اھو ھڪڙو ڳاڙھو ۽ اڇو جھنڊو ھو جنھن ۾ ھڪ پلاٽ ۽ رياست جي ٽن حصن وارن علائقن جي نمائندگي ھئي. آگسٽ 2019 ۾ آرٽيڪل 370 جي خاتمي کان پوء، هي پرچم پنهنجي سرڪاري حيثيت وڃائي ڇڏيو.,Politics
انهن ٽن سياسي پارٽين جي فهرست ڏيو جيڪي پنجاب تي غالب آهن؟,اڄوڪي پنجاب ۾ سياست تي اڪثريت ٽن پارٽين، انڊين نيشنل ڪانگريس، عام آدمي پارٽي ۽ شيروماني اڪالي دل (بادل) جو تسلط آهي.,Politics
2024 تائين يوپي جو صحت وارو وزير ڪير آهي؟,جئ پرتاپ سنگهه (پيدائش 7 سيپٽمبر 1953) هڪ هندستاني سياستدان آهي جيڪو يوگي آدتيه ناٿ اتر پرديش حڪومت جي وزارت ۾ طبي ۽ صحت، خانداني ڀلائي، ماءُ ۽ ٻارن جي ڀلائي واري وزير طور ڪم ڪري رهيو آهي.,Politics
2024 تائين ايم پي ۾ هن وقت ڪهڙي حڪومت اقتدار ۾ آهي؟,ڊاڪٽر موهن ياديو (پيدائش 25 مارچ 1965) هڪ هندستاني سياستدان ۽ ڪاروباري شخص آهي جيڪو 19 هون ۽ موجوده وزيراعليٰ مڌيه پرديش جي 2023 کان (2024 تائين) آهي. ڀارتيه جنتا پارٽي جو ميمبر، هو 2013 کان مڌيه پرديش جي قانون ساز اسيمبليءَ جي ميمبر طور اجين ڏکڻ حلقي جي نمائندگي ڪري ٿو.,Politics
2007 ۾ يوپي اسيمبلي جي چونڊن جو پول نتيجو ڇا هو؟,بهوجن سماج پارٽي 403 مان 206 سيٽون کٽي، اسيمبليءَ ۾ مڪمل اڪثريت حاصل ڪري ورتي.,Politics
ايم ڪرونانڌي پهريون ڀيرو تامل ناڊو اسيمبليءَ لاءِ ڪهڙي تڪ تان چونڊجي ويو؟,ڪليٿلائي,Politics
جنهن کي ڏکڻ هندستان جو پهريون ڪميونسٽ سمجهيو وڃي ٿو,ملاياپورم سنگاراويلو کي ڏکڻ هندستان جو پهريون ڪميونسٽ سمجهيو ويندو آهي. 1925ع ۾، هو هندستان جي ڪميونسٽ پارٽيءَ جي باني پيءُ مان هڪ ٿيو؛ ۽ ڪنپور ۾ ان جي افتتاحي ڪنوينشن جي صدارت ڪئي. هو هندستان ۾ پهرين ٽريڊ يونين کي منظم ڪرڻ لاءِ پڻ مشهور آهي ۽ 19 صدي عيسويءَ جي هندستان ۾ پکڙجندڙ سخت اڇوت جي خلاف جنگ ڪئي.,Politics
آنڌرا پرديش ۾ سڀ کان وڌيڪ بااثر سياسي پارٽي جو باني ڪير هو؟,تيلگو ديشم پارٽي (TDP؛ ترجمو. پارٽي آف دي تيلگو لينڊ) هڪ هندستاني علائقائي سياسي پارٽي آهي جنهن جو اثر رياستن آنڌرا پرديش ۽ تلنگانا ۾ آهي. اهو 29 مارچ 1982 تي تيلگو فلم اسٽار اين ٽي راما رائو (NTR) پاران قائم ڪيو ويو ۽ تيلگو ماڻهن جي حمايت تي ڌيان ڏنو ويو آهي.,Politics
ذات جي گروهن جو ذڪر ڪريو جيڪي ڪرناٽڪ جي سياست تي غالب آهن؟,ڪرناٽڪا جي سياسي ماحول تي ٻن ذات پات جي گروهن جو تسلط آهي - ڏاکڻي ڪرناٽڪا جنهن تي ووڪلاگاس جو تسلط آهي ۽ اتر ۽ مرڪزي ڪرناٽڪ ۾ لنگايت جو تسلط آهي پر دلت اهم ووٽرن آهن ۽ ڪرناٽڪ ۾ حڪمران پارٽي جو فيصلو ڪندڙ عنصر آهن.,Politics
هندستان ۾ ڪهڙي رياست ڪميونسٽن کي اقتدار لاءِ چونڊيو؟,ڪيرالا 1957 ۾ جمهوري طريقي سان ڪميونسٽن کي اقتدار ۾ آڻي تاريخ ٺاهي، دنيا ۾ پهريون ڀيرو ائين ڪرڻ لاءِ.,Politics
بهار کي انتظامي مقصدن لاءِ ڪيترا ڊويزنون آهن؟,انتظامي مقصدن لاءِ، بهار رياست ۾ نو ڊويزنون آهن- پٽنا، ترهوت، سارن، درڀنگا، ڪوسي، پورنيا، ڀوپالپور، منگر ۽ مگڌ ڊويزن- جيڪي انهن جي وچ ۾ ورهايل آهن 38 ضلعن ۾.,Politics
اولهه بنگال ۾ پناهگيرن جي آمد جي نتيجي ۾ ڇا ٿيو؟,1971 جي بنگلاديش جي آزادي واري جنگ جي نتيجي ۾ لکين پناهگيرن جي اولهه بنگال ڏانهن آمد، ان جي بنيادي ڍانچي تي اهم دٻاءُ پيدا ڪيو. بين الاقوامي ميڊيا پاران پناهگيرن جي بحران کي چڱي طرح سنڀالڻ لاءِ حڪومت کي ساراهيو ويو.,Politics
2024 تائين اولهه بنگال ۾ وڏي سياسي پارٽي ڪهڙي آهي؟,آل انڊيا ٽرنمول ڪانگريس هن وقت اولهه بنگال ۾ حڪمراني ڪندڙ سياسي پارٽي آهي. 2011 جي ويسٽ بنگال ليجسليٽو اسيمبلي جي اليڪشن ۾، کاٻي محاذ کي آل انڊيا ٽرنمول ڪانگريس پاران شڪست ڏني وئي، جنهن سيٽن جي مڪمل اڪثريت حاصل ڪئي. ان جي نتيجي ۾ اولهه بنگال ۾ 34 سالن جي ڪميونسٽ راڄ جو خاتمو ٿيو ۽ ان سان گڏ دنيا ۾ سڀ کان وڏي جمهوري طور چونڊيل ڪميونسٽ حڪومت جو خاتمو ٿيو. ترنمول ڪانگريس جي اڳواڻ ممتا بنرجي وڏي وزير بڻجي وئي.,Politics
اوڙيسا ۾ صوبائي قانون ساز اسيمبليءَ جي چونڊ لاءِ ڪهڙو ايڪٽ ڏنو ويو؟,گورنمينٽ آف انڊيا ايڪٽ 1935 صوبائي قانون ساز اسيمبليءَ ۽ حڪومت جي چونڊ لاءِ مهيا ڪيو، ۽ حڪومت جي سربراهه کي وزيراعظم طور نامزد ڪيو ويو.,Politics
گجرات جي پهرين عورت وزيراعليٰ ڪير هئي؟,آننديبين مفتت ڀائي پٽيل (پيدائش 21 نومبر 1941) گجرات جي پهرين ۽ واحد (2024 تائين) خاتون وزيراعليٰ طور ڪم ڪيو.,Politics
ڪهڙي پارٽي 2022 جي گجرات قانون ساز اسيمبلي جي اليڪشن ۾ وڏي اڪثريت حاصل ڪئي؟,2022 ۾ گجرات جي قانون ساز اسيمبلي جي اليڪشن ۾، ڀارتيه جنتا پارٽي 156 سيٽن جي وڏي اڪثريت حاصل ڪئي، گجرات جي تاريخ ۾ ڪنهن به پارٽي پاران سڀ کان وڌيڪ ڪاميابي حاصل ڪئي. انڊين نيشنل ڪانگريس 3 ڏهاڪن تائين رياست ۾ ان جي سڀ کان گهٽ ڳڻپ ۾ اچي وئي، ۽ عام آدمي پارٽي پنج سيٽون حاصل ڪيون.,Politics
2012 جي گوا اليڪشن ۾ ڪهڙي پارٽي انڊين نيشنل ڪانگريس کي شڪست ڏني؟,2012 جي چونڊن ۾، ڀارتيه جنتا پارٽي (بي جي پي) گوا ۾ انڊين نيشنل ڪانگريس حڪومت کي شڪست ڏني، جنهن جي اڳواڻي سي ايم دگمبر ڪمت هئي. اليڪشن بي جي پي-مهاراشٽروادي گومانٽڪ اتحاد پاران کٽي وئي جنهن 40 سيٽن واري اسيمبليءَ ۾ 24 سيٽون کٽيون.,Politics
گجرات ۾ ڪُل تڪ ڪيترا آهن؟,182,Politics
مهاراشٽر نونرمان سينا ڪنهن ٺاهي؟,مهاراشٽر نونرمان سينا (ترجمو: مهاراشٽر ريفارميشن آرمي؛ abbr. MNS) هڪ علائقائي انتهائي ساڄي ڌر جي هندستاني سياسي پارٽي آهي جيڪا مهاراشٽر رياست ۾ آهي ۽ هندوتوا ۽ مراٺي منو جي نظريي تي هلندي آهي.[12][13] اهو 9 مارچ 2006 تي ممبئي ۾ راج ٿڪريءَ طرفان قائم ڪيو ويو جڏهن هن پنهنجي ڪزن ادھو ٿڪري سان اختلافن سبب شيو سينا پارٽي ڇڏي ڏني.,Politics
2015 جي بهار اليڪشن ۾ اهم عنصر ڪهڙو هو، جنهن جي سڃاڻپ سماجي تاريخدان بدري نارائن ڪئي آهي؟,هندوتوا جي سياست ذات پات جي سياست کي منهن ڏيڻ لاءِ هئي جيئن سماجي تاريخدان بدري نارائن پاران پيش ڪيو ويو، جنهن 2015 جي سياسي بحران کي ڪيترن ئي علائقائي سياسي پارٽين ۽ اڳواڻن کي درپيش چيلينج جي حصي طور سڃاڻي ورتو، جن سڀني کي مخصوص ذات پات جي گروهن جي حمايت حاصل هئي. سندن رياستون.,Politics
انڊين نيشنل ڊولپمينٽل انڪلوزو الائنس (انڊيا) جي ٺهڻ جي پويان ڪهڙو مقصد هو؟,2014 ۽ 2019 عام چونڊن ۾ اين ڊي اي کي شڪست ڏيڻ ۾ اپوزيشن جي ناڪام ٿيڻ کان پوء، 2024 عام چونڊن ۾ بي جي پي جي اڳواڻي ۾ اين ڊي اي جي خلاف بيهڻ لاء تقريبن سڀني وڏين سياسي پارٽين جي وڏي اتحاد جي ضرورت هئي.,Politics
فريڊم هائوس 2023 ۾ هندستاني جمهوريت جي رياست کي ڪيئن درجه بندي ڪيو؟,"2023 ۾ فريڊم هائوس پاران فريڊم ان ورلڊ رپورٽ هندستان کي ""جزوي طور تي آزاد"" ملڪ طور تي مسلسل ٽئين سال لاءِ درجه بندي ڪيو.",Politics
اليڪشن ڪميشن ڪهڙي قانون تحت ڪم ڪري ٿي؟,اليڪشن ڪميشن آئين جي آرٽيڪل 324 ۽ ان کانپوءِ نافذ ٿيل عوامي نمائندي ايڪٽ تحت حاصل ڪيل اختيارن تحت ڪم ڪري ٿي.,Politics
هندستان ۽ برازيل جي موسم جو مقابلو ڪريو,1. هندستان ۾ موسم جو هڪ مون سون جي قسم آهي جڏهن ته برازيل آبهوا جي مختلف قسمن جو تجربو ڪري ٿو. مثال طور برازيل ۾ خط استوا جي ويجهو، آبهوا گرم آهي جڏهن ته ڪيپريڪورن جي ٽرپڪ جي ويجهو، هڪ معتدل قسم جي آبهوا آهي. 2. هندستان ۾، سراسري گرمي پد سڄي سال ۾ وڌيڪ آهي، ڇاڪاڻ ته سج جون شعاعون ڪينسر جي ٽرپڪ (Tropic of Cancer) تائين بيٺل هونديون آهن، جڏهن ته برازيل ۾، خط استوا ملڪ جي اترين حصي کي ڪٽيندو آهي، جنهن جي نتيجي ۾ 25 ° C کان 28 تائين. Amazon وادي ۾ سراسري گرمي پد 3. هندستان جي اترين رياستن ۾ گرمي پد ٿڌ آهي، مثال طور، ڄمون ۽ ڪشمير ۽ هماليه جي جبلن جي علائقن ۾ گرمي پد -40 ° سي ان جي ابتڙ، برازيل جو اتر وارو حصو عام طور تي گرم آهي، جڏهن ته ڏکڻ واري حصي ۾ گرمي پد نسبتاً گهٽ آهي. ٽائيپ جڏهن ته برازيل ڏکڻ-اوڀر واپاري هوائن ۽ اتر-اوڀر واپاري هوائن مان مينهن جو آروگرافڪ قسم حاصل ڪري ٿو ۽ برازيل جي اتر واري حصي ۾ برسات ڪنويڪشنل قسم جي آهي 5. هندستان ۾ گجرات ۽ راجسٿان جي علائقن ۾ گهٽ برسات پوي ٿي جڏهن ته برازيل هاءِ لينڊز جي اتر اوڀر واري حصي ۾ تمام گهٽ برسات پوي ٿي. 6. هندستان ۾، ٽاپيڪل سائيڪلون اڪثر ٿينديون آهن، جڏهن ته اهي سائيڪلون برازيل ۾ تمام گهٽ ٿينديون آهن.,Geography
نرمدا وادي ۾ مرڪوز آباديون ملن ٿيون,نديءَ جي ڀرسان پوکيل زمين جي ڪري نرمدا وادي ۾ مرڪوز آباديون ملن ٿيون. نرمدا وادي خاص طور تي گجرات ۽ مڌيا پرديش ۾ واقع آهي، ۽ هڪ درياهه جي ڀرسان زمين تمام قابل زراعت آهي.,Geography
حڪومت پاران هارين جي مفاد ۾ متعارف ڪرايل مختلف ادارن جي سڌارن جي پروگرامن کي شامل ڪيو وڃي.,ٻيا عنصر جيڪي آباديءَ جي نمونن کي متاثر ڪري سگھن ٿا، تن ۾ شامل آھن: پاڻيءَ جي دستيابي، زمين جي ڍل، ۽ موسمي نمونن.,Geography
چانورن جي پوک لاءِ گهربل جاگرافيائي حالتون بيان ڪريو.,هندستان ۾، نيوڪليٽ ٿيل آباديون اڪثر ڪري نرمدا وادي جي پليٽ واري علائقي ۾ مليا آهن.,Geography
ھندستان دنيا ۾ ……….. جو سڀ کان وڏو پروڊڪٽر ۽ برآمد ڪندڙ آھي.,چانهه,Geography
زرد انقلاب مان مراد آهي,تيل جي ٻج جي پيداوار ۾ اضافو.,Geography
دنيا ۾ چانورن جي پيداوار جي لحاظ کان هندستان ڪهڙي نمبر تي آهي؟,ٻيون,Geography
هندستان ۾ ڪوئلي جي ورڇ جي وضاحت ڪريو.,هندستان ۾ ڪوئلو ٻن مکيه ارضياتي دورن جي پٿرن جي سلسلي ۾ ٿئي ٿو، يعني گونڊوانا، عمر ۾ 200 ملين سالن کان ٿورو مٿي ۽ ٽئين ذخيرن ۾، جيڪي صرف 55 ملين سال پراڻا آهن. گونڊوانا ڪوئلي جا وڏا ذريعا، جيڪي ميٽالرجيڪل ڪوئلي آهن، دامودر وادي (اولهه بنگال-جھارخند) ۾ واقع آهن. جهريا، راڻي گنج، بوڪارو اهم ڪوئلي جا ميدان آهن. گوداوري، مهاندي، سون ۽ ورڌا وادين ۾ به ڪوئلي جا ذخيرا موجود آهن. اتر اوڀر رياستن ميگھاليا، آسام، اروناچل پرديش ۽ ناگالينڊ ۾ ٽيٽيري ڪوئلي موجود آهن. جھرڪنڊ سڀ کان وڏو پيدا ڪندڙ آھي جتي جھريا، بوڪارو، ڪرمپور، پالامو ڪوئلي جا وڏا ذخيرا آھن. اولهه بنگال ۾ راڻي گنج، جلپائيگوري ۽ دارجلنگ ڪوئلي جا ميدان آهن. سرگوجا، بلاسپور، راءِ ڳڙهه ۽ بستار ضلعن ۾ ڪوئلي جا ذخيرا آهن، جيڪي ڇتيس ڳڙهه ۾ مليا آهن. ايم پي چائناوار ضلعي ۾ ڪوئلي جا ميدان آهن ۽ مهاراشٽرا ۾، چندا مکيه ميدان آهي.,Geography
جھارکھنڊ جو ڪودرما گيا- هزاري باغ بيلٽ ڪھڙي معدنيات جي پيداوار ۾ سڀ کان وڏو ملڪ آھي؟,ميڪا,Geography
هندستان ۾ سڀ کان پراڻي تيل پيدا ڪندڙ رياست ڪهڙي آهي؟,آسام,Geography
هندستان جو امير ترين معدني پٽو آهي ………………,جزيره نما پليٽ,Geography
رگ ۽ لوڊس مان ڪهڙا معدنيات حاصل ڪيا ويا آهن؟,مکيه معدني معدنيات جهڙوڪ ٽين، مسو، زنڪ ۽ ليڊ وغيره رگ ۽ لوڊس مان حاصل ڪيا ويندا آهن.,Geography
چپڪو تحريڪ جو مقصد ڇا هو؟,ٻيلو تحفظ,Geography
ڪهڙي وائلڊ لائف پروٽيڪشن ايڪٽ پهريون ڀيرو ٻوٽن جي محفوظ نسلن جي فهرست ۾ شامل ڪيو آهي؟,وائلڊ لائف پروٽيڪشن ايڪٽ 1972,Geography
جنهن جي مٽيءَ ۾ شديد لچڪ پيدا ٿئي ٿي,Laterite مٽي,Geography
ڪهڙي بنياد تي صنعتي شعبي کي سرڪاري ۽ خانگي شعبن ۾ ورهايو ويو آهي؟,ادارن جي ملڪيت,Geography
هندستان جي مانچسٽر جي نالي سان ڪهڙي شهر کي سڃاتو وڃي ٿو؟,احمد آباد,Geography
هندستان ۾ فولاد جو في کس استعمال آهي,سال 2022-23 دوران، ملڪ ۾ اسٽيل جو استعمال 119.89 ميٽرڪ ميٽرڪ ۽ في ماڻهو اسٽيل جو استعمال 86.7 ڪلوگرام هو.,Geography
سنڌو ۽ گنگا نديءَ جو جنم ڪٿي آهي؟,گنگا جو مٿاهون پاڻي جنهن کي ’ڀگيرٿي‘ سڏيو وڃي ٿو، گنگوتري گليشيئر مان ڀري ٿو ۽ اترانچل ۾ ديوپرياگ وٽ الڪنندا سان ملي ٿو. هردوار ۾، گنگا جبلن کان ميدانن ڏانهن نڪرندي آهي. سنڌوءَ گلگت ۽ بلتستان مان وهي اٽڪ جي جبلن مان نڪرندي آهي.,Geography
ڪھڙا ٻه جزيرو نديون وهن ٿيون؟,نرمدا ۽ تاپي ٻه جزيرو نديون آهن، جيڪي گرت مان وهن ٿيون.,Geography
اڄ جا ڪهڙا براعظم گونڊوانا جي زمين جو حصو هئا؟,سڀ کان پراڻو زميني ماڳ، (Pininsula حصو)، گونڊوانا جي زمين جو هڪ حصو هو. گونڊوانا جي زمين ۾ هندستان، آسٽريليا، ڏکڻ آفريڪا ۽ ڏکڻ آمريڪا هڪ واحد زميني ماس طور شامل هئا.,Geography
ڪھڙا ٻه ملڪ سڀ کان ڊگھي بين الاقوامي سرحد شيئر ڪن ٿا؟,ڪينيڊا ۽ آمريڪا,Geography
دنيا ۾ سڀ کان وڌيڪ گنجان آبادي وارو شهر ڪهڙو آهي؟,منيلا، فلپائن,Geography
هيٺ ڏنل رياستن مان ڪهڙي هندستان ۾ ڪافي پيدا ڪندڙ رياست آهي؟,ڪرناٽڪ,Geography
سروهي پوائنٽ زمين تي ڪٿي آهي؟,انٽارٽيڪا,Geography
انڊيا جو سڀ کان وڏو اندرين سامونڊي ويٽ لينڊ سسٽم ڪهڙي رياست ۾ واقع آهي؟,راجسٿان,Geography
هندستان جي ڪل ايراضيءَ جو ڪيترو حصو گنگا نديءَ جي قبضي ۾ آهي؟,26.30%,Geography
الڪنندا ندي ڪهڙي گليشيئر مان نڪرندي آهي؟,Satopanth Glacier,Geography
وولر ڍنڍ کي ڪهڙي ندي وهائي ٿي؟,جهلم,Geography
ويلر آئلينڊ ڪهڙي ٻيٽ جو اڳوڻو نالو هو؟,Wheeler Island، عبدالڪلام ٻيٽ جو اڳوڻو نالو هو. اهو اوڊيشا جي ساحل تي واقع آهي. ڊفينس ريسرچ اينڊ ڊولپمينٽ آرگنائيزيشن (DRDO) جو انٽيگريٽيڊ ٽيسٽ رينج هن ٻيٽ تي واقع آهي.,Geography
اڪيلي ڪھڙي جاءِ آھي جتي ڪشمير جو نشان ملي ٿو؟,دچيگام نيشنل پارڪ واحد پناهه گاهه آهي جتي ڪشمير جو ٻوٽو ملي ٿو. اهو ڪشمير ۾ واقع آهي.,Geography
Biosphere Reserves Program هندستان ۾ ڪهڙي سال شروع ڪيو ويو؟,Biosphere Reserves Program هندستان ۾ سال 1986ع ۾ شروع ڪيو ويو. هندستان ۾ ڪل 18 حياتياتي ذخيرا آهن.,Geography
ڪھڙي قسم جي پٿر ۾ عام طور تي فوسل مليا آھن؟,فوسل عام طور تي سلاد واري پٿرن ۾ ٺهندا آهن. جڏهن ڪو جاندار مري وڃي ٿو ۽ تلخين ۾ دفن ٿي وڃي ٿو، اهي جزا آخرڪار پٿرن ۾ سخت ٿي وڃن ٿا ۽ جاندار کي فوسل طور محفوظ ڪيو وڃي ٿو. اهو عمل فوسلائيزيشن سڏيو ويندو آهي. اگنيس ۽ ميٽامورفڪ پٿر گرميءَ يا دٻاءَ مان ٺهيل آهن ۽ ممڪن آهي ته فوسلز کي تباهه ڪن.,Geography
