Question,Answer,Domain
2024 இல் உ.பி.யின் சுகாதார அமைச்சர் யார்?,"ஜெய் பிரதாப் சிங் (பிறப்பு: செப்டம்பர் 7, 1953) ஒரு இந்திய அரசியல்வாதி, அவர் உத்தரப் பிரதேச அரசின் யோகி ஆதித்யநாத் அமைச்சகத்தில் மருத்துவம் மற்றும் சுகாதாரம், குடும்ப நலம், தாய் மற்றும் குழந்தைகள் நலத்துறை அமைச்சராகப் பணியாற்றுகிறார்.",Politics
2024 ஆம் ஆண்டு வரை எந்த அரசாங்கம் தற்போது MP இல் ஆட்சியில் உள்ளது?,"டாக்டர் மோகன் யாதவ் (பிறப்பு 25 மார்ச் 1965) ஒரு இந்திய அரசியல்வாதி மற்றும் தொழிலதிபர் ஆவார், 2023 முதல் (2024 வரை) மத்தியப் பிரதேசத்தின் 19வது மற்றும் தற்போதைய முதலமைச்சராக பணியாற்றுகிறார். பாரதிய ஜனதா கட்சியின் உறுப்பினரான அவர், 2013 முதல் மத்தியப் பிரதேசத்தின் சட்டமன்ற உறுப்பினராக உஜ்ஜைன் தெற்கு தொகுதியை பிரதிநிதித்துவப்படுத்துகிறார்.",Politics
2007 ஆம் ஆண்டு உ.பி சட்டமன்றத் தேர்தல்களின் கருத்துக்கணிப்பு முடிவுகள் என்ன?,பகுஜன் சமாஜ் கட்சி மொத்தமுள்ள 403 இடங்களில் 206 இடங்களில் வெற்றி பெற்று அறுதிப் பெரும்பான்மையைப் பெற்றது.,Politics
முதன்முதலில் மு. கருணாநிதி எந்த தொகுதியில் இருந்து தமிழ்நாடு சட்டமன்றத்திற்கு தேர்ந்தெடுக்கப்பட்டார்,குளித்தலை,Politics
தென்னிந்தியாவின் முதல் கம்யூனிஸ்ட்டாகக் கருதப்படுபவர்,"தென்னிந்தியாவின் முதல் கம்யூனிஸ்ட்டாகக் கருதப்படுபவர் மலையபுரம் சிங்காரவேலு. 1925 இல், அவர் இந்திய கம்யூனிஸ்ட் கட்சியின் நிறுவன தந்தைகளில் ஒருவரானார்; மற்றும் கான்பூரில் அதன் தொடக்க மாநாட்டிற்கு தலைமை தாங்கினார். அவர் இந்தியாவில் முதல் தொழிற்சங்கத்தை ஏற்பாடு செய்ததற்காக அறியப்பட்டவர் மற்றும் 19 ஆம் நூற்றாண்டில் இந்தியாவில் நிலவிய கடுமையான தீண்டாமைக்கு எதிராக போராடினார்.",Politics
ஆந்திர பிரதேசத்தில் மிகவும் செல்வாக்கு மிக்க அரசியல் கட்சியை நிறுவியவர் யார்?,தெலுங்கு தேசம் கட்சி (TDP; Transl. Party of the Telugu Land) என்பது ஆந்திரப் பிரதேசம் மற்றும் தெலுங்கானா மாநிலங்களில் செல்வாக்கைக் கொண்ட ஒரு இந்திய பிராந்திய அரசியல் கட்சியாகும். இது 29 மார்ச் 1982 இல் தெலுங்கு திரைப்பட நட்சத்திரமான என்.டி.ராமராவ் (NTR) அவர்களால் நிறுவப்பட்டது மற்றும் தெலுங்கு மக்களுக்கு ஆதரவளிப்பதில் கவனம் செலுத்துகிறது.,Politics
கர்நாடக அரசியலில் ஆதிக்கம் செலுத்தும் சாதிக் குழுக்களைக் குறிப்பிடுங்கள்?,"கர்நாடகாவின் அரசியல் சூழல் இரண்டு சாதிக் குழுக்களால் ஆதிக்கம் செலுத்துகிறது - வொக்கலிகாக்கள் ஆதிக்கம் செலுத்தும் தெற்கு கர்நாடகா மற்றும் வடக்கு மற்றும் மத்திய கர்நாடகாவில் லிங்காயத்துகள் ஆதிக்கம் செலுத்துகின்றனர், ஆனால் தலித்துகள் முக்கிய வாக்காளர்கள் மற்றும் கர்நாடகாவில் ஆளும் கட்சியை தீர்மானிக்கும் காரணியாக உள்ளனர்.",Politics
இந்தியாவில் எந்த மாநிலம் கம்யூனிஸ்டுகளை ஆட்சிக்கு தேர்ந்தெடுத்தது?,"1957-ல் கம்யூனிஸ்டுகளை ஆட்சிக்கு ஜனநாயக முறையில் தேர்ந்தெடுத்து, உலகிலேயே முதன்முறையாக கேரளா வரலாறு படைத்தது.",Politics
பீகாரில் நிர்வாக நோக்கங்களுக்காக எத்தனை பிரிவுகள் உள்ளன?,"நிர்வாக நோக்கங்களுக்காக, பீகார் மாநிலத்தில் ஒன்பது பிரிவுகள் உள்ளன - பாட்னா, திருஹட், சரண், தர்பங்கா, கோசி, பூர்ணியா, பாகல்பூர், முங்கர் மற்றும் மகத் பிரிவு - இவை முப்பத்தெட்டு மாவட்டங்களாக பிரிக்கப்பட்டுள்ளன.",Politics
மேற்கு வங்கத்தில் அகதிகளின் வருகைக்கு என்ன காரணம்?,"1971 ஆம் ஆண்டு பங்களாதேஷ் விடுதலைப் போரின் விளைவாக மில்லியன் கணக்கான அகதிகள் மேற்கு வங்காளத்திற்கு வருகை தந்தது, அதன் உள்கட்டமைப்பில் குறிப்பிடத்தக்க அழுத்தங்களை ஏற்படுத்தியது. அகதிகள் நெருக்கடியை மிகச் சிறப்பாகக் கையாண்டதற்காக அரசாங்கம் சர்வதேச ஊடகங்களால் பாராட்டப்பட்டது.",Politics
2024 ஆம் ஆண்டு நிலவரப்படி மேற்கு வங்காளத்தில் முதன்மையான அரசியல் கட்சி எது?,"மேற்கு வங்கத்தில் தற்போது ஆளும் அரசியல் கட்சியாக அகில இந்திய திரிணாமுல் காங்கிரஸ் உள்ளது. 2011 மேற்கு வங்க சட்டமன்றத் தேர்தலில், இடது முன்னணி அனைத்திந்திய திரிணாமுல் காங்கிரஸால் தோற்கடிக்கப்பட்டது, அது அறுதிப் பெரும்பான்மை இடங்களைப் பெற்றது. இதன் மூலம் மேற்கு வங்கத்தில் 34 ஆண்டுகால கம்யூனிஸ்ட் ஆட்சி முடிவுக்கு வந்ததுடன், உலகில் நீண்ட காலமாக ஜனநாயக முறையில் தேர்ந்தெடுக்கப்பட்ட கம்யூனிஸ்ட் அரசாங்கத்தின் முடிவுக்கும் வழிவகுத்தது. திரிணாமுல் காங்கிரஸ் தலைவர் மம்தா பானர்ஜி முதல்வரானார்.",Politics
ஒரிசாவில் ஒரு மாகாண சட்டமன்றத் தேர்தலுக்கு எந்தச் சட்டம் வழங்கப்பட்டது?,"இந்திய அரசு சட்டம் 1935 ஒரு மாகாண சட்டமன்றம் மற்றும் அரசாங்கத்தை தேர்ந்தெடுப்பதற்கு வழங்கியது, மேலும் அரசாங்கத்தின் தலைவர் பிரதமராக நியமிக்கப்பட்டார்.",Politics
குஜராத்தின் முதல் பெண் முதல்வர் யார்?,ஆனந்திபென் மஃபத்பாய் படேல் (பிறப்பு 21 நவம்பர் 1941) குஜராத்தின் முதல் மற்றும் ஒரே (2024 இன் படி) பெண் முதலமைச்சராக பணியாற்றினார்.,Politics
2022 குஜராத் சட்டப் பேரவைத் தேர்தலில் எந்தக் கட்சி சூப்பர் மெஜாரிட்டி பெற்றது?,"2022 குஜராத் சட்டப் பேரவைத் தேர்தலில், பாரதிய ஜனதா கட்சி 156 இடங்களில் சூப்பர் மெஜாரிட்டியைப் பெற்றது, குஜராத் வரலாற்றில் இதுவரை எந்தக் கட்சியும் வெற்றி பெறாதது. இந்திய தேசிய காங்கிரஸ் மாநிலத்தில் 3 தசாப்தங்களாக மிகக் குறைந்த எண்ணிக்கையில் சரிந்தது, ஆம் ஆத்மி கட்சி ஐந்து இடங்களைப் பெற்றது.",Politics
2012 கோவா தேர்தலில் இந்திய தேசிய காங்கிரசை தோற்கடித்த கட்சி எது?,"2012 தேர்தலில், கோவாவில் முதல்வர் திகம்பர் காமத் தலைமையிலான இந்திய தேசிய காங்கிரஸ் அரசாங்கத்தை பாரதிய ஜனதா கட்சி (பாஜக) தோற்கடித்தது. 40 இடங்கள் கொண்ட சட்டசபையில் 24 இடங்களை கைப்பற்றிய பாஜக-மகாராஷ்டிரவாதி கோமந்தக் கூட்டணி வெற்றி பெற்றது.",Politics
குஜராத்தில் மொத்தம் எத்தனை தொகுதிகள் உள்ளன?,182,Politics
மகாராஷ்டிரா நவநிர்மாண் சேனாவை உருவாக்கியவர் யார்?,"மகாராஷ்டிரா நவநிர்மாண் சேனா (மொழிபெயர்ப்பு: மகாராஷ்டிர சீர்திருத்த இராணுவம்; abbr. MNS) என்பது மகாராஷ்டிரா மாநிலத்தில் உள்ள ஒரு பிராந்தியவாத தீவிர வலதுசாரி இந்திய அரசியல் கட்சியாகும், மேலும் இது இந்துத்வா மற்றும் மராத்தி மனுஸின் சித்தாந்தத்தின் அடிப்படையில் செயல்படுகிறது.[12][13] தனது உறவினர் உத்தவ் தாக்கரேயுடனான கருத்து வேறுபாடு காரணமாக சிவசேனா கட்சியை விட்டு விலகிய ராஜ் தாக்கரேவால் 9 மார்ச் 2006 அன்று மும்பையில் நிறுவப்பட்டது",Politics
2015 பீகார் தேர்தலில் சமூக வரலாற்றாசிரியர் பத்ரி நாராயண் அடையாளம் காட்டிய முக்கிய காரணி என்ன?,"சமூக வரலாற்றாசிரியர் பத்ரி நாராயணின் சாதி அரசியலை எதிர்கொள்வதே இந்துத்துவ அரசியலாகும், அவர் 2015 ஆம் ஆண்டின் அரசியல் கொந்தளிப்பை பல பிராந்திய அரசியல் கட்சிகள் மற்றும் தலைவர்கள் எதிர்கொண்ட சவாலின் ஒரு பகுதியாக அடையாளம் காட்டினார். அவர்களின் மாநிலங்கள்.",Politics
இந்திய தேசிய வளர்ச்சி உள்ளடக்கிய கூட்டணி (இந்தியா) உருவாவதற்கான உந்துதல் என்ன?,"2014 மற்றும் 2019 பொதுத் தேர்தல்களில் எதிர்கட்சிகளால் என்.டி.ஏ-வை தோற்கடிக்க முடியாததற்குப் பிறகு, 2024 பொதுத் தேர்தலில் பாஜக தலைமையிலான என்.டி.ஏ-வுக்கு எதிராக கிட்டத்தட்ட அனைத்து முக்கிய அரசியல் கட்சிகளின் மாபெரும் கூட்டணியின் தேவை இருந்தது.",Politics
2023 இல் இந்திய ஜனநாயகத்தின் நிலையை ஃப்ரீடம் ஹவுஸ் எவ்வாறு வகைப்படுத்தியது?,"2023 இல், ஃப்ரீடம் ஹவுஸின் ஃப்ரீடம் இன் வேர்ல்ட் அறிக்கை, தொடர்ந்து மூன்றாவது ஆண்டாக இந்தியாவை ""ஓரளவு சுதந்திரமான"" நாடாக வகைப்படுத்தியது.",Politics
தேர்தல் ஆணையம் எந்த சட்டத்தின் கீழ் செயல்படுகிறது?,தேர்தல் ஆணையம் அரசியலமைப்பின் 324 வது பிரிவு மற்றும் அதைத் தொடர்ந்து இயற்றப்பட்ட மக்கள் பிரதிநிதித்துவச் சட்டத்தால் வழங்கப்பட்ட அதிகாரங்களின் கீழ் செயல்படுகிறது.,Politics
இந்தியா மற்றும் பிரேசிலின் காலநிலையை ஒப்பிடுக,"1. இந்தியாவில் பருவமழை வகை காலநிலை உள்ளது, அதேசமயம் பிரேசில் காலநிலையில் பலவிதமான மாறுபாடுகளை அனுபவிக்கிறது. எ.கா. பிரேசிலில், பூமத்திய ரேகைக்கு அருகில், காலநிலை வெப்பமாக இருக்கும் அதே சமயம், மகர மண்டலத்திற்கு அருகில், மிதமான வகை காலநிலை உள்ளது. 2. இந்தியாவில், சூரியனின் கதிர்கள் அதைக் கடந்து செல்லும் புற்று மண்டலம் வரை செங்குத்தாக இருப்பதால் ஆண்டு முழுவதும் சராசரி வெப்பநிலை அதிகமாக இருக்கும், அதேசமயம் பிரேசிலில், பூமத்திய ரேகை நாட்டின் வடக்குப் பகுதியில் 25"" C முதல் 28 வரை விளைகிறது. அமேசான் பள்ளத்தாக்கில் சராசரி வெப்பநிலை 3. ஜம்மு & காஷ்மீர் மற்றும் இமயமலையின் சில பகுதிகளில் வெப்பநிலை -40 ° C ஆக இருக்கும் இதற்கு நேர்மாறாக, பிரேசிலின் வடக்குப் பகுதி பொதுவாக வெப்பமாக இருக்கும், அதே சமயம் தெற்குப் பகுதியில் வெப்பநிலை ஒப்பீட்டளவில் குறைவாக இருக்கும். தென்மேற்குப் பருவக்காற்று காரணமாக இந்தியாவில் மழை பொழிகிறது. தென்கிழக்கு வர்த்தகக் காற்று மற்றும் வடகிழக்கு வர்த்தகக் காற்றிலிருந்து பிரேசில் மழைவீழ்ச்சியைப் பெறுகிறது மற்றும் பிரேசிலின் வடக்குப் பகுதியில் மழைப்பொழிவு 5. இந்தியாவில், குஜராத் மற்றும் ராஜஸ்தான் பகுதிகள் குறைவான மழைப்பொழிவை அனுபவிக்கின்றன அதே சமயம் பிரேசிலிய ஹைலேண்ட்ஸின் வடகிழக்கு பகுதி மிகக் குறைவான மழையைப் பெறுகிறது. 6. இந்தியாவில், வெப்பமண்டல சூறாவளிகள் அடிக்கடி நிகழ்கின்றன, பிரேசிலில் இந்த சூறாவளிகள் அரிதாகவே நிகழ்கின்றன.",Geography
ஏனெனில் நர்மதா பள்ளத்தாக்கில் செறிவான குடியிருப்புகள் காணப்படுகின்றன,"நர்மதா பள்ளத்தாக்கில் ஆற்றின் அருகே விவசாய நிலம் இருப்பதால் செறிவான குடியிருப்புகள் காணப்படுகின்றன. நர்மதா பள்ளத்தாக்கு முக்கியமாக குஜராத் மற்றும் மத்திய பிரதேசத்தில் அமைந்துள்ளது, மேலும் ஒரு நதிக்கு அருகில் உள்ள நிலம் மிகவும் விவசாயத்திற்கு ஏற்றது.",Geography
விவசாயிகளின் நலனுக்காக அரசாங்கம் அறிமுகப்படுத்தியுள்ள பல்வேறு நிறுவன சீர்திருத்த திட்டங்களை பட்டியலிடவும்.,"குடியேற்ற முறைகளை பாதிக்கக்கூடிய பிற காரணிகள் பின்வருமாறு: நீர் இருப்பு, நிலத்தின் சரிவு மற்றும் காலநிலை வடிவங்கள்.",Geography
நெல் வளர்ச்சிக்குத் தேவையான புவியியல் நிலைமைகளை விவரிக்கவும்.,"இந்தியாவில், நர்மதா பள்ளத்தாக்கின் பீடபூமிப் பகுதியில் பெரும்பாலும் அணுக்கருக் குடியிருப்புகள் காணப்படுகின்றன.",Geography
உலகிலேயே இந்தியா ............. உற்பத்தி மற்றும் ஏற்றுமதியில் முன்னணியில் உள்ளது.,தேநீர்,Geography
மஞ்சள் புரட்சி குறிக்கிறது,எண்ணெய் வித்துக்களின் உற்பத்தி அதிகரித்தது.,Geography
உலகில் அரிசி உற்பத்தியில் இந்தியா எந்த இடத்தில் உள்ளது?,இரண்டாவது,Geography
இந்தியாவில் நிலக்கரி விநியோகத்தை விவரிக்கவும்.,"இந்தியாவில் நிலக்கரி இரண்டு முக்கிய புவியியல் யுகங்களின் பாறைத் தொடர்களில் நிகழ்கிறது, அதாவது கோண்ட்வானா, 200 மில்லியன் ஆண்டுகளுக்கு சற்று அதிகமாகவும், சுமார் 55 மில்லியன் ஆண்டுகள் பழமையான மூன்றாம் நிலை வைப்புகளிலும். உலோகவியல் நிலக்கரியான கோண்ட்வானா நிலக்கரியின் முக்கிய வளங்கள் தாமோதர் பள்ளத்தாக்கில் (மேற்கு வங்கம்-ஜார்கண்ட்) அமைந்துள்ளன. ஜாரியா, ராணிகஞ்ச், பொகாரோ ஆகியவை முக்கியமான நிலக்கரி வயல்களாகும். கோதாவரி, மகாநதி, சோன் மற்றும் வார்தா பள்ளத்தாக்குகளிலும் நிலக்கரி படிவுகள் உள்ளன. வடகிழக்கு மாநிலங்களான மேகாலயா, அசாம், அருணாச்சல பிரதேசம் மற்றும் நாகாலாந்து ஆகிய மாநிலங்களில் மூன்றாம் நிலை நிலக்கரி ஏற்படுகிறது. ஜாரியா, பொகாரோ, கரம்பூர், பலாமு போன்ற நிலக்கரி வயல்களில் ஜார்கண்ட் மிகப்பெரிய உற்பத்தியாளராக உள்ளது. மேற்கு வங்கத்தில் ராணிகஞ்ச், ஜல்பைகுரி மற்றும் டார்ஜிலிங் ஆகியவை நிலக்கரி வயல்களாகும். சர்குஜா, பிலாஸ்பூர், ராய்கர் மற்றும் பஸ்தர் மாவட்டங்கள் சத்தீஸ்கரில் காணப்படும் நிலக்கரி வயல்களாகும். எம்.பி.க்கு சீனாவேர் மாவட்டத்தில் நிலக்கரி வயல் உள்ளது மற்றும் மகாராஷ்டிராவில் சந்தா முக்கிய களமாக உள்ளது.",Geography
ஜார்கண்டின் கோடர்மா கயா-ஹசாரிபாக் பெல்ட் எந்த கனிமங்களை உற்பத்தி செய்வதில் முன்னணியில் உள்ளது?,மைக்கா,Geography
இந்தியாவின் பழமையான எண்ணெய் உற்பத்தி மாநிலம் எது?,அசாம்,Geography
இந்தியாவின் வளமான கனிமப் பகுதி ……………………,தீபகற்ப பீடபூமி,Geography
