Question,Answer,Domain
भारत में रियासत के एकीकरण में सरदार पटेल की भूमिका बताइए |,"सरदार पटेल आजादी के तुरंत बाद के महत्वपूर्ण अवधि में भारत के उप पीएम आरू गृहमंत्री छेलै । रियासत केरऽ शासकऽ स॑ दृढ़ता स॑ लेकिन कूटनीतिक रूप स॑ बातचीत करी क॑ अधिकांश क॑ भारतीय संघ म॑ लानै म॑ ऐतिहासिक भूमिका निभैलकै । भारत में रियासत के एकीकरण में सरदार पटेल ने निम्नलिखित भूमिका निभैलकै : कूटनीति आरू वार्ता के माध्यम स॑ रियासतऽ स॑ सदस्यता पत्र खरीदलकै । ओ हैदराबाद, जूनागढ़, मणिपुर आ कश्मीर राज्यक विलय लेल बल आ मनाबय के प्रयोग केलनि ।",Politics
1952 के पहिल आम चुनाव में कांग्रेस पार्टी आ भारतीय जनसंघ के चुनावी प्रतीक की छल ?,1952 के पहिल आम चुनाव में कांग्रेस पार्टी के प्रतीक बैल के जोड़ी आ दीपक (दीपक) भारतीय जनसंघ के प्रतीक छल |,Politics
शिवसेनाक मुख्यालय कतय अछि ?,शिवसेना के मुख्यालय आ मुख्य कार्यालय ठाणे में आनंद दीघे के घर पर अछि | दीघे शिवसेना मुखी नेता (मुख्य नेता) एकनाथ शिंदे के गुरु एवं गुरु रहे | २४ फरवरी २०२३ क॑ शिंदे न॑ उद्धव ठाकरे स॑ पार्टी क॑ संभालला के बाद मुख्यालय क॑ शिवसेना भवन स॑ स्थानांतरित करी देलऽ गेलै;[75] जबकि ठाकरे केरऽ गुट न॑ शिवसेना भवन प॑ नियंत्रण बरकरार रखलकै ।,Politics
एकमात्र भारतीय राज्य कोन राज्य छल जकर अपन आधिकारिक झंडा छल ?,"जम्मू-कश्मीर केरऽ राज्य ध्वज भारत केरऽ संविधान केरऽ अनुच्छेद ३७० द्वारा क्षेत्र क॑ देलऽ गेलऽ विशेष दर्जा के तहत, १९५२ स॑ २०१९ के बीच पूर्व भारतीय राज्य जम्मू-कश्मीर म॑ प्रयोग करलऽ जाय वाला प्रतीक छेलै । ई लाल-सफेद झंडा छल जाहि पर हल आ राज्यक तीन घटक क्षेत्रक प्रतिनिधित्व छल | अगस्त २०१९ मे अनुच्छेद ३७० समाप्त भेलाक बाद ई झंडा अपन आधिकारिक दर्जा गमा लेलक ।",Politics
पंजाब पर हावी तीन राजनीतिक दल के सूची बनाउ ?,"पुनर्गठित वर्तमान पंजाब में राजनीति में मुख्य रूप स तीन दल – भारतीय राष्ट्रीय कांग्रेस, आम आदमी पार्टी आ शिरोमणि अकाली दल (बदल) के बोलबाला अछि |",Politics
2024 तक यूपी के स्वास्थ्य मंत्री के छथि ?,"जय प्रताप सिंह (जन्म ७ सितम्बर १९५३) उत्तर प्रदेश सरकार के योगी आदित्यनाथ मंत्रालय में चिकित्सा एवं स्वास्थ्य, परिवार कल्याण, माँ एवं बाल कल्याण मंत्री के रूप में कार्यरत एक भारतीय राजनीतिज्ञ हैं |",Politics
2024 तक एमपी मे एखन कोन सरकार सत्ता मे अछि ?,"डॉ. मोहन यादव (जन्म २५ मार्च १९६५) एक भारतीय राजनीतिज्ञ आरू व्यापारी छै जे २०२३ (२०२४ के अनुसार) स॑ मध्य प्रदेश केरऽ १९वां आरू वर्तमान मुख्यमंत्री के रूप म॑ काम करी रहलऽ छै । भारतीय जनता पार्टी के सदस्य, 2013 से मध्य प्रदेश के विधान सभा के सदस्य के रूप में उज्जैन दक्षिण क्षेत्र का प्रतिनिधित्व कर रहे हैं |",Politics
2007 मे यूपी विधानसभा चुनाव के पोल परिणाम की छल?,बहुजन समाज पार्टी विधानसभा मे पूर्ण बहुमत हासिल कए 403 मे स 206 सीट जीत लेलक।,Politics
एम. करुनानिधि सबसँ पहिने किस क्षेत्र सँ तमिलनाडु विधानसभा मे चुनल गेलाह ?,कुलिथलाई,Politics
जेकरा दक्षिण भारत के पहिल कम्युनिस्ट मानल जाइत अछि |,मलयपुरम सिंगारावेलू दक्षिण भारतक पहिल साम्यवादी मानल जाइत अछि । 1925 मे ओ भारतीय कम्युनिस्ट पार्टीक संस्थापक मे सँ एक बनलाह; आरू कानपुर म॑ एकरऽ उद्घाटन अधिवेशन के अध्यक्षता करलकै । भारत में पहिल ट्रेड यूनियन के आयोजन के लेल सेहो जानल जाइत छथि आ 19वीं सदी के भारत में प्रचलित गंभीर अछूतता के प्रचलन के खिलाफ लड़लनि।,Politics
आंध्र प्रदेश के सबस प्रभावशाली राजनीतिक दल के संस्थापक के छलाह ?,तेलुगु देशम पार्टी (TDP; transl. Party of the Telugu Land) एक भारतीय क्षेत्रीय राजनीतिक दल छी जेकर प्रभाव आंध्र प्रदेश आ तेलंगाना राज्यमे अछि । एकरऽ स्थापना तेलुगु सिनेमा स्टार एनटी रामा राव (एनटीआर) न॑ २९ मार्च १९८२ क॑ करलकै आरू ई तेलुगु लोगऽ क॑ सहयोग करै प॑ केंद्रित छै ।,Politics
कर्नाटक के राजनीति में जे जाति समूह हावी अछि ओकर उल्लेख करू ?,कर्नाटक के राजनीतिक माहौल में दू जाति समूह के बोलबाला छै — दक्षिणी कर्नाटक में वोक्कलिगा के बोलबाला आरू उत्तर आरू मध्य कर्नाटक में लिंगायत के बोलबाला लेकिन दलित प्रमुख मतदाता छै आरू कर्नाटक में सत्ताधारी दल के निर्णायक कारक छै,Politics
भारत के कोन राज्य कम्युनिस्ट के सत्ता में चुनलक ?,"केरल न॑ १९५७ म॑ लोकतांत्रिक तरीका स॑ कम्युनिस्ट क॑ सत्ता म॑ चुनी क॑ इतिहास के निर्माण करलकै, जेकरा म॑ दुनिया म॑ पहलऽ ऐसनऽ करलकै ।",Politics
प्रशासनिक काज लेल बिहार मे कतेक डिवीजन अछि ?,"प्रशासनिक प्रयोजनक लेल बिहार राज्यक नौ प्रभाग अछि- पटना, तिरहुत, सारण, दरभंगा, कोसी, पूर्णिया, भागलपुर, मुंगेर, आ मगध प्रमंडल- जे दुनूक बीच अड़तीस जिला मे उपविभाजित अछि ।",Politics
पश्चिम बंगाल में शरणार्थी के आवागमन की भेल ?,"१९७१ केरऽ बांग्लादेश मुक्ति युद्ध के परिणामस्वरूप पश्चिम बंगाल म॑ लाखों शरणार्थी केरऽ आवागमन होय गेलै, जेकरा स॑ ओकरऽ बुनियादी ढाँचा प॑ काफी तनाव पैदा होय गेलै । शरणार्थी संकट क॑ काफी अच्छा तरीका स॑ निपटै के श्रेय सरकार क॑ अंतरराष्ट्रीय मीडिया न॑ देलकै ।",Politics
पश्चिम बंगाल मे 2024 तक कौन सी राजनीतिक दल प्रमुख अछि ?,अखिल भारतीय तृणमूल कांग्रेस पश्चिम बंगाल मे वर्तमान मे वर्तमान राजनीतिक दल अछि । 2011 के पश्चिम बंगाल विधान सभा के चुनाव में वाम मोर्चा अखिल भारतीय तृणमूल कांग्रेस स हार गेल छल जेकरा सीट के पूर्ण बहुमत भेटल छल। एहि स पश्चिम बंगाल मे 34 साल क कम्युनिस्ट शासन क अंत भ गेल आ संगहि दुनिया क सबस लंबा समय तक लोकतांत्रिक तरीका स चुनल गेल कम्युनिस्ट सरकार क अंत भ गेल। तृणमूल कांग्रेस के नेता ममता बनर्जी मुख्यमंत्री बनलीह.,Politics
उड़ीसा मे प्रांतीय विधान सभा के चुनाव के प्रावधान कोन अधिनियम छल ?,"भारत सरकार अधिनियम 1935 मे प्रांतीय विधान सभा आ सरकारक चुनावक प्रावधान छल, आ सरकारक प्रमुख केँ प्रधानमंत्रीक रूप मे नामित कयल गेल छल |",Politics
गुजरात के पहिल महिला मुख्यमंत्री के छलीह ?,आनंदीबेन मफतभाई पटेल (जन्म २१ नवम्बर १९४१) गुजरात केरऽ पहिलऽ आरू एकमात्र (२०२४ के अनुसार) महिला मुख्यमंत्री के रूप म॑ काम करलकै ।,Politics
2022 के गुजरात विधान सभा के चुनाव में कोन पार्टी सुपर बहुमत जीतने छल?,"2022 के गुजरात विधान सभा के चुनाव में भारतीय जनता पार्टी के 156 सीट के सुपर बहुमत मिलल छल जे गुजरात के इतिहास में कोनो पार्टी के सबस बेसी जीत छल. भारतीय राष्ट्रीय कांग्रेस 3 दशक तक राज्य मे अपन सबस कम गिनती मे गिर गेल, आ आम आदमी पार्टी कए पांच सीट भेटल।",Politics
2012 के गोवा चुनाव मे भारतीय राष्ट्रीय कांग्रेस के कोन पार्टी हरा देलक?,2012 के चुनाव मे भारतीय जनता पार्टी गोवा मे सीएम दिगंबर कामत के नेतृत्व मे भारतीय राष्ट्रीय कांग्रेस सरकार के हरा देलक। एहि चुनाव मे भाजपा-महाराष्ट्रवादी गोमंतक गठबंधन जीत लेलक जे 40 सीट वाला विधानसभा मे 24 सीट पर जीत हासिल केलक।,Politics
गुजरात मे कुल कतेक क्षेत्र अछि ?,182,Politics
महाराष्ट्र नवनिर्माण सेना के गठन केने छल ?,महाराष्ट्र नवनिर्माण सेना (अनुवाद: महाराष्ट्र सुधार सेना; abbr. MNS) महाराष्ट्र राज्य में स्थित एक क्षेत्रवादी सुदूर दक्षिणपंथी भारतीय राजनीतिक दल छै आरू हिन्दुत्व आरू मराठी मनु के विचारधारा पर संचालित छै ।[12][13] एकर स्थापना 9 मार्च 2006 कए मुंबई मे राज ठाकरे अपन चचेरा भाई उद्धव ठाकरे स मतभेद क कारण शिवसेना पार्टी छोड़लाक बाद केलथि,Politics
"2015 के बिहार चुनाव मे प्रमुख कारक की छल, जेकर पहचान सामाजिक इतिहासकार बद्री नारायण केने छथि?","हिन्दुत्व राजनीति क॑ जातिगत राजनीति के सामना करना छेलै जैसनऽ कि सामाजिक इतिहासकार बद्री नारायण न॑ कहलकै, जेकरा म॑ २०१५ केरऽ राजनीतिक उथल-पुथल क॑ बहुत क्षेत्रीय राजनीतिक दल आरू नेता सिनी के सामने आबै वाला चुनौती के हिस्सा के रूप म॑ पहचानलऽ गेलै जेकरा सब क॑ भीतर के विशिष्ट जाति समूह के समर्थन मिललै अपन राज्य।",Politics
भारतीय राष्ट्रीय विकास समावेशी गठबंधन (INDIA) के गठन के पाछु की प्रेरणा छल?,एकरऽ प्रेरणा २०१४ आरू २०१९ केरऽ आम चुनाव म॑ विपक्ष केरऽ एनडीए क॑ हराबै म॑ असमर्थता के बाद २०२४ केरऽ आम चुनाव म॑ भाजपा नेतृत्व वाला एनडीए के खिलाफ खड़ा होय लेली लगभग सब बड़ऽ राजनीतिक दल केरऽ भव्य गठबंधन के जरूरत छेलै ।,Politics
फ्रीडम हाउस न॑ २०२३ म॑ भारतीय लोकतंत्र केरऽ दशा क॑ कोना वर्गीकृत करलकै ?,2023 म॑ फ्रीडम हाउस केरऽ फ्रीडम इन द वर्ल्ड रिपोर्ट म॑ लगातार तेसरऽ साल भारत क॑ “आंशिक रूप स॑ स्वतंत्र” देश के रूप म॑ वर्गीकृत करलऽ गेलऽ छेलै ।,Politics
चुनाव आयोग कोन कानून के तहत संचालित अछि?,निर्वाचन आयोग संविधानक अनुच्छेद ३२४ आ तत्पश्चात बनल जनप्रतिनिधित्व अधिनियम द्वारा देल गेल अधिकारक अन्तर्गत संचालित होइत अछि ।,Politics
भारत आ ब्राजील के जलवायु के तुलना करू,"1. भारत मे मानसून प्रकारक जलवायु अछि जखन कि ब्राजील मे जलवायु मे बहुत रास भिन्नता होइत अछि । जेना कि ब्राजील में भूमध्य रेखा के पास जलवायु गर्म छै जबकि मकर राशि के उष्णकटिबंध के पास समशीतोष्ण प्रकार के जलवायु छै । 2. भारत में औसत तापमान साल भरि बेसी रहैत अछि कियाक त सूर्य के किरण ट्रॉपिक ऑफ कैंसर तक लंबवत रहैत अछि जे एहि स गुजरैत अछि जखन कि ब्राजील में भूमध्य रेखा देश के उत्तरी भाग के काटि लैत अछि जकर परिणाम 25"" C स 28 तक होइत अछि | ° अमेजन घाटी में औसत तापमान के 3. भारत के उत्तरी राज्यों में तापमान ठंडा है के लिये जम्मू एवं कश्मीर एवं पहाड़ी क्षेत्रों के कुछ भागों में जाड़ा के दौरान -40° C के तापमान का अनुभव होता है | भारत केरऽ दक्षिणी राज्यऽ के तरफ एकरऽ विपरीत ब्राजील केरऽ उत्तरी भाग म॑ सामान्यतः गरम होय छै जबकि दक्षिणी भाग म॑ तापमान अपेक्षाकृत कम होय छै 4. भारत म॑ दक्षिण-पश्चिम मानसून केरऽ हवा के कारण वर्षा होय छै आरू वर्षा मुख्य रूप स॑ ओरोग्राफिक केरऽ होय छै प्रकार जखन कि ब्राजील मे ओरोग्राफिक प्रकार के वर्षा दक्षिण-पूर्व व्यापार हवा & पूर्वोत्तर व्यापार हवा आ ब्राजील के उत्तरी भाग में वर्षा संवहनी प्रकार के होइत अछि 5. भारत में गुजरात आ राजस्थान के क्षेत्र में कम वर्षा होइत अछि | जबकि ब्राजील केरऽ हाईलैंड केरऽ उत्तर-पूर्वी भाग म॑ बहुत कम वर्षा होय छै । 6. भारत मे उष्णकटिबंधीय चक्रवात बेसी होइत अछि जखन कि ब्राजील मे ई चक्रवात बहुत कम होइत अछि ।",Geography
नर्मदा घाटी में गाढ़ बस्ती के कारण भेटैत अछि |,"नर्मदा उपत्यकामे नदीक समीप खेती योग्य जमीनक कारणेँ एकाग्र बस्ती भेटैत अछि । नर्मदा घाटी मुख्य रूप सँ गुजरात आ मध्य प्रदेश मे अवस्थित अछि, आ कोनो नदीक लगक जमीन बहुत खेती योग्य अछि |",Geography
किसानक कें हित मे सरकार दूवारा शुरू कैल गेल विभिन्न संस्थागत सुधार कार्यक्रमक कें भर्ती करूं.,"अन्य कारक जे बस्ती कें पैटर्न कें प्रभावित कयर सकय छै, ओय मे शामिल छै: पानी कें उपलब्धता, जमीन कें ढलान, आ जलवायु पैटर्न.",Geography
चावल के बढ़ने के लिये आवश्यक भौगोलिक स्थिति का वर्णन कीजिए |,भारत में प्रायः नर्मदा घाटी के पठार क्षेत्र में नाभिकीय बस्ती पाबै जाय छै ।,Geography
भारत दुनिया मे ............. के अग्रणी उत्पादक आ निर्यातक अछि |,चाय,Geography
पीला क्रांति के संदर्भित करैत अछि,तिलहन के उत्पादन बढ़ल।,Geography
चावल उत्पादन के मामला में भारत दुनिया में कोन स्थान पर अछि ?,दोसर,Geography
भारत मे कोयला के वितरण का वर्णन कीजिए।,"भारत म॑ कोयला दू मुख्य भूवैज्ञानिक युग केरऽ चट्टान श्रृंखला म॑ मिलै छै, यानी गोंडवाना, जेकरऽ उम्र २० करोड़ साल स॑ कुछ अधिक छै आरू तृतीयक जमा म॑ जे केवल लगभग ५.५ करोड़ साल पुरानऽ छै । गोंडवाना कोयला के प्रमुख संसाधन जे धातुकर्म कोयला छै, दामोदर घाटी (पश्चिम बंगाल-झारखंड) में स्थित छै. झरिया, रानीगंज, बोकारो महत्वपूर्ण कोयला क्षेत्र अछि। गोदावरी, महानदी, सोन आ वर्धा घाटी मे सेहो कोयला भंडार अछि । तृतीयक कोयला पूर्वोत्तर राज्य मेघालय, असम, अरुणाचल प्रदेश आ नागालैंड मे भेटैत अछि । झारखंड सबसँ पैघ उत्पादक अछि जतय झरिया, बोकारो, करमपुर , पलामू प्रमुख कोयला क्षेत्र अछि | पश्चिम बंगाल मे रानीगंज, जलपाईगुड़ी आ दार्जिलिंग कोयला क्षेत्र अछि । सरगुजा, बिलासपुर, रायगढ़ आ बस्तर जिला छत्तीसगढ़ मे पाओल जाय वाला कोयला खेत अछि । एमपी के चाइनावेयर जिला मे कोयला के खेत अछि आओर महाराष्ट्र मे चंदा मुख्य खेत अछि.",Geography
झारखंड के कोडरमा गया-हजरीबाग बेल्ट किस खनिज के प्रमुख उत्पादक है?,अभ्रक,Geography
भारतक सबसँ पुरान तेल उत्पादक राज्य कोन राज्य अछि ?,असम,Geography
भारत केरऽ सबसें समृद्ध खनिज पट्टी ....................,प्रायद्वीपीय पठार,Geography
शिरा आ लोड स कोन खनिज प्राप्त होइत अछि ?,"प्रमुख धातुक खनिज जेना टीन, तांबा, जस्ता आ सीसा आदि शिरा आ लोड सँ प्राप्त होइत अछि |",Geography
चिपको आन्दोलन के उद्देश्य की छल ?,वन संरक्षण,Geography
कोन वन्यजीव संरक्षण अधिनियम मे पहिल बेर पौधाक कें संरक्षित प्रजातियक कें सूची शामिल कैल गेल छै ?,वन्यजीव संरक्षण अधिनियम 1972,Geography
कोन माटि तीव्र लीचिंग स बनैत अछि,लैटराइट मिट्टी,Geography
औद्योगिक क्षेत्र कें कोन आधार पर सार्वजनिक आ निजी क्षेत्र मे वर्गीकृत कैल गेल छै?,उद्यमों के स्वामित्व,Geography
भारतक म्यानचेस्टरक नामसँ कोन शहर जानल जाइत अछि ?,अहमदाबाद,Geography
भारत मे स्टील के प्रति व्यक्ति खपत अछि,वर्ष 2022-23 क दौरान देश मे स्टील क खपत 119.89 मेट्रिक टन आ प्रति व्यक्ति स्टील क खपत 86.7 किलो रहल।,Geography
सिन्धु आ गंगा नदीक उत्पत्ति कतय अछि ?,"गंगा केरऽ हेडवाटर जेकरा ‘भागीरथी’ कहलऽ जाय छै, गंगोत्री ग्लेशियर केरऽ पोषण होय छै आरू उत्तरांचल केरऽ देवप्रयाग में अलकनंदा केरऽ जोड़ होय छै । हरिद्वार मे पहाड़ सँ गंगा मैदान मे निकलैत अछि | सिन्धु बाल्टिस्तान आ गिलगित होइत बहैत अछि आ अटॉक पर पहाड़सँ निकलैत अछि ।",Geography
कोन दू टा प्रायद्वीपीय नदी गर्त स बहैत अछि ?,"नर्मदा आ टैपी दू टा प्रायद्वीपीय नदी अछि, जे गर्त मे बहैत अछि ।",Geography
आजुक कोन-कोन महाद्वीप गोंडवाना भूमिक हिस्सा छल ?,"सबसँ पुरान भूखंड, (प्रायद्वीप भाग), गोंडवाना भूमिक एकटा हिस्सा छल । गोंडवाना भूमि में भारत, ऑस्ट्रेलिया, दक्षिण अफ्रीका आ दक्षिण अमेरिका एक एक भूमि द्रव्यमान के रूप में शामिल छल |",Geography
कोन दू देशक अंतरराष्ट्रीय सीमा सबसँ बेसी अछि ?,कनाडा आ अमेरिका,Geography
दुनिया के सबस घन आबादी वाला शहर की अछि ?,"मनीला, फिलीपींस",Geography
भारत मे कॉफी के सबस बेसी उत्पादक निम्नलिखित मे स कोन राज्य अछि ?,कर्नाटक,Geography
पृथ्वी पर सिरोही बिन्दु कतय स्थित अछि ?,अंटार्टिका,Geography
भारत केरऽ सबसें बड़ऽ अंतर्देशीय खारा आर्द्रभूमि प्रणाली कोन राज्य म॑ स्थित छै ?,राजस्थान,Geography
भारत के कुल क्षेत्रफल में कितना प्रतिशत गंगा नदी के कब्जा छै ?,26.30%,Geography
अलकनंदा नदी के उत्पत्ति कोन ग्लेशियर स भेल अछि ?,सतोपंथ ग्लेशियर,Geography
कोन नदी वुलर झील के पेट भरैत अछि ?,झेलम,Geography
व्हीलर द्वीप कोन द्वीपक पूर्व नाम छल ?,व्हीलर द्वीप अब्दुल कलाम द्वीप के पूर्व नाम छल । ई ओडिशाक तट पर अवस्थित अछि । रक्षा अनुसंधान आरू विकास संगठन (डीआरडीओ) केरऽ एकीकृत परीक्षण रेंज ई द्वीप प॑ स्थित छै ।,Geography
एकमात्र अभयारण्य कोन अछि जतय कश्मीर हरण भेटैत अछि ?,दचिगम नेशनल पार्क एकमात्र अभयारण्य अछि जतय कश्मीर हरण भेटैत अछि । ई कश्मीरमे अवस्थित अछि ।,Geography
भारत मे बायोस्फीयर रिजर्व प्रोग्राम कोन साल मे शुरू भेल छल ?,बायोस्फीयर रिजर्व कार्यक्रम भारत मे वर्ष 1986 मे शुरू भेल छल.भारत मे कुल 18 बायोस्फीयर रिजर्व अछि.,Geography
जीवाश्म आमतौर पर कोन प्रकारक चट्टान मे भेटैत अछि ?,जीवाश्म आमतौर पर अवसादी चट्टान मे बनैत अछि । जखन कोनो जीव मरि जाइत अछि आ तलछट मे दबि जाइत अछि तखन ई तलछट अंततः सख्त भ' जाइत अछि आ जीव जीवाश्म के रूप मे संरक्षित भ' जाइत अछि आ तलछटी चट्टान बनि जाइत अछि । एहि प्रक्रिया केँ जीवाश्मीकरण कहल जाइत छैक | आग्नेय आरू रूपांतरित चट्टान गर्मी या दबाव स॑ बनलऽ होय छै आरू जीवाश्म केरऽ नष्ट होय के संभावना छै ।,Geography
“मेडिसिन लाइन” अक्षांशक वृत्तक एकटा आओर नाम थिक ?,"49 वीं समानांतर केरऽ उपनाम मेडिसिन लाइन रखलऽ गेलै, कैन्हेंकि एकरऽ जादुई प्रतीत होय वाला क्षमता छेलै कि ई 1800 के दशक में अभियान के दौरान अमेरिकी सैनिकऽ क॑ एकरा पार करै स॑ रोकै छेलै । 49म समानांतर उत्तर यूरोप, एशिया, प्रशांत महासागर, उत्तरी अमेरिका आ अटलांटिक महासागर के पार करैत अछि ।",Geography
"चेनब नदी जे चन्द्रभाग के नाम सँ सेहो जानल जाइत अछि, चन्द्र आ भाग नदी के विलय के संग कोन स्थान के पास बनैत अछि ?","हिमाचल प्रदेश के लहौल स्पीटी जिला के टांडी में चन्द्रा आ भागा नदी के विलय के कारण चेनब नदी, जेकरा चंद्रभागा नदी सेहो कहल जाइत अछि, के निर्माण भेल अछि | चन्द्रा आ भगा नदी ४,८९१ मीटर के ऊंचाई पर बारालाचा दर्रा के विपरीत कात सँ उत्पन्न होइत अछि । ई सब २,२८६ मीटर के ऊंचाई पर टांडी में मिलै छै ।",Geography
कोन ग्रह केरऽ दिन केरऽ लम्बाई आरू ओकरऽ अक्ष केरऽ झुकाव पृथ्वी केरऽ लगभग समान छै ?,मंगल ग्रह,Geography
