Question,Answer,Domain
जिस हाईकोर्ट ने 12 जून 1975 गी प्रधानमंत्री इंदिरा गांधी दे खिलाफ फैसला दित्ता ते उने लोकसभा 1971 दी सदस्यता खोई।,"उत्तर प्रदेश राज्य बनाम राज नरैन (1975 एआईआर 865, 1975 एससीआर (3) 333) 1975 च इलाहाबाद हाईकोर्ट आस्सेआ सुनवाई कीती गेदी इक मामला ही जेहदे च भारत दी प्रधानमंत्री इंदिरा गांधी गी चुनां कदाचार दा दोषी ठहराया गेआ हा।",Politics
भारत च रियासत दे इकीकरण च सरदार पटेल दी भूमिका दस्सो।,"सरदार पटेल आजादी दे फौरन बाद आहली अहम अवधि दौरान भारत दे डिप्टी पीएम ते गृहमंत्री हे। रियासतें दे शासकें कन्नै मजबूती कन्नै पर कूटनीतिक तौर उप्पर गल्लबात करने ते उंदे चा मते सारें गी भारतीय संघ च आनने च उंदी ऐतिहासिक भूमिका ही। सरदार पटेल होरें भारत च रियासतें दे इकीकरण च निम्नलिखित भूमिकाएं निभाईयां: उने कूटनीति ते वार्ता दे राएं रियासतें थमां सदस्यता पत्र हासल कीता। उने हैदराबाद, जूनागढ़, मणिपुर ते कश्मीर राज्यें कन्नै उंदे विलय लेई बल ते मनाने दा इस्तेमाल कीता।",Politics
1952 दे पैहले आम चुनाव च कांग्रेस पार्टी ते भारतीय जनसंघ दे चुनावी प्रतीक केह् हे?,1952 दे पहले आम चुनाव विच कांग्रेस पार्टी दा प्रतीक बैल दी जोड़ी ते दीपक (दीपक) भारतीय जनसंघ दा प्रतीक सी।,Politics
शिवसेना दा मुख्यालय कित्थे ऐ ?,शिवसेना दा मुख्यालय ते मुख्य दफ्तर ठाणे च आनंद दीघे दे घर ऐ। दिघे शिवसेना मुखी नेता (मुख्य नेता) एकनाथ शिंदे के गुरु व गुरु थे। 24 फरवरी 2023 गी शिंदे ने उद्धव ठाकरे थमां पार्टी गी संभालने दे बाद मुक्खालय गी शिवसेना भवन थमां स्थानांतरित करी दित्ता गेआ;[75] जिसलै के ठाकरे दे गुट ने शिवसेना भवन पर नियंत्रण बरकरार रक्खेआ।,Politics
भारत दा इकलौता राज्य कुन कुन हा जिसदा अपना आधिकारिक झंडा हा?,"जम्मू-कश्मीर दा राज्य झंडा भारत दे संविधान दे अनुच्छेद 370 तैहत इस क्षेत्र गी दित्ते गेदे खास दर्जे दे तैहत, 1952 थमां 2019 दे बष्कार भारत दे साबका राज्य जम्मू-कश्मीर च इस्तेमाल कीता गेदा इक प्रतीक हा। एह् लाल-सफेद झंडा हा जिस च इक हल ते राज्य दे त्रै घटक क्षेत्रें दा प्रतिनिधित्व हा। अगस्त 2019 च अनुच्छेद 370 गी खत्म करने दे बाद इस झंडे दा आधिकारिक दर्जा खत्म होई गेआ।",Politics
पंजाब पर हावी होने आली त्रै राजनीतिक पार्टियें गी सूचीबद्ध करो ?,"पुनर्गठित वर्तमान पंजाब च राजनीति च मुक्ख तौर उप्पर त्रै पार्टियां दा बोलबाला ऐ- भारतीय राष्ट्रीय कांग्रेस, आम आदमी पार्टी ते शिरोमणि अकाली दल (बदल)।",Politics
2024 तक यूपी दे सेहत मंत्री कुन न ?,"जय प्रताप सिंह (जन्म 7 सितंबर 1953) उत्तर प्रदेश सरकार दे योगी आदित्यनाथ मंत्रालय च चिकित्सा ते सेहत, परिवार कल्याण, माता ते बाल कल्याण मंत्री दे तौर उप्पर कम्म करा करदे इक भारतीय राजनेता न।",Politics
2024 तक एमपी च इसलै कुस सरकार दी सत्ता च ऐ ?,"डा. मोहन यादव (जन्म 25 मार्च 1965) इक भारतीय राजनीतिज्ञ ते व्यापारी न जेह्ड़े 2023 थमां (2024 तगर) मध्य प्रदेश दे 19में ते मौजूदा मुक्खमंत्री दे तौर उप्पर कम्म करा करदे न। भारतीय जनता पार्टी दे सदस्य, ओह् 2013 थमां मध्य प्रदेश दी विधान सभा दे सदस्य दे तौर उप्पर उज्जैन दक्षिण क्षेत्र दा प्रतिनिधित्व करा करदे न।",Politics
2007 च यूपी विधानसभा चुनाएं दा पोल नतीजा केह् हा?,बहुजन समाज पार्टी ने विधानसभा च पूर्ण बहुमत हासल कीता ते 403 सीटें च 206 सीटें पर जित्त हासल कीती।,Politics
एम. करुनानिधि गी पैह्ले किस क्षेत्र थमां तमिलनाडु विधानसभा च चुनेआ गेआ हा ?,कुलिथलाई,Politics
जिसी दक्षिण भारत दा पैहला कम्युनिस्ट मन्नेआ जंदा ऐ,मलयापुरम सिंगारावेलू गी दक्षिण भारत दा पैह्ला कम्युनिस्ट मन्नेआ जंदा ऐ। 1925 च ओह् भारत दी कम्युनिस्ट पार्टी दे संस्थापकें च शामल होई गे; ते कानपुर च अपने उद्घाटन अधिवेशन दी अध्यक्षता कीती। भारत च पैह्ली ट्रेड यूनियन दा आयोजन करने आस्तै बी ओह् मशहूर न ते 19वीं सदी दे भारत च प्रचलित गंभीर अछूतता दे प्रचलन कन्नै लड़दे हे।,Politics
आंध्र प्रदेश दी सबतूं प्रभावशाली राजनीतिक पार्टी दा संस्थापक कुन हा ?,तेलुगू देसम पार्टी (टीडीपी; तेलुगू लैंड दी अनुवाद पार्टी) इक भारतीय क्षेत्रीय राजनीतिक पार्टी ऐ जिसदा प्रभाव आंध्र प्रदेश ते तेलंगाना राज्यें च ऐ। इसदी स्थापना तेलुगू फिल्म स्टार एनटी रामा राव (एनटीआर) ने 29 मार्च 1982 गी कीती ही ते एह्दे च तेलुगू लोकें दा समर्थन करने पर ध्यान दित्ता गेदा ऐ।,Politics
कर्नाटक दी राजनीति च हावी होने आह्ले जाति समूहें दा जिक्र करो ?,कर्नाटक दे राजनीतिक माहौल च दो जाति समूह दा बोलबाला ऐ- दक्षिणी कर्नाटक च वोक्कलिगा दा बोलबाला ते उत्तर ते मध्य कर्नाटक च लिंगायत दा बोलबाला पर दलित प्रमुख मतदाता न ते कर्नाटक च सत्ताधारी पार्टी दे निर्णायक कारक न,Politics
भारत दे किस राज्य ने कम्युनिस्टें गी सत्ता च चुनेआ ?,"केरल ने 1957 च लोकतांत्रिक तरीके कन्नै कम्युनिस्टें गी सत्ता च चुनियै इतिहास रचेआ हा, जेह्ड़ा दुनिया च पैह्ला ऐसा करने आह्ला ऐ।",Politics
प्रशासनिक मकसदें लेई बिहार च कितने डिवीजन न ?,"प्रशासनिक मकसदें लेई बिहार राज्य दे नौ डिवीजन न- पटना, तिरहुत, सारण, दरभंगा, कोसी, पूर्णिया, भागलपुर, मुंगेर, ते मगध डिवीजन-जिंदे बश्कार अट्ठतीस जिलें च बंड्डे गेदे न।",Politics
पश्चिम बंगाल च शरणार्थिएं दा कीऽ आवागमन होआ ?,"1971 दे बंगलादेश दी मुक्ति युद्ध दे नतीजे च पश्चिम बंगाल च करोड़ें शरणार्थिएं दा आवागमन होआ, जिसदे चलदे इसदे बुनियादी ढांचे पर मता तनाव पैदा होई गेआ। शरणार्थिएं दे संकट गी अंतर्राश्ट्रीय मीडिया आस्सेआ काफी खरी चाल्ली निबड़ने दा श्रेय सरकार गी दित्ता गेआ।",Politics
2024 तक पश्चिम बंगाल च कुस राजनीतिक पार्टी दी प्रधानता ऐ ?,अखिल भारतीय तृणमूल कांग्रेस पश्चिम बंगाल च इसलै मौजूदा राजनीतिक पार्टी ऐ। 2011 दे पश्चिम बंगाल विधान सभा दे चुनाएं च वाम मोर्चा गी अखिल भारतीय तृणमूल कांग्रेस ने हराया हा जिसने सीटें दा पूर्ण बहुमत हासल कीता हा। इस कन्नै पश्चिम बंगाल च 34 साल दे कम्युनिस्ट शासन दा अंत होने दे कन्नै-कन्नै दुनिया दी सबनें थमां लम्मी अवधि आह्ली लोकतांत्रिक तरीके कन्नै चुनी गेदी कम्युनिस्ट सरकार दा अंत होई गेआ। तृणमूल कांग्रेस दी नेता ममता बनर्जी मुख्यमंत्री बनी।,Politics
उड़ीसा च प्रांतीय विधान सभा दे चुनां दा प्रावधान किस कानून च हा?,"भारत सरकार दे अधिनियम 1935 च प्रांतीय विधान सभा ते सरकार दे चुनां दा प्रावधान हा, ते सरकार दे प्रधान गी प्रधानमंत्री दे तौर उप्पर नियुक्त कीता गेआ हा।",Politics
गुजरात दी पैह्ली महिला मुख्यमंत्री कुन ही ?,आनंदीबेन मफतभाई पटेल (जन्म 21 नवंबर 1941) ने गुजरात दी पैह्ली ते इकमात्र (2024 तगर) महिला मुख्यमंत्री दे तौर उप्पर कम्म कीता हा।,Politics
2022 च गुजरात विधान सभा दे चुनाव च किस पार्टी ने सुपर मेजोरिटी हासल कीती?,"2022 दे गुजरात विधान सभा दे चुनाएं च भारतीय जनता पार्टी ने 156 सीटें दा सुपर मेजोरिटी हासल कीता हा, जेह्ड़ा गुजरात दे इतिहास च अजें तगर कुसै बी पार्टी आसेआ जित्ती गेदी सारें शा मती ऐ। भारतीय राष्ट्रीय कांग्रेस 3 दशक तों रियासत विच अपनी सब तों घट्ट गिनती ते गिर गई, ते आम आदमी पार्टी नू 5 सीटां हासिल कीतियां।",Politics
2012 के गोवा चुनाव में भारतीय राष्ट्रीय कांग्रेस को किस पार्टी ने हराया?,2012 दे चुनाएं च भारतीय जनता पार्टी ने गोवा च सीएम दिगंबर कामत हुंदी अगुवाई च भारतीय राष्ट्रीय कांग्रेस सरकार गी हराया हा। एह् चुनां बीजेपी-महाराष्ट्रवादी गोमंतक गठबंधन नै जित्ती लैता जेह्दे च 40 सीटें आह्ली विधानसभा च 24 सीटें पर जित्त हासल होई।,Politics
गुजरात च कुल कितने क्षेत्र न?,182,Politics
महाराष्ट्र नवनिर्माण सेना किसने बनाया?,महाराष्ट्र नवनिर्माण सेना (अनुवाद: महाराष्ट्र सुधार सेना; abbr. MNS) महाराष्ट्र राज्य च स्थित इक क्षेत्रीयवादी सुदूर दक्षिणपंथी भारतीय राजनीतिक पार्टी ऐ ते हिंदुत्व ते मराठी मनुस दी विचारधारा पर कम्म करदी ऐ।[12][13] इसदी स्थापना 9 मार्च 2006 गी मुंबई च राज ठाकरे ने अपने चचेरे भाई उद्धव ठाकरे कन्नै मतभेदें दे कारण शिवसेना पार्टी गी छोड़ने दे बाद कीती ही,Politics
"2015 दे बिहार चुनाएं च मुक्ख कारक केह् हा, जिसी समाजी इतिहासकार बद्री नारायण होरें पन्छानेआ ऐ?","हिंदुत्व दी राजनीति गी जातिगत राजनीति दा सामना करना हा जिसी समाजी इतिहासकार बद्री नारायण होरें आखेआ हा, जिने 2015 दी राजनीतिक उथल-पुथल गी मते सारे क्षेत्रीय राजनीतिक पार्टियें ते नेताएं गी पेश औने आह्ली चुनौती दे हिस्से दे तौर उप्पर पन्छानेआ हा जेह्ड़े सारें गी अंदर विशिष्ट जाति समूहें दा समर्थन हासल हा उंदे राज्यें गी।",Politics
भारतीय राष्ट्रीय विकास समावेशी गठबंधन (इंडिया) दे गठन दे पिच्छें केह् प्रेरणा ही?,प्रेरणा 2014 ते 2019 दे आम चुनाएं च विपक्ष दी एनडीए गी हराने च असमर्थता दे बाद 2024 दे आम चुनाएं च बीजेपी दी अगुवाई आह्ली एनडीए दे खलाफ खड़ोने लेई लगभग सारें बड्डे राजनीतिक पार्टियें दे भव्य गठजोड़ दी लोड़ ही।,Politics
फ्रीडम हाउस ने 2023 च भारतीय लोकतंत्र दी स्थिति गी किस चाल्ली वर्गीकृत कीता हा?,"2023 च फ्रीडम हाउस दी फ्रीडम इन द वर्ल्ड रिपोर्ट च भारत गी लगातार त्रीए साल ""आंशिक तौर उप्पर मुक्त"" मुल्ख दे तौर उप्पर वर्गीकृत कीता गेआ।",Politics
चुनाव आयोग किस कानून दे तैह्त कम्म करदा ऐ?,चुनां आयोग संविधान दे अनुच्छेद 324 ते इसदे बाद बने दे लोकें दा प्रतिनिधित्व कानून कन्नै दित्ते गेदे अधिकारें दे तैह्त कम्म करदा ऐ।,Politics
भारत ते ब्राजील दी जलवायु दी तुलना करो,"1. भारत च मानसून किस्म दी जलवायु ऐ जिसलै के ब्राजील च जलवायु च मती बदलाव दा अनुभव होंदा ऐ। उदाहरन दे तौर पर ब्राजील च भूमध्य रेखा दे कोल जलवायु गर्म ऐ जिसलै के मकर राशि दे उष्णकटिबंधीय दे कोल समशीतोष्ण किस्म दी जलवायु ऐ। 2. भारत च औसत तापमान साल भर मता होंदा ऐ कीजे सूरज दी किरणें कैंसर दे उष्णकटिबंधीय इलाके तगर लंबवत होंदी ऐ जेह्ड़ी इसदे कोला गुजरी जंदी ऐ जिसलै के ब्राजील च भूमध्य रेखा देश दे उत्तरी हिस्से गी कटदा ऐ जिसदे फलस्वरूप 25"" C थमां 28 तगर होंदा ऐ ° अमेजन घाटी च औसत तापमान 3. भारत दे उत्तरी राज्यें च तापमान ठंडा ऐ उदाहरण दे तौर पर जम्मू ते कश्मीर दे किश हिस्सें च सर्दियें च -40° C दा तापमान बधदा ऐ भारत दे दक्षिणी राज्यें दी बक्खी इसदे बरोबर ब्राजील दे उत्तरी हिस्से च आमतौर पर गर्मी ऐ जिसलै के दक्षिणी हिस्से च तापमान तुलनात्मक रूप कन्नै घट्ट ऐ 4. भारत च दक्षिण-पश्चिमी मानसून हवाएं दे कारण बरखा होंदी ऐ ते बरखा मुक्ख तौर उप्पर ओरोग्राफिक दी होंदी ऐ प्रकार जदके ब्राजील च दक्षिण-पूर्व व्यापार हवाएं & उत्तर-पूर्व व्यापार हवाएं थमां ओरोग्राफिक किस्म दी बरखा होंदी ऐ ते ब्राजील दे उत्तरी हिस्से च बरखा संवहनी किस्म दी होंदी ऐ 5. भारत च गुजरात ते राजस्थान दे इलाकें च बरखा घट्ट होंदी ऐ जदके ब्राजील दे हाईलैंड्स दे उत्तर-पूर्वी हिस्से च बरखा बड़ी घट्ट होंदी ऐ। 6. भारत च उष्णकटिबंधीय चक्रवात अक्सर औंदे न जदके ब्राजील च एह् चक्रवात घट्ट गै होंदे न।",Geography
नर्मदा घाटी च केंद्रित बस्तियां इस करिए पाईयां जंदियां न,"नदिया दे कोल खेतीबाड़ी जमीन दे कारण नर्मदा घाटी च केंद्रित बस्तियां पाईयां जंदियां न। नर्मदा घाटी मुक्ख तौर उप्पर गुजरात ते मध्य प्रदेश च ऐ, ते इक नदियें दे कोल दी जमीन बड़ी खेती योग्य ऐ।",Geography
करसानें दे हित च सरकार आसेआ शुरू कीते गेदे बक्ख-बक्ख संस्थागत सुधार कार्यक्रमें गी शामल करो।,"बस्ती दे पैटर्न गी प्रभावित करने आह्ले होर कारक शामल न: पानी दी उपलब्धता, जमीन दी ढलान, ते जलवायु पैटर्न।",Geography
चावल दी तरक्की आस्तै लोड़चदी भौगोलिक स्थिति दा वर्णन करो।,भारत च नाभिकीय बस्तियां अक्सर नर्मदा घाटी दे पठार क्षेत्र च पाईयां जंदियां न।,Geography
भारत दुनिया च ........... दा अग्रणी उत्पादक ते निर्यातक ऐ।,चाह्,Geography
पीली क्रांति दा मतलब ऐ,तिलहन दा उत्पादन बधी गेआ।,Geography
चावल उत्पादन दे मामले च भारत दुनिया च किस स्थिति च ऐ ?,दूआ,Geography
भारत च कोयले दे बंड दा वर्णन करो।,"भारत च कोयला दो मुक्ख भूगोल युगें दी चट्टानें दी श्रृंखला च होंदा ऐ, अर्थात गोंडवाना, जिसदी उम्र 20 करोड़ साल थमां किश मती ऐ ते तृतीयक जमाव च होंदा ऐ जेह्ड़े सिर्फ लगभग 55 मिलियन साल पुराने न। गोंडवाना कोयले दे मुक्ख संसाधन जेह्ड़े धातुकर्म कोयले न, दामोदर घाटी (पश्चिम बंगाल-झारखंड) च न। झरिया, रानीगंज, बोकारो महत्वपूर्ण कोयले दे खेतर न। गोदावरी, महानदी, सोन ते वर्धा वादियें च बी कोयले दे भंडार न। तृतीय कोयले उत्तर-पूर्वी राज्यें मेघालय, असम, अरुणाचल प्रदेश ते नागालैंड च होंदे न। झारखंड सारें शा बड्डा उत्पादक ऐ जित्थें झरिया, बोकारो, करमपुर , पलामू प्रमुख कोयले दे खेतर न। पश्चिम बंगाल च रानीगंज, जलपैगुरी ते दार्जिलिंग कोयले दे खेतर न। सरगुजा, बिलासपुर, रायगढ़ ते बस्तर जिले छत्तीसगढ़ च पाये जाने आह्ले कोयले दे खेतर न। एमपी दे चाइनावेयर जिले च कोयले दे खेतर न ते महाराष्ट्र च चंदा मुक्ख खेतर ऐ।",Geography
झारखंड दी कोडरमा गया-हजरीबाग पट्टी कुस खनिज दा प्रमुख उत्पादक ऐ?,अभ्रक,Geography
भारत दा सबतूं पुराना तेल उत्पादक राज्य कुस राज्य ऐ ?,असम,Geography
भारत दी सबतूं समृद्ध खनिज पट्टी ........................ ऐ।,प्रायद्वीपीय पठार,Geography
नस ते लोड थमां कुन कुन खनिज हासल होंदे न ?,"टीन, तांबा, जस्ता ते सीसा बगैरा जनेह् मुक्ख धातु खनिज नस ते लोड थमां हासल होंदे न।",Geography
चिपको आंदोलन दा मकसद केह् हा ?,वन संरक्षण,Geography
कुस वन्यजीव संरक्षण अधिनियम च पैह्ली बारी पौधें दी संरक्षित प्रजातियें दी सूची शामल कीती गेई ऐ ?,वन्यजीव संरक्षण अधिनियम 1972 ऐ,Geography
जेह्ड़ी मिट्टी तीव्र लीचिंग कन्नै बनी जंदी ऐ,लैटराइट मिट्टी,Geography
औद्योगिक क्षेत्र गी किस आधार उप्पर सार्वजनिक ते निजी क्षेत्रें च वर्गीकृत कीता जंदा ऐ ?,उद्यमों की स्वामित्व,Geography
भारत दे मैनचेस्टर दे नां कन्नै कुस शैह् र गी जानेआ जंदा ऐ ?,अहमदाबाद,Geography
भारत च स्टील दी प्रति व्यक्ति खपत ऐ,ब’रे 2022-23 दौरान देश च स्टील दी खपत 119.89 मेट्रिक टन ते प्रति व्यक्ति स्टील दी खपत 86.7 किलोग्राम होई।,Geography
सिंधु ते गंगा नदियें दा उत्पत्ति कुत्थें ऐ ?,"गंगा दे सिरें गी ‘भागीरथी’ आखदे न, गंगोत्री ग्लेशियर थमां खिलाया जंदा ऐ ते उत्तरांचल दे देवप्रयाग च अलकनंदा बी जुड़दा ऐ। हरिद्वार च गंगा पहाड़ें थमां मैदानें च निकलदी ऐ। सिंधु बाल्टिस्तान ते गिलगित थमां बगदा ऐ ते अटॉक च पहाड़ें थमां निकलदा ऐ।",Geography
कुन कुन दो प्रायद्वीपीय नदियां गर्त थमां बगदियां न ?,"नर्मदा ते टैपी दो प्रायद्वीपीय नदियां न, जेह्ड़ियां गर्त थमां बगदियां न।",Geography
अज्ज दे कुन कुन महाद्वीप गोंडवाना ज़मीन दा हिस्सा हे?,"सबतूं पुराना ज़मीन, (प्रायद्वीप दा हिस्सा), गोंडवाना ज़मीन दा इक हिस्सा हा। गोंडवाना दी ज़मीन च भारत, आस्ट्रेलिया, दक्षिण अफ्रीका ते दक्षिण अमेरिका गी इक गै जमीनी द्रव्यमान दे रूप च शामल कीता गेआ।",Geography
कुन कुन दो मुल्खें च सारें शा लम्मी अंतर्राश्ट्रीय सीमा ऐ?,कनाडा ते अमरीका च,Geography
दुनिया दा सबतूं घट्ट आबादी आला शैहर कुन ऐ?,"मनीला, फिलीपींस दा",Geography
भारत च निम्नलिखित च कुस राज्य च कॉफी दा सबतूं बड्डा उत्पादक ऐ ?,कर्नाटक,Geography
धरती पर सिरोही प्वाइंट कित्थे स्थित ऐ?,अंटार्टिका,Geography
भारत दा सबतूं बड्डा अंतर्देशीय खारा आर्द्रभूमि प्रणाली किस राज्य च स्थित ऐ ?,राजस्थान,Geography
भारत दे कुल क्षेत्रफल दा किन्ना प्रतिशत गंगा नदी दा कब्जा ऐ?,26.30%,Geography
अलकनंदा नदी किस ग्लेशियर थमां पैदा होई ऐ ?,सतोपंथ ग्लेशियर,Geography
वुलर झील गी कुस नदियें गी खिलांदी ऐ?,झेलम,Geography
व्हीलर द्वीप किस द्वीप दा पैह्ले नांऽ हा?,व्हीलर द्वीप अब्दुल कलाम द्वीप दा पैह्ले नांऽ हा। एह् ओडिशा दे तट पर स्थित ऐ। रक्षा अनुसंधान ते विकास संगठन दी समेकित परीक्षण रेंज (डीआरडीओ) इस द्वीप पर स्थित ऐ।,Geography
कश्मीर हरण मिलने वाला एकमात्र अभयारण्य कौन सा है?,दचिगम नेशनल पार्क इकमात्र अभयारण्य ऐ जित्थें कश्मीर हरण मिलदा ऐ। एह् कश्मीर च स्थित ऐ।,Geography
भारत च बायोस्फीयर रिजर्व प्रोग्राम किस साल शुरू कीता गेआ हा?,बायोस्फीयर रिजर्व प्रोग्राम भारत च साल 1986 च शुरू कीता गेआ हा।भारत च कुल 18 बायोस्फीयर रिजर्व न।,Geography
जीवाश्म आमतौर उप्पर किस किस्म दी चट्टान च पाये जंदे न ?,जीवाश्म आमतौर उप्पर अवसादी चट्टानें च बने दे न । जदूं कोई जीव मरदा ऐ ते तलछटें च दब्बी जंदा ऐ तां एह् तलछट अंततः सख्त होई जंदे न ते जीवाश्म दे रूप च संरक्षित जीवाश्मिक चट्टान बनी जंदे न । इस प्रक्रिया गी जीवाश्मीकरण आखेआ जंदा ऐ। आग्नेय ते रूपांतरित चट्टानें दा निर्माण गर्मी जां दबाव कन्नै होंदा ऐ ते जीवाश्म गी नष्ट करने दी संभावना ऐ ।,Geography
“मेडिसिन लाइन” अक्षांश दे घेरे दा इक होर नां ऐ?,"49वीं समानांतर दा उपनाम मेडिसिन लाइन रखेया गेआ हा कीजे इसदी प्रतीत होंदी जादुई क्षमता ही जेड़ी 1800 दे दशक च अभियानें दौरान अमरीकी सैनिकें गी इसगी पार करने थमां रोकदी ही। 49वां समानांतर उत्तर यूरोप, एशिया, प्रशांत महासागर, उत्तरी अमेरिका, ते अटलांटिक महासागर गी पार करदा ऐ।",Geography
