Question,Answer,Domain
भारतांतल्या खंयच्या राज्यान कम्युनिस्टांक सत्तेर वेंचून काडले ?,केरलान १९५७ वर्सा लोकशाय पद्दतीन कम्युनिस्टांक सत्तेर वेंचून काडून इतिहास निर्माण केलो आनी संवसारांत तो पयलो देश जालो.,Politics
बिहारांत प्रशासकीय हेतून कितले विभाग आसात ?,"प्रशासकीय हेतून बिहार राज्यांत पटना, तिरहुत, सारण, दरभंगा, कोसी, पूर्णिया, भागलपूर, मुंगेर, आनी मगध विभाग अशे णव विभाग आसात आनी तांचेमदीं अठ्ठातीस जिल्ह्यांनी उपविभाग केल्यात.",Politics
अस्तंत बंगालांत निर्वासितांचो उदकाचो प्रवाह जालो ?,१९७१ च्या बांगलादेश सुटके झुजाक लागून अस्तंत बंगालांत लाखांनी निर्वासित लोकांचो उदकांत उदक भरून ताच्या मुळाव्या साधनसुविधांचेर व्हड तणाव निर्माण जालो. निर्वासित संकश्टाक फावो त्या प्रमाणांत हाताळपाचें श्रेय आंतरराश्ट्रीय माध्यमांनी सरकाराक दिलें.,Politics
2024 वर्सा मेरेन अस्तंत बंगालांत खंयचो राजकी पक्ष चड आसा ?,अखिल भारतीय तृणमूल काँग्रेस हो सध्या अस्तंत बंगालांतलो राजकी पक्ष. 2011 वर्सा अस्तंत बंगाल विधानसभेचे वेंचणुकेंत डाव्या आघाडीक अखिल भारतीय तृणमूल काँग्रेसीन हारयलो आनी ताका पुराय भोवमत मेळ्ळें. हाका लागून अस्तंत बंगालांत ३४ वर्सांचो कम्युनिस्ट सत्ता सोंपली तशेंच संवसारांतलें सगळ्यांत चड काळ लोकशाय पद्दतीन वेंचून आयिल्लें कम्युनिस्ट सरकार सोंपलें. तृणमूल काँग्रेसीची फुडारी ममता बॅनर्जी मुख्यमंत्री जाली.,Politics
खंयच्या कायद्यान ओरिसांत प्रांतीय विधीमंडळाची वेंचणूक करपाची तजवीज केल्ली?,भारत सरकार कायदो १९३५ त प्रांतीय विधीमंडळ आनी सरकाराची वेंचणूक करपाची तरतूद आशिल्ली आनी सरकाराच्या मुखेल्याक प्रधानमंत्री म्हूण नेमणूक केल्ली.,Politics
गुजराताची पयली बायल मुख्यमंत्री कोण ?,आनंदीबेन मफतभाई पटेल (जल्म: २१ नोव्हेंबर १९४१) हिणें गुजराताची पयली आनी एकमेव (२०२४ मेरेन) बायल मुख्यमंत्री म्हणून काम केलें.,Politics
2022 वर्सा गुजरात विधानसभेचे वेंचणुकेंत खंयच्या पक्षाक सुपर भोवमत मेळ्ळें?,"2022 वर्सा गुजरात विधानसभेचे वेंचणुकेंत भारतीय जनता पक्षाक 156 जाग्यांचें सुपर भोवमत मेळ्ळें, जें गुजराताच्या इतिहासांत खंयच्याच पक्षाक मेळिल्लें सगळ्यांत चड जागे. भारतीय नॅशनल काँग्रेस राज्यांतल्या सगळ्यांत उण्या प्रमाणांत 3 दशकांमेरेन देंवली, आनी आम आदमी पक्षाक पांच सुवाती मेळ्ळ्यो.",Politics
2012 वर्सा गोंयचे वेंचणुकेंत भारतीय नॅशनल काँग्रेसीक खंयच्या पक्षान हारयलो?,2012 वर्साचे वेंचणुकेंत भारतीय जनता पक्षान गोंयांत सीएम दिगंबर कामत हांच्या फुडारपणाखाल भारतीय नॅशनल काँग्रेस सरकाराक हारयलो. ही वेंचणूक भाजपा-महाराष्ट्रवादी गोमंतक युतीन जिखली आनी ताका 40 जाग्यांचे विधानसभेंत 24 जागे मेळ्ळे.,Politics
गुजरातांत वट्ट कितले मतदारसंघ आसात?,182,Politics
महाराष्ट्र नवनिर्माण सेना कोणे तयार केली?,महाराष्ट्र नवनिर्माण सेना (अणकार: महाराष्ट्र सुदारणा सैन्य; abbr. MNS) हो महाराष्ट्र राज्यांत आशिल्लो प्रादेशिकवादी फार उजवे विचारसरणेचो भारतीय राजकी पक्ष आसून तो हिंदूत्व आनी मराठी मनुस हांच्या विचारसरणेचेर वावुरता.[12][13] मामेभयण उद्धव ठाकरे कडेन मतभेद जाल्ल्यान शिवसेना पक्ष सोडल्या उपरांत राज ठाकरे हाणें ९ मार्च २००६ दिसा मुंबय शारांत स्थापन केल्ली,Politics
समाजीक इतिहासकार बद्री नारायण हांणी वळखून घेतिल्ले प्रमाण 2015 वर्साचे बिहार वेंचणुकेंत मुखेल घटक कितें आशिल्लें?,"समाजीक इतिहासकार बद्री नारायण हाणें सांगिल्ले प्रमाण जाती राजकारणाक तोंड दिवपाचें आशिल्लें हिंदुत्व राजकारण, ताणें 2015 वर्साच्या राजकीय अस्थिरतायेची वळख जायत्या प्रादेशिक राजकी पक्षांक आनी फुडाऱ्यांक आशिल्ल्या आव्हानाचो एक भाग म्हूण केल्या आनी ह्या सगळ्यांक भितरल्या विशिश्ट जाती गटांचो आदार मेळ्ळो तांचीं राज्यां.",Politics
भारतीय राष्ट्रीय उदरगत समावेशक आघाडी (INDIA) तयार करपा फाटली प्रेरणा कितें आशिल्ली?,2014 आनी 2019 वर्साचे सार्वत्रिक वेंचणुकेंत विरोधकांक एनडीएचो पराभव करपाक मेळनाशिल्ल्यान 2024 वर्साचे सार्वत्रिक वेंचणुकेंत भाजपाच्या फुडारपणा खाला एनडीए आड उबे रावपाची चड करून सगळ्या मुखेल राजकी पक्षांची भव्य युती करपाची गरज आशिल्ली.,Politics
फ्रीडम हाऊसान 2023 वर्सा भारतीय लोकशायेचे स्थितीचें वर्गीकरण कशें केलें?,"2023 वर्सा फ्रीडम हाऊसाच्या फ्रीडम इन द वर्ल्ड अहवालांत भारताक सलग तिसऱ्या वर्सा ""अंशतः मुक्त"" देश अशें वर्गीकरण केल्लें.",Politics
वेंचणूक आयोग खंयच्या कायद्या खाला वावुरता?,संविधानाच्या कलम ३२४ आनी उपरांत तयार केल्ल्या लोकांचें प्रतिनिधित्व कायद्यान दिल्ल्या अधिकाराखाला वेंचणूक आयोग वावुरता.,Politics
भारत आनी ब्राझील हांच्या हवामानाची तुळा करात,"1. भारतांत पावसाच्या प्रकाराचें हवामान आसता जाल्यार ब्राझीलांत हवामानांत खूब बदल जातात. देखीक- ब्राझीलांत विषुववृत्तालागीं हवामान उश्ण आसता जाल्यार मकर राशीच्या उश्ण कटिबंधालागीं समशीतोश्ण प्रकारचें हवामान आसा. 2. भारतांत सुर्याचीं किरणां तातूंतल्यान वचपी कॅन्सराच्या उश्ण कटिबंधामेरेन लंब आशिल्ल्यान सरासरी तापमान वर्सभर चड आसता जाल्यार ब्राझीलांत विषुववृत्त देशाच्या उत्तर भागाक कापता आनी ताका लागून 25"" से ते 28 इतले तापमान जाता ° ऍमेझॉन देगणांतलें तापमान थंड आसता भारताच्या दक्षिण राज्यांकडेन हाचे उरफाटें ब्राझीलाचो उत्तर भाग सादारणपणान उश्ण आसता जाल्यार दक्षिण भागांत तापमान तुळेन उणें आसता 4. भारतांत नैऋत्य पावसाच्या वाऱ्याक लागून पावस पडटा आनी पावस मुखेलपणान ओरोग्राफिकाचो आसता प्रकार जाल्यार ब्राझीलाक आग्नेय वेपारी वारें & ईशान्य वेपारी वारें आनी ब्राझीलाच्या उत्तर भागांतलो पावस संवहन प्रकाराचो आसता 5. भारतांत गुजरात आनी राजस्थान ह्या वाठारांनी उणो पावस पडटा जाल्यार ब्राझीलाच्या उंच प्रदेशाच्या ईशान्य भागांत पावस खूब उणो पडटा. 6. भारतांत उश्ण कटिबंधीय चक्रीवादळ चड प्रमाणांत जातात जाल्यार ब्राझीलांत हीं चक्रीवादळां क्वचितच घडटात.",Geography
नर्मदा देगणांत एकाग्र वसणुको सांपडटात कारण,"नर्मदा देगणांत न्हंयेलागीं लागवडीची जमीन आशिल्ल्यान सांद्र वसणूक सांपडटा. नर्मदा देगण मुखेलपणान गुजरात आनी मध्य प्रदेशांत आसून, न्हंयेलागीं आशिल्ली जमीन खूब पिकाळ आसा.",Geography
शेतकारांच्या हितांत सरकारान सुरू केल्ल्या वेगवेगळ्या संस्था सुदारणा कार्यावळींचो आस्पाव करचो.,"वसणुकेच्या पद्दतीचेर परिणाम करपी हेर घटकांचो आस्पाव जाता: उदकाची उपलब्धताय, जमनीचो उतार आनी हवामानाची पद्दत.",Geography
तांदळाचे वाडीक लागपी भौगोलिक परिस्थितीचें वर्णन करात.,भारतांत नर्मदा देगणांतल्या पठार प्रदेशांत अणुकेंद्रीय वसणुको चड करून मेळटात.,Geography
संवसारांत भारत हो,च्या,Geography
हळडुव्या क्रांतीचो उल्लेख जाता,तेलबियांचें उत्पादन वाडलें.,Geography
भाताच्या उत्पादनाचे नदरेन संवसारांत भारताचो खंयचो क्रमांक आसा ?,सेकंद,Geography
भारतांतल्या कोळशाचें वितरण सांगात.,"भारतांत कोळसो गोंडवाना ह्या दोन मुखेल भूवैज्ञानिक युगांतल्या खडपांच्या माळेंत मेळटा, ताची पिराय २० कोटी वर्सां परस मात्शी चड आसता आनी फकत सुमार ५.५ कोटी वर्सां पोरनी आशिल्ल्या तृतीयक सांठ्यांनी मेळटा. गोंडवाना कोळशाची मुखेल संपत्ती जी धातूविज्ञानीक कोळसो दामोदर देगणांत (अस्तंत बंगाल-झारखंड) आसा. झरिया, रानीगंज, बोकारो हीं कोळशाचीं म्हत्वाचीं क्षेत्रां. गोदावरी, महानदी, सोन आनी वर्धा देगणांनीय कोळशाचे सांठे आसात. मेघालय, आसाम, अरुणाचल प्रदेश आनी नागालँड ह्या ईशान्य राज्यांनी तृतीयक कोळसो मेळटा. झारखंड हो सगळ्यांत व्हडलो उत्पादक देश जंय झरिया, बोकारो, करमपूर , पलामू हीं मुखेल कोळशाचीं क्षेत्रां आसात. अस्तंत बंगालांत रानीगंज, जलपाईगुरी आनी दार्जिलिंग हे कोळशाचे शेत आसात. सरगुजा, बिलासपूर, रायगढ आनी बस्तार जिल्हे छतीसगडांत कोळशाचे शेत आसात. चिनावेर जिल्ह्यांत एमपीचे कोळशाचे शेत आसात आनी महाराष्ट्रांत चंदा हें मुखेल क्षेत्र.",Geography
झारखंडाचो कोडरमा गया-हजरीबाग पट्टो खंयच्या खनिजांचो मुखेल उत्पादक आसा?,अभ्रक हांणी केला,Geography
भारतांतलें सगळ्यांत पोरने तेल उत्पादन करपी राज्य खंयचें राज्य?,आसाम,Geography
भारतांतलो सगळ्यांत गिरेस्त खनिज पट्टो म्हळ्यार,व्दीपकल्प पठार,Geography
शिरो आनी लोड हांचेपसून खंयचीं खनिजां मेळटात?,"कथील, तांबें, जस्त आनी शिंशें आदी मुखेल धातूचीं खनिजां शिरांपसून आनी लोडांतल्यान मेळटात.",Geography
चिपको चळवळीचो हेत कितें आशिल्लो ?,रान संवर्धन करप,Geography
खंयच्या वन्यजीव संरक्षण कायद्यांत पयलेच खेपे संरक्षित वनस्पती जातींचो आस्पाव केला ?,वन्यजीव संरक्षण कायदो 1972,Geography
खर लीचिंग करून खंयची माती तयार जाता,लॅटरायट माती,Geography
उद्देगीक क्षेत्राचें भौशीक आनी खाजगी क्षेत्रांत वर्गीकरण खंयच्या आदाराचेर जाता?,उद्देगांची मालकी,Geography
खंयच्या शाराक भारताचें मॅनचेस्टर अशें म्हण्टात ?,अहमदाबाद हांगा,Geography
भारतांत दर मनशाक तिख्याचो वापर...,2022-23 वर्सा देशांत तिख्याचो वापर 119.89 मेट्रीक टन आनी दर मनशाक तिख्याचो वापर 86.7 किग्रॅ.,Geography
सिंधू आनी गंगा न्हंयो खंयच्यान उगम पावल्यात?,‘भागीरथी’ नांवाच्या गंगेच्या मुळाच्या उदकाक गंगोत्री हिमखंडाची पोसवण मेळटा आनी उत्तरांचलांतल्या देवप्रयाग हांगा अलकनंदा जोडटा. हरिद्वार हांगा दोंगरांतल्यान गंगा मळांमेरेन भायर सरता. सिंधू बाल्टीस्तान आनी गिल्गिटांतल्यान व्हांवता आनी अॅटॉक हांगाच्या दोंगरांतल्यान भायर सरता.,Geography
खंयच्यो दोन व्दीपकल्प न्हंयो गर्तांतल्यान व्हांवतात?,"नर्मदा आनी तापी ह्यो दोन व्दीपकल्प न्हंयो, जीं खळयेंतल्यान व्हांवतात.",Geography
आयचे खंयचे खंड गोंडवाना भुंयेचो भाग आशिल्ले?,"सगळ्यांत पोरनो भूंयखंड, (द्वीपकल्पाचो भाग), गोंडवाना भूंयचो एक भाग आशिल्लो. गोंडवाना जमनींत भारत, ऑस्ट्रेलिया, दक्षिण आफ्रिका आनी दक्षिण अमेरिकेचो एकूच भूंयप्रदेश म्हूण आस्पावतालो.",Geography
खंयच्या दोन देशांची आंतरराश्ट्रीय शिमो सगळ्यांत लांब आसा?,कॅनडा आनी अमेरिकेचीं संयुक्त संस्थानां,Geography
संवसारांतलें सगळ्यांत चड दाट लोकसंख्या आशिल्लें शार खंयचें?,"मानिला, फिलीपीन्स",Geography
भारतांत सकयल दिल्ल्या राज्यांतल्या खंयच्या राज्यांत कॉफीचो सगळ्यांत चड उत्पादन जाता?,कर्नाटकांत,Geography
धर्तरेचेर सिरोही पॉयंट खंय आसा?,अंटार्टिका,Geography
भारतांतली सगळ्यांत व्हडली भितरली खारें ओलसाणीची ओलसाणीची वेवस्था खंयच्या राज्यांत आसा?,राजस्थान,Geography
भारताच्या वट्ट क्षेत्रफळांतल्या कितल्या टक्के वाठारांत गंगा न्हंयचो आस्पाव आसा?,26.30%,Geography
अलकनंदा न्हंय खंयच्या हिमखंडांतल्यान निर्माण जाल्या?,सातोपंथ हिमखंड,Geography
वुलर तळ्याक खंयची न्हंय पोसता?,झेलम हें नांव,Geography
व्हीलर जुंवो खंयच्या जुंव्याचें आदलें नांव आशिल्लें?,व्हीलर जुंवो अब्दुल कलाम जुंव्याचें आदलें नांव आशिल्लें. हें शार ओडिशाचे दर्यादेगेर आसा. संरक्षण संशोधन आनी विकास संघटनेची एकत्रीत चांचणी श्रेणी (DRDO) ह्या जुंव्याचेर आसा.,Geography
खंयचें एकमेव अभयारण्य जंय काश्मीर हरण मेळटा?,दाचीगाम राश्ट्रीय उद्यान हें एकमेव अभयारण्य जंय काश्मीर हरण मेळटा. हें काश्मीरांत वसलां.,Geography
भारतांत जैवमंडल राखीव कार्यावळ खंयच्या वर्सा सुरू जाली?,1986 वर्सा भारतांत जैवमंडल सांठ्य कार्यावळ सुरू जाली.भारतांत वट्ट 18 जैवमंडल सांठे आसात.,Geography
खंयच्या प्रकारच्या खडपांत जीवाश्म सादारणपणान मेळटात?,सादारणपणान गाळाच्या खडपांत जीवाश्म तयार जातात. जेन्ना जीव मेलो आनी गाळांत पुरता तेन्ना हो गाळ निमाणें कठीण जावन गाळाचो खडप जाता आनी जीव जीवाश्म म्हणून तिगून उरता. हे प्रक्रियेक जीवाश्मीकरण अशें म्हण्टात. अग्नीमय आनी रुपांतरीत खडपां उश्णतायेक लागून वा दाबापसून तयार जातात आनी तातूंतल्यान जीवाश्म नश्ट जावपाची शक्यताय आसता.,Geography
“वैजकी रेखा” हें अक्षांशाच्या वर्तुळाचें आनीक एक नांव?,"४९ व्या समांतरलाक १८०० च्या दशकांत मोहिमेक लागून अमेरिकेच्या सैनिकांक ती हुंपपाक आडावपाची जादूची दिसपी तांक आशिल्ल्यान ताका मेडिसीन लायन अशें टोपण नांव दिलें. 49वो समांतर उत्तर युरोप, आशिया, पॅसिफीक म्हासागर, उत्तर अमेरिकेंत आनी अटलांटिक म्हासागराक हुंपता.",Geography
चंद्रभाग अशेंय म्हण्टात ती चेनब न्हंय खंयच्या जाग्यालागीं चंद्र आनी भगा न्हंयो विलीन जावन तयार जाता?,"हिमाचल प्रदेशांतल्या लहौल स्पीटी जिल्ह्यांतल्या तांडी हांगा चंद्र आनी भागा न्हंयांच्या विलीनीकरणाक लागून चंद्रभाग न्हंय अशेंय म्हण्टात ती चेनब न्हंय तयार जाल्या. ४,८९१ मीटर उंचायेचेर बारालाचा दर्यादेगाच्या उरफाट्या वटांनी चंद्र आनी भागा न्हंयो सुरू जातात. तांडी हांगा २,२८६ मीटर उंचायेचेर मेळटात.",Geography
खंयच्या ग्रहाची दिसाची लांबाय आनी ताच्या अक्षाची तिरपता धर्तरेच्या ग्रहाकडेन जवळजवळ सारकीच आसता?,मंगळार,Geography
